Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Retire,NextPercentile
Boobie Clark,0.4936170212765957,0.6779026217228464,0.8041958041958042,0.740625,0.6132075471698113,0.4599406528189911,0.3923705722070845,1,
Andre Holmes,0.130019120458891,0.5592885375494071,0.8227091633466136,0.8588235294117647,0.8355640535372849,0.6912621359223301,0.6647940074906367,1,
Jay Riemersma,0.0827250608272506,0.4831730769230769,0.765375854214123,0.7920560747663551,0.8430913348946136,0.8432671081677704,0.8140495867768595,0,0.7372708757637475
Jason Dunn,0.4473684210526316,0.5936739659367397,0.6850961538461539,0.3507972665148063,0.2827102803738318,0.4637002341920375,0.5629139072847682,0,0.6136363636363636
Ike Hilliard,0.2506082725060827,0.6370192307692307,0.8542141230068337,0.9392523364485982,0.9508196721311476,0.9271523178807948,0.8760330578512396,0,0.7780040733197556
Lynn Cain,0.2697547683923705,0.4542936288088642,0.6049046321525886,0.5845272206303725,0.5149051490514905,0.4811083123425693,0.3333333333333333,1,
Rob Carpenter 2,0.2987421383647798,0.4510385756676557,0.6076294277929155,0.6343490304709142,0.6539509536784741,0.5644699140401146,0.5528455284552846,0,0.5617128463476071
Corey Mcintyre,0.0388548057259713,0.1927194860813704,0.2116182572614107,0.2474226804123711,0.2128099173553719,0.2966804979253112,0.3234126984126984,0,0.2237093690248566
Lin Dawson,0.2779291553133515,0.5988538681948424,0.6856368563685636,0.7909319899244333,0.6346666666666667,0.5445544554455446,0.4658901830282861,0,0.3813333333333333
Michael Timpson,0.1159029649595687,0.4806201550387597,0.6943699731903485,0.8140161725067385,0.9010416666666666,0.9055690072639224,0.8899521531100478,0,0.8126520681265207
Jerome Simpson,0.0432989690721649,0.0661157024793388,0.2863070539419087,0.7023809523809523,0.7782026768642447,0.849802371541502,0.545816733067729,0,0.5725490196078431
Rich Mcgeorge,0.325,0.7578947368421053,0.7429906542056075,0.8085106382978723,0.7640449438202247,0.8391608391608392,0.853125,0,0.7578616352201258
Derek Brown 2,0.0402144772117962,0.2506738544474393,0.3098958333333333,0.1840193704600484,0.1961722488038277,0.3746958637469586,0.6057692307692307,1,
Cadillac Williams,0.16359918200409,0.3169164882226981,0.3423236514522821,0.3381443298969072,0.4442148760330578,0.7012448132780082,0.6507936507936508,1,
Micheal Spurlock,0.1541755888650963,0.1867219917012448,0.1443298969072164,0.0433884297520661,0.3278008298755187,0.375,0.5889101338432122,0,0.3102766798418972
Mark Ingram,0.1369047619047619,0.2982791586998088,0.4426877470355731,0.3525896414342629,0.5411764705882353,0.6959847036328872,0.8097087378640777,0,0.7584269662921348
John Jefferson,0.7210682492581603,0.9373297002724796,1.0,0.994550408719346,0.982808022922636,0.943089430894309,0.91183879093199,0,0.7973333333333333
James Wright 2,0.0830860534124629,0.1280653950953678,0.0858725761772853,0.2043596730245231,0.5300859598853869,0.5826558265582655,0.5944584382871536,0,0.528
Jimmie Giles,0.2484276729559748,0.5133531157270029,0.8174386920980926,0.8808864265927978,0.9455040871934604,0.9312320916905444,0.907859078590786,0,0.8589420654911839
Anthony Munoz,0.002770083102493,0.0027247956403269,0.0028653295128939,0.002710027100271,0.1360201511335012,0.1333333333333333,0.4059405940594059,0,0.6023294509151415
Jake Reed 2,0.3753351206434316,0.5471698113207547,0.8072916666666666,0.910411622276029,0.9760765550239234,0.9975669099756692,0.9855769230769232,0,0.9453302961275628
Tony Martin,0.1886792452830188,0.483204134366925,0.739946380697051,0.8032345013477089,0.9270833333333334,0.9443099273607748,0.9784688995215312,0,0.975669099756691
Rishard Matthews,0.2638623326959847,0.6225296442687747,0.7231075697211156,0.807843137254902,0.8967495219885278,0.9650485436893204,0.8876404494382022,1,
Neal Anderson,0.2772277227722772,0.7870216306156406,0.776,0.8316062176165803,0.7735849056603774,0.834625322997416,0.7828418230563002,0,0.7169811320754716
Niles Paul,0.2202380952380952,0.48565965583174,0.642292490118577,0.7071713147410359,0.5058823529411764,0.5736137667304015,0.4271844660194174,0,0.5898876404494382
Michael Clayton,0.7067209775967414,0.8261758691206544,0.8950749464668094,0.7302904564315352,0.7484536082474227,0.7706611570247934,0.6970954356846473,0,0.4305555555555556
Robert Meachem,0.3979381443298969,0.7231404958677686,0.8900414937759336,0.9146825396825397,0.8910133843212237,0.8478260869565217,0.7609561752988048,1,
Greg Lewis,0.3016528925619834,0.4847250509164969,0.7668711656441718,0.7880085653104925,0.8360995850622407,0.8061855670103093,0.768595041322314,0,0.6784232365145229
Larry Brunson,0.50187265917603,0.7132867132867133,0.896875,0.8647798742138365,0.7388724035608308,0.4822888283378747,0.2354570637119113,1,
Terry Orr,0.2945544554455445,0.5690515806988353,0.656,0.6968911917098446,0.6495956873315364,0.6925064599483204,0.6997319034852547,1,
Willis Adams,0.0544959128065395,0.2825484764542936,0.5286103542234333,0.4326647564469914,0.5420054200542005,0.5163727959697733,0.688,1,
Cedric Jones 2,0.0343839541547277,0.2791327913279133,0.5012594458438288,0.704,0.7004950495049505,0.8652246256239601,0.7946666666666666,0,0.8730569948186528
Mike Williams 3,0.2372188139059304,0.4346895074946467,0.5892116182572614,0.3278350515463917,0.1239669421487603,0.5062240663900415,0.7361111111111112,1,
Brent Jones,0.4126455906821963,0.3573333333333333,0.6994818652849741,0.7897574123989218,0.8397932816537468,0.8498659517426274,0.7951482479784366,0,0.875
Anquan Boldin,0.7417355371900827,0.8472505091649695,0.9754601226993864,0.9657387580299786,0.9813278008298756,0.9711340206185568,0.9380165289256198,0,0.946058091286307
Pierre Thomas,0.2738589211618257,0.5855670103092784,0.7541322314049587,0.7655601659751037,0.7797619047619048,0.8221797323135756,0.8675889328063241,0,0.8426294820717132
Pat Curran,0.1375,0.1684210526315789,0.1775700934579439,0.2595744680851063,0.1835205992509363,0.6468531468531469,0.765625,0,0.8050314465408805
Kenyan Drake,0.1032504780114722,0.4097087378640777,0.7397003745318352,0.8397790055248618,0.8054054054054054,0.7122302158273381,0.608286252354049,0,0.5294117647058824
Chris Johnson,0.2948453608247423,0.6921487603305785,0.7946058091286307,0.7976190476190477,0.6347992351816444,0.717391304347826,0.6175298804780877,0,0.6235294117647059
Henry Marshall,0.496875,0.7421383647798742,0.8753709198813057,0.8392370572207084,0.8753462603878116,0.8692098092643051,0.9369627507163324,0,0.948509485094851
Anthony Thomas,0.2084309133489461,0.4437086092715231,0.5144628099173554,0.4928716904276985,0.3456032719836401,0.4689507494646681,0.454356846473029,1,
Clarence Weathers,0.4092140921409214,0.6246851385390428,0.8346666666666667,0.7846534653465347,0.8585690515806988,0.68,0.6476683937823834,0,0.6415094339622641
Mosi Tatupu,0.0435967302452316,0.0941828254847645,0.2479564032697547,0.1747851002865329,0.3170731707317073,0.3476070528967254,0.4373333333333333,0,0.4603960396039604
Wes Chandler,0.4718100890207715,0.8446866485013624,0.9722991689750692,0.983651226158038,1.0,0.997289972899729,0.9974811083123426,0,0.968
Earl Campbell,0.0979228486646884,0.3514986376021798,0.3628808864265928,0.4196185286103542,0.4699140401146132,0.6016260162601627,0.5743073047858942,0,0.5466666666666666
John Carlson,0.51340206185567,0.8037190082644629,0.8755186721991701,0.6904761904761905,0.4665391969407266,0.4980237154150198,0.7111553784860558,1,
David Palmer,0.1822916666666666,0.4382566585956416,0.5382775119617225,0.4768856447688564,0.5769230769230769,0.5899772209567198,0.514018691588785,1,
Jim Hargrove,0.0108991825613079,0.0143266475644699,0.005420054200542,0.0125944584382871,0.0133333333333333,0.0148514851485148,0.059900166389351,1,
James White,0.1055776892430278,0.5294117647058824,0.8374760994263862,0.8970873786407767,0.9400749063670412,0.9392265193370166,0.9297297297297298,0,0.8507194244604317
Sam Aiken,0.1983471074380165,0.4338085539714867,0.6196319018404908,0.4389721627408993,0.4170124481327801,0.4597938144329896,0.7272727272727273,0,0.6618257261410788
Emmitt Smith,0.0026954177897574,0.0025839793281653,0.1849865951742627,0.5768194070080862,0.7604166666666666,0.7869249394673123,0.6291866028708134,0,0.5109489051094891
Tyji Armstrong,0.3458445040214477,0.5094339622641509,0.6067708333333334,0.4019370460048426,0.1866028708133971,0.0413625304136253,0.1129807692307692,1,
Rickey Young,0.2902097902097902,0.65625,0.8333333333333334,0.9287833827893176,0.9400544959128064,0.925207756232687,0.7520435967302452,0,0.6504297994269341
Chris Gedney,0.0943396226415094,0.3645833333333333,0.5157384987893463,0.3875598086124402,0.3941605839416058,0.4447115384615384,0.4646924829157175,0,0.4299065420560747
Gary Shirk,0.215625,0.8113207547169812,0.8694362017804155,0.9209809264305178,0.7368421052631579,0.7275204359673024,0.6332378223495702,1,
David Johnson 1,0.0785123966942148,0.2385892116182572,0.4365079365079365,0.4072657743785851,0.458498023715415,0.3207171314741036,0.2941176470588235,0,0.3135755258126195
J T Smith,0.4059945504087193,0.7479224376731302,0.9128065395095368,0.8882521489971347,0.8563685636856369,0.6372795969773299,0.72,0,0.8564356435643564
Brent Celek,0.2842323651452282,0.6103092783505155,0.8925619834710744,0.921161825726141,0.9583333333333334,0.9216061185468452,0.9071146245059288,0,0.8167330677290837
Rod Smith 2,0.3946731234866828,0.6411483253588517,0.8832116788321168,0.939903846153846,0.979498861047836,0.983644859813084,0.990632318501171,0,0.9911699779249448
Luke Willson,0.3221343873517787,0.6673306772908366,0.788235294117647,0.768642447418738,0.6679611650485436,0.6161048689138576,0.6261510128913443,0,0.4432432432432432
Steve Wilson,0.2588555858310626,0.2382271468144044,0.1253405994550408,0.0085959885386819,0.002710027100271,0.0125944584382871,0.0133333333333333,0,0.4133663366336633
David Hill,0.40625,0.7138364779874213,0.887240356083086,0.9155313351498636,0.8781163434903048,0.8310626702997275,0.828080229226361,0,0.7831978319783198
Verron Haynes,0.0728476821192053,0.1549586776859504,0.3971486761710794,0.5439672801635992,0.5974304068522484,0.6078838174273858,0.3896907216494845,0,0.3388429752066115
Maurice Morris,0.0993377483443708,0.3140495867768595,0.4297352342158859,0.5316973415132924,0.4732334047109208,0.6037344398340249,0.5773195876288659,0,0.6652892561983471
John Brockington,0.3157894736842105,0.5233644859813084,0.6425531914893617,0.7602996254681648,0.7482517482517482,0.703125,0.6509433962264151,1,
Owen Daniels,0.3618843683083512,0.6452282157676349,0.8371134020618557,0.8471074380165289,0.8796680497925311,0.8849206349206349,0.9196940726577438,0,0.8992094861660079
Donte Moncrief,0.4183266932270916,0.7647058823529411,0.8986615678776291,0.8815533980582524,0.8707865168539326,0.7863720073664825,0.6720720720720721,1,
Phil Epps,0.4641833810888252,0.6964769647696477,0.8866498740554156,0.8986666666666666,0.9232673267326732,0.9467554076539102,0.8453333333333334,0,0.7072538860103627
Gary Garrison,0.9875,0.9947368421052633,0.9953271028037384,0.9744680851063828,0.9812734082397004,0.93006993006993,0.909375,0,0.6289308176100629
Andre Hastings,0.1913746630727762,0.5130208333333334,0.7578692493946732,0.8708133971291866,0.9002433090024331,0.8990384615384616,0.8861047835990888,1,
Don Hasselbeck,0.2861635220125786,0.4183976261127596,0.5912806539509536,0.5844875346260388,0.7683923705722071,0.8051575931232091,0.8102981029810298,0,0.6397984886649875
Derek Hagan,0.2676659528907923,0.6203319502074689,0.7422680412371134,0.7107438016528925,0.6659751037344398,0.6884920634920635,0.7170172084130019,0,0.5790513833992095
Willie Jackson,0.4406779661016949,0.7320574162679426,0.8394160583941606,0.8197115384615384,0.7949886104783599,0.7780373831775701,0.8946135831381733,0,0.8719646799116998
Byron Franklin,0.0435967302452316,0.0515759312320916,0.4579945799457994,0.6448362720403022,0.776,0.7995049504950495,0.826955074875208,1,
Doug Baldwin,0.5476190476190477,0.7743785850860421,0.9229249011857708,0.9223107569721116,0.9686274509803922,0.9808795411089866,0.9922330097087378,0,0.9775280898876404
Jeff King,0.1263383297644539,0.3983402489626556,0.6164948453608248,0.6611570247933884,0.5975103734439834,0.6666666666666666,0.655831739961759,1,
Ben Coates,0.1937984496124031,0.3994638069705093,0.7735849056603774,0.90625,0.9346246973365616,0.916267942583732,0.8880778588807786,0,0.9230769230769232
Bob Tucker,0.91875,0.9736842105263158,0.9813084112149532,0.9872340425531916,0.9850187265917604,0.9475524475524476,0.91875,0,0.8522012578616353
Trey Junkin,0.0613333333333333,0.3985148514851485,0.697171381031614,0.5813333333333334,0.5673575129533679,0.4582210242587601,0.2816537467700258,0,0.2037533512064343
Brandon Tate,0.0495867768595041,0.3589211618257261,0.365079365079365,0.5946462715105163,0.3379446640316205,0.5936254980079682,0.5784313725490197,0,0.7208413001912046
Lydell Mitchell,0.308411214953271,0.4765957446808511,0.8389513108614233,0.9265734265734266,0.959375,0.9559748427672956,0.9525222551928784,0,0.904632152588556
Reggie Kelly 2,0.3302961275626423,0.5514018691588785,0.6627634660421545,0.6291390728476821,0.5661157024793388,0.5417515274949084,0.4171779141104294,0,0.5417558886509636
Mack Strong,0.0026041666666666,0.0920096852300242,0.2631578947368421,0.4939172749391727,0.3822115384615384,0.296127562642369,0.2733644859813084,0,0.4402810304449648
Zack Crockett,0.3050847457627119,0.4641148325358851,0.4257907542579075,0.1610576923076923,0.1116173120728929,0.2803738317757009,0.2927400468384075,0,0.1258278145695364
John Sawyer,0.3671328671328671,0.603125,0.6540880503144654,0.56973293768546,0.3651226158038147,0.4570637119113573,0.553133514986376,0,0.6762177650429799
Kevin Lockett,0.3309002433090024,0.6466346153846154,0.806378132118451,0.7827102803738317,0.7798594847775175,0.7019867549668874,0.6859504132231405,1,
Jermaine Wiggins,0.2570093457943925,0.5831381733021077,0.6026490066225165,0.5578512396694215,0.6802443991853361,0.8241308793456033,0.8522483940042827,1,
Devante Parker,0.3980392156862745,0.7934990439770554,0.9067961165048544,0.8801498127340824,0.9300184162062616,0.9351351351351352,0.9550359712230216,0,0.9058380414312618
Brad Hoover,0.0514018691588785,0.2529274004683841,0.4613686534216336,0.5268595041322314,0.5621181262729125,0.523517382413088,0.5224839400428265,0,0.462655601659751
Dwayne Carswell,0.1380145278450363,0.2727272727272727,0.4160583941605839,0.4879807692307692,0.5945330296127562,0.735981308411215,0.7939110070257611,0,0.7880794701986755
Albert Wilson,0.3286852589641434,0.6549019607843137,0.8164435946462715,0.8485436893203884,0.8689138576779026,0.8913443830570903,0.6936936936936937,0,0.5611510791366906
Delanie Walker,0.171306209850107,0.4211618257261411,0.6474226804123712,0.6508264462809917,0.6369294605809128,0.6388888888888888,0.7036328871892925,0,0.7628458498023716
Stanley Morgan 2,0.5094339622641509,0.8397626112759644,0.9673024523160764,0.9861495844875346,0.9918256130790192,0.988538681948424,0.9701897018970188,0,0.9596977329974812
Brian Hartline,0.4834710743801653,0.7551867219917012,0.875,0.9082217973231358,0.9347826086956522,0.9282868525896414,0.8862745098039215,1,
Charles White,0.2160664819944598,0.0790190735694822,0.4297994269340974,0.2574525745257452,0.4156171284634761,0.3173333333333333,0.400990099009901,0,0.6189683860232945
Hassan Jones,0.4702970297029702,0.8252911813643927,0.9173333333333332,0.9015544041450776,0.9110512129380054,0.8423772609819121,0.8632707774798928,0,0.7762803234501348
Eric Green 2,0.3126684636118598,0.6640826873385013,0.7640750670241286,0.8221024258760108,0.8177083333333334,0.8547215496368039,0.7918660287081339,0,0.8029197080291971
Nick Boyle,0.2294117647058823,0.3824091778202677,0.5902912621359223,0.5880149812734082,0.712707182320442,0.6972972972972973,0.5269784172661871,1,
Chris Thomas,0.2154963680387409,0.1937799043062201,0.3990267639902676,0.4951923076923077,0.5239179954441914,0.3457943925233644,0.3957845433255269,1,
Priest Holmes,0.2067307692307692,0.4533029612756264,0.5841121495327103,0.6346604215456675,0.8388520971302428,0.9276859504132232,0.9287169042769856,0,0.8588957055214724
Doug Marsh,0.3213296398891966,0.3732970027247956,0.5959885386819485,0.6720867208672087,0.871536523929471,0.8506666666666667,0.8341584158415841,1,
Brad Muster,0.2346666666666666,0.5181347150259067,0.7277628032345014,0.7545219638242894,0.7721179624664879,0.7439353099730458,0.7005208333333334,1,
Otis Armstrong,0.2468085106382978,0.6666666666666666,0.6678321678321678,0.8,0.6320754716981132,0.6706231454005934,0.5340599455040872,0,0.3850415512465374
Reuben Droughns,0.0843091334894613,0.304635761589404,0.5516528925619835,0.6761710794297352,0.7770961145194274,0.7730192719486081,0.6825726141078838,1,
Lamont Hall,0.1617312072892938,0.4042056074766355,0.4824355971896955,0.2980132450331126,0.1198347107438016,0.2912423625254582,0.3210633946830266,1,
Richard Rodgers,0.2609561752988047,0.6745098039215687,0.8221797323135756,0.7844660194174757,0.6666666666666666,0.4696132596685083,0.5297297297297298,0,0.3920863309352518
James Hodgins,0.0523917995444191,0.0771028037383177,0.243559718969555,0.2891832229580574,0.3801652892561983,0.219959266802444,0.0940695296523517,0,0.0556745182012847
Terrell Fletcher,0.0774818401937046,0.3803827751196172,0.4744525547445255,0.6153846153846154,0.6036446469248291,0.7079439252336449,0.6814988290398126,0,0.5607064017660044
Ricky Feacher,0.18125,0.1698113207547169,0.3709198813056379,0.3978201634877384,0.6620498614958449,0.8228882833787466,0.9025787965616046,0,0.8997289972899729
Derrick Alexander,0.4739583333333333,0.6440677966101694,0.9210526315789472,0.927007299270073,0.9879807692307692,0.9658314350797268,0.9789719626168224,0,0.9765807962529274
Golden Richards,0.251063829787234,0.6966292134831461,0.8741258741258742,0.928125,0.8679245283018868,0.8338278931750742,0.784741144414169,1,
