Player,Year1,Year2,Year3,Year4,Retire,NextPercentile
Steve Dils,0.3188405797101449,0.4366197183098591,0.6056338028169014,0.5679012345679012,0,0.6190476190476191
Pete Beathard,0.6896551724137931,0.8,0.6666666666666666,0.6153846153846154,1,
Warren Moon,0.2857142857142857,0.4390243902439024,0.6941176470588235,0.8671875,0,0.9058823529411764
Matt Kofler,0.056338028169014,0.3209876543209876,0.4285714285714285,0.5487804878048781,1,
Matt Flynn,0.0444444444444444,0.1927710843373494,0.4651162790697674,0.7125,0,0.7027027027027027
Mark Rypien,0.2470588235294117,0.7439024390243902,0.9113924050632912,0.986842105263158,0,0.95
Bill Cappleman,0.6206896551724138,0.2,0.2564102564102564,0.0769230769230769,1,
Sean Salisbury,0.2109375,0.0352941176470588,0.0609756097560975,0.0253164556962025,0,0.0131578947368421
Colt Mccoy,0.2906976744186046,0.425,0.6081081081081081,0.6285714285714286,0,0.6756756756756757
Steve Ramsey,0.0,0.2333333333333333,0.4358974358974359,0.5897435897435898,0,0.6538461538461539
Billy Joe Tolliver,0.073170731707317,0.3544303797468354,0.5526315789473685,0.6,0,0.5443037974683544
Ryan Leaf,0.0337078651685393,0.0337078651685393,0.1222222222222222,0.0365853658536585,1,
Jay Fiedler,0.146067415730337,0.3707865168539326,0.7,0.8780487804878049,0,0.8795180722891566
Josh Rosen,0.0735294117647058,0.1690140845070422,0.1267605633802817,0.081081081081081,1,
Matt Moore,0.1808510638297872,0.1555555555555555,0.4337349397590361,0.4186046511627907,0,0.625
Trent Green,0.0777777777777777,0.3258426966292135,0.348314606741573,0.7444444444444445,0,0.6341463414634146
Anthony Wright,0.1,0.2195121951219512,0.2650602409638554,0.2409638554216867,0,0.0941176470588235
Bob Avellini,0.1346153846153846,0.3793103448275862,0.7936507936507936,0.7692307692307693,0,0.7076923076923077
Mike Kruczek,0.3275862068965517,0.4761904761904761,0.5846153846153846,0.3692307692307692,0,0.5217391304347826
J T O Sullivan,0.0,0.0229885057471264,0.0561797752808988,0.0531914893617021,0,0.2111111111111111
Jeff Garcia,0.3370786516853932,0.8555555555555555,0.9878048780487804,1.0,0,0.963855421686747
Marques Tuiasosopo,0.1951219512195122,0.2409638554216867,0.3132530120481928,0.1176470588235294,0,0.2988505747126437
Mark Vlasic,0.09375,0.0823529411764705,0.1219512195121951,0.1518987341772152,0,0.2894736842105263
Kent Graham,0.175,0.2025316455696202,0.4444444444444444,0.2954545454545454,0,0.4555555555555555
Randy Johnson 2,0.4137931034482758,0.7666666666666667,0.8461538461538461,0.9230769230769232,0,0.75
Jack Thompson,0.0461538461538461,0.391304347826087,0.4788732394366197,0.2816901408450704,0,0.382716049382716
Matt Schaub,0.1764705882352941,0.4827586206896552,0.7191011235955056,0.851063829787234,0,0.8
Rodney Peete,0.1341463414634146,0.5189873417721519,0.6973684210526315,0.7125,0,0.5316455696202531
Bert Jones,0.1025641025641025,0.4807692307692308,0.7884615384615384,0.9827586206896552,0,1.0
