Player,Year1,Year2,Year3,Year4,Retire,NextPercentile
Nate Jackson,0.0578512396694214,0.1608961303462321,0.1676891615541922,0.3126338329764453,0,0.3630705394190871
Darrell Jackson,0.4462616822429907,0.8360655737704918,0.9403973509933776,0.9772727272727272,0,0.9694501018329938
Kelvin Benjamin,0.549800796812749,0.5450980392156862,0.8604206500956023,0.8077669902912621,0,0.9138576779026216
Jim Bertelsen,0.4252336448598131,0.6340425531914894,0.7827715355805244,0.6853146853146853,0,0.571875
Chris Givens,0.5105162523900574,0.7371541501976284,0.8446215139442231,0.7686274509803922,1,
Lorenzo Booker,0.2966804979253112,0.3855670103092783,0.365702479338843,0.1846473029045643,0,0.2956349206349206
Duke Johnson,0.3764705882352941,0.6768642447418738,0.8466019417475729,0.848314606741573,0,0.8692449355432781
Maxx Williams,0.196078431372549,0.2237093690248566,0.341747572815534,0.3726591760299625,0,0.6537753222836096
Keith Crawford,0.0431266846361186,0.0442708333333333,0.0460048426150121,0.0047846889952153,0,0.364963503649635
Wendell Tyler,0.0125786163522012,0.0801186943620178,0.4713896457765668,0.4598337950138504,0,0.6757493188010899
Jaron Brown,0.2075098814229249,0.4541832669322709,0.6392156862745098,0.6787762906309751,0,0.7689320388349514
Don Nottingham,0.2894736842105263,0.4859813084112149,0.5702127659574469,0.5093632958801498,0,0.3846153846153846
Neal Anderson,0.2772277227722772,0.7870216306156406,0.776,0.8316062176165803,0,0.7735849056603774
Henry Marshall,0.496875,0.7421383647798742,0.8753709198813057,0.8392370572207084,0,0.8753462603878116
Cris Carter,0.4742096505823627,0.7813333333333333,0.9145077720207254,0.9164420485175202,0,0.9069767441860463
Karl Williams 2,0.3133971291866029,0.6934306569343066,0.8028846153846154,0.7767653758542141,0,0.6448598130841121
Greg Mcmurtry,0.22911051212938,0.648578811369509,0.8176943699731903,0.7924528301886793,0,0.7395833333333334
Auden Tate,0.1011235955056179,0.4861878453038674,0.6594594594594595,0.7230215827338129,1,
Ferrell Edmunds,0.232,0.5362694300518135,0.738544474393531,0.7467700258397932,0,0.6702412868632708
Zack Crockett,0.3050847457627119,0.4641148325358851,0.4257907542579075,0.1610576923076923,0,0.1116173120728929
Terance Mathis,0.2587601078167116,0.58656330749354,0.7667560321715817,0.77088948787062,0,0.9375
Jordan Todman,0.0611854684512428,0.2687747035573122,0.4880478087649402,0.4196078431372549,0,0.2313575525812619
Jerry Levias,0.93125,0.8842105263157894,0.7897196261682243,0.7531914893617021,0,0.7078651685393258
Alex Collins,0.1988527724665392,0.316504854368932,0.5093632958801498,0.3406998158379374,0,0.2288288288288288
Shannon Mitchell,0.1744791666666666,0.4188861985472155,0.4425837320574162,0.4598540145985401,1,
Tevin Coleman,0.0392156862745098,0.4837476099426386,0.6970873786407767,0.8164794007490637,0,0.7532228360957642
Vic Washington,0.6,0.7663551401869159,0.8765957446808511,0.7902621722846442,0,0.5804195804195804
Walter Rasby,0.0968523002421307,0.069377990430622,0.0608272506082725,0.1586538461538461,0,0.4054669703872437
Ben Troupe,0.175152749490835,0.5255623721881391,0.7044967880085653,0.6950207468879668,1,
Doug Baldwin,0.5476190476190477,0.7743785850860421,0.9229249011857708,0.9223107569721116,0,0.9686274509803922
Mark Seay,0.5208333333333334,0.7772397094430993,0.868421052631579,0.7931873479318735,1,
Gerry Ellis,0.4764542936288088,0.7465940054495913,0.8166189111747851,0.8319783197831978,0,0.7682619647355163
Troy Walters,0.0327102803738317,0.0257611241217798,0.2869757174392936,0.6756198347107438,0,0.6822810590631364
Nick Lalonde Bellore,0.3135755258126195,0.2806324110671936,0.2689243027888446,0.0039215686274509,0,0.0095602294455066
Terry Mickens,0.1119791666666666,0.397094430992736,0.5167464114832536,0.5158150851581509,0,0.6394230769230769
Charles White,0.2160664819944598,0.0790190735694822,0.4297994269340974,0.2574525745257452,0,0.4156171284634761
Kenny Watson,0.3664459161147902,0.3615702479338843,0.5173116089613035,0.2208588957055214,0,0.5182012847965739
Marlon Mack,0.2718446601941747,0.3970037453183521,0.5561694290976059,0.4072072072072072,0,0.3201438848920863
Legarrette Blount,0.0435684647302904,0.1130952380952381,0.1261950286806883,0.3399209486166007,0,0.3824701195219123
Boston Scott,0.2007366482504604,0.4594594594594595,0.5629496402877698,0.4425612052730697,0,0.4058823529411764
Todd Yoder,0.014018691588785,0.1217798594847775,0.4172185430463576,0.6074380165289256,0,0.6680244399185336
Roy Helu,0.3154761904761904,0.4684512428298279,0.6363636363636364,0.599601593625498,0,0.6313725490196078
Richie Anderson,0.3046875,0.3656174334140435,0.6267942583732058,0.4817518248175182,0,0.5240384615384616
Khalif Barnes,0.1265560165975103,0.1468253968253968,0.1338432122370937,0.0098814229249011,0,0.045816733067729
Fred Mccrary,0.0944309927360774,0.0669856459330143,0.121654501216545,0.0625,0,0.3416856492027335
Vince Workman,0.1428571428571428,0.5400516795865633,0.6890080428954424,0.7547169811320755,0,0.6692708333333334
Mike Martin 2,0.0921409214092141,0.4357682619647355,0.6133333333333333,0.7153465346534653,0,0.8552412645590682
Wayne Chrebet,0.4624697336561743,0.7751196172248804,0.9051094890510948,0.9543269230769232,0,0.9612756264236902
Buster Barnett,0.1771117166212534,0.2922636103151863,0.4037940379403794,0.3853904282115869,1,
Shane Vereen,0.2963671128107074,0.6541501976284585,0.8306772908366534,0.8549019607843137,0,0.7705544933078394
Jim Price,0.2273901808785529,0.4155495978552279,0.4474393530997305,0.2552083333333333,0,0.1283292978208232
Lamar Thomas,0.3935309973045822,0.5755208333333334,0.7142857142857143,0.6507177033492823,0,0.681265206812652
Stu Voigt,0.4263157894736842,0.4579439252336448,0.6893617021276596,0.8014981273408239,0,0.8706293706293706
John Burke,0.125,0.3801452784503632,0.5741626794258373,0.437956204379562,0,0.4134615384615384
Mercury Morris,0.5375,0.4578947368421052,0.5560747663551402,0.4638297872340425,0,0.5318352059925093
Ryan Denney,0.0346232179226069,0.0102249488752556,0.0021413276231263,0.0103734439834024,0,0.2721649484536082
Marcus Dowdell,0.1474530831099195,0.2452830188679245,0.3020833333333333,0.2808716707021791,0,0.5334928229665071
Harold Bishop,0.171912832929782,0.3277511961722488,0.3114355231143552,0.1201923076923077,1,
Santana Moss,0.3395784543325527,0.695364238410596,0.9049586776859504,0.9531568228105908,0,0.9877300613496932
Cam Sims,0.1233885819521178,0.5405405405405406,0.75,0.7589453860640302,1,
Ashley Lelie,0.5452538631346578,0.8099173553719008,0.945010183299389,0.950920245398773,0,0.9314775160599572
Wendell Smallwood,0.0917782026768642,0.2990291262135922,0.5112359550561798,0.5930018416206262,0,0.3765765765765765
Sinorice Moss,0.0877944325481798,0.2925311203319502,0.5463917525773195,0.6549586776859504,1,
Greg Clark,0.218978102189781,0.4783653846153846,0.6902050113895216,0.6869158878504673,1,
Jim Lash,0.1957446808510638,0.6554307116104869,0.8496503496503497,0.8875,0,0.7169811320754716
Franco Harris,0.3364485981308411,0.4297872340425532,0.6479400749063671,0.6573426573426573,0,0.715625
Brad Muster,0.2346666666666666,0.5181347150259067,0.7277628032345014,0.7545219638242894,0,0.7721179624664879
Greg Hawthorne,0.1171662125340599,0.3019390581717451,0.3760217983651226,0.66189111747851,0,0.7425474254742548
Jerrel Jernigan,0.0496031746031746,0.1453154875717017,0.4881422924901186,0.5617529880478087,1,
Frank Sanders,0.5835351089588378,0.8253588516746412,0.9197080291970804,0.908653846153846,0,0.9157175398633256
Darren Waller,0.092156862745098,0.3632887189292543,0.3223300970873786,0.4569288389513108,0,0.7697974217311234
Harry Sydney,0.0332778702163061,0.0853333333333333,0.2797927461139896,0.477088948787062,0,0.5581395348837209
Curt Warner,0.2032520325203252,0.4332493702770781,0.456,0.5297029702970297,0,0.6555740432612313
Keith Woodside,0.3013333333333333,0.4430051813471503,0.5067385444743935,0.3049095607235142,1,
Carlos Hyde,0.1235059760956175,0.3019607843137254,0.4741873804971319,0.6058252427184466,0,0.5599250936329588
Matthew Slater,0.0329896907216494,0.0516528925619834,0.0414937759336099,0.3492063492063492,0,0.372848948374761
Victor Cruz,0.7420634920634921,0.9330783938814532,0.9861660079051384,0.9422310756972112,0,0.7392156862745098
Todd Christensen,0.2670299727520436,0.7163323782234957,0.9376693766937668,0.9722921914357684,0,0.984
Sam Gash,0.1320754716981132,0.3359375,0.5690072639225182,0.645933014354067,0,0.7007299270072993
Darrell Thompson,0.0539083557951482,0.1705426356589147,0.4611260053619302,0.5444743935309974,1,
Ulysses Norris,0.1798365122615803,0.1440443213296399,0.4005449591280653,0.3008595988538682,0,0.6368563685636857
Cap Boso,0.4459234608985025,0.3466666666666667,0.5751295336787565,0.5606469002695418,0,0.6046511627906976
Mel Gray,0.2178217821782178,0.5324459234608985,0.312,0.4170984455958549,0,0.3180592991913746
James Wilder,0.3542234332425068,0.6876790830945558,0.8238482384823849,0.8564231738035264,0,0.744
Kenjon Barner,0.0553359683794466,0.0677290836653386,0.1215686274509803,0.2963671128107074,0,0.4019417475728155
Tim Hightower,0.2,0.5991735537190083,0.6680497925311203,0.6527777777777778,0,0.3652007648183556
James Mcalister,0.3321678321678322,0.465625,0.4308176100628931,0.2522255192878338,1,
Orleans Darkwa,0.1434262948207171,0.3392156862745098,0.4072657743785851,0.4388349514563107,1,
Perry Williams 3,0.05,0.0368421052631578,0.02803738317757,0.1361702127659574,0,0.4382022471910112
Derek Carr,0.0398406374501992,0.0235294117647058,0.0305927342256214,0.0077669902912621,0,0.0337078651685393
Glenn Martinez,0.0715746421267893,0.0620985010706638,0.3132780082987552,0.4247422680412371,1,
Andre Caldwell,0.1257731958762886,0.4793388429752066,0.7282157676348547,0.7896825396825397,0,0.751434034416826
Julius Jones,0.2240325865580448,0.4805725971370143,0.7002141327623126,0.7489626556016598,0,0.6762886597938145
Billy Van Heusen,0.8,0.6368421052631579,0.6635514018691588,0.5106382978723404,0,0.7490636704119851
Bernard Scott,0.1756198347107438,0.3526970954356846,0.4543650793650793,0.3212237093690248,0,0.1719367588932806
Michael Robinson,0.1199143468950749,0.3402489626556016,0.5938144329896907,0.5351239669421488,0,0.4336099585062241
Knowshon Moreno,0.146694214876033,0.508298755186722,0.6587301587301587,0.722753346080306,0,0.7391304347826086
Eric Lane 2,0.1389645776566757,0.1146131805157593,0.1734417344173441,0.1914357682619647,0,0.3893333333333333
James O Shaughnessy,0.2019607843137255,0.3021032504780114,0.5203883495145631,0.49625468164794,0,0.6813996316758748
Cory Harkey,0.2734225621414914,0.5039525691699605,0.6354581673306773,0.5490196078431373,1,
Ernie Jones,0.4106666666666667,0.7331606217616581,0.8867924528301887,0.9121447028423773,0,0.9302949061662198
Maurice Jones Drew,0.3854389721627409,0.6867219917012448,0.8350515463917526,0.8202479338842975,0,0.8112033195020747
Frank Hartley,0.1380208333333333,0.4140435835351089,0.3732057416267942,0.4963503649635036,0,0.5384615384615384
Wendell Davis 3,0.248,0.6243523316062176,0.8652291105121294,0.9354005167958656,0,0.9624664879356568
Otis Taylor,0.9,0.9789473684210528,0.985981308411215,0.9957446808510638,0,0.9737827715355806
Mike Renfro,0.4124629080118694,0.6730245231607629,0.8116343490304709,0.7193460490463215,0,0.7965616045845272
Gerald Riggs,0.2320916905444126,0.3468834688346883,0.3828715365239294,0.3626666666666667,0,0.4331683168316831
Mike Mularkey,0.181360201511335,0.472,0.6534653465346535,0.762063227953411,0,0.488
Terrance Copper,0.2219959266802444,0.3537832310838446,0.6209850107066381,0.6597510373443983,0,0.511340206185567
Carl Pickens,0.1206434316353887,0.6064690026954178,0.9036458333333334,0.980629539951574,0,0.9952153110047848
Chris Herndon,0.352059925093633,0.425414364640884,0.5711711711711712,0.4352517985611511,1,
Kenny Britt,0.4876033057851239,0.8008298755186722,0.9007936507936508,0.864244741873805,0,0.7213438735177866
Eddie Berlin,0.0749414519906323,0.4039735099337748,0.6983471074380165,0.769857433808554,0,0.689161554192229
Cliff Austin,0.1029810298102981,0.1083123425692695,0.3733333333333333,0.3886138613861386,0,0.6772046589018302
Gerald Carter,0.0272479564032697,0.332378223495702,0.5718157181571816,0.8740554156171285,0,0.8693333333333333
Kevin Turner,0.0589812332439678,0.4285714285714285,0.6927083333333334,0.7288135593220338,0,0.722488038277512
Josh Reed,0.4415011037527593,0.7107438016528925,0.7678207739307535,0.8159509202453987,0,0.8072805139186295
Haywood Jeffires,0.3211314475873544,0.4666666666666667,0.7875647668393783,0.8975741239892183,0,0.9328165374677002
Daniel Wilcox,0.1975560081466395,0.3844580777096114,0.5396145610278372,0.4771784232365145,0,0.4020618556701031
Kelley Washington,0.4338842975206611,0.6639511201629328,0.7791411042944786,0.728051391862955,0,0.5020746887966805
Tony Moeaki,0.429460580912863,0.4384920634920635,0.7151051625239006,0.3853754940711462,0,0.6394422310756972
Todd Heap,0.1873536299765808,0.7417218543046358,0.8822314049586777,0.90020366598778,0,0.8773006134969326
Jamie Asher,0.3147699757869249,0.65311004784689,0.8102189781021898,0.8149038461538461,1,
Rickey Dudley,0.3421052631578947,0.7761557177615572,0.8653846153846154,0.9248291571753986,0,0.8574766355140186
Gerald Mcneil,0.0495049504950495,0.540765391014975,0.4933333333333333,0.6269430051813472,0,0.5660377358490566
Jay Riemersma,0.0827250608272506,0.4831730769230769,0.765375854214123,0.7920560747663551,0,0.8430913348946136
Floyd Little,0.525,0.7105263157894737,0.8037383177570093,0.8851063829787233,0,0.8726591760299626
Daniel Thomas,0.1726190476190476,0.4130019120458891,0.5948616600790514,0.603585657370518,1,
Scott Simonson,0.2058823529411764,0.2275334608030592,0.1922330097087378,0.2059925093632958,0,0.3959484346224677
Matt Lacosse,0.1431372549019607,0.1663479923518164,0.145631067961165,0.2752808988764045,0,0.4972375690607735
Essex Johnson,0.6875,0.7526315789473684,0.8364485981308412,0.8808510638297873,0,0.8089887640449438
Charles Arbuckle,0.1983914209115281,0.2695417789757412,0.3697916666666667,0.2687651331719128,1,
Chaz Schilens,0.3092783505154639,0.6136363636363636,0.7199170124481328,0.7083333333333334,0,0.6539196940726577
Jack Doyle,0.067193675889328,0.2888446215139442,0.4647058823529412,0.722753346080306,0,0.7825242718446602
Jim Mandich,0.04375,0.2,0.4532710280373832,0.6808510638297872,0,0.8651685393258427
Tyler Eifert,0.391304347826087,0.5717131474103586,0.8352941176470589,0.869980879541109,0,0.8368932038834952
Dave Smith 2,0.86875,0.936842105263158,0.9439252336448598,0.8553191489361702,1,
Lonzell Hill,0.5940099833610649,0.64,0.8575129533678757,0.7412398921832885,1,
William Floyd,0.140625,0.486682808716707,0.5143540669856459,0.6204379562043796,0,0.53125
Earl Thomas 2,0.2105263157894736,0.5887850467289719,0.774468085106383,0.9138576779026216,0,0.9230769230769232
Jarius Wright,0.3709369024856596,0.6996047430830039,0.8725099601593626,0.8647058823529412,0,0.8087954110898662
Jon Staggers,0.51875,0.5526315789473685,0.6074766355140186,0.6978723404255319,0,0.8277153558052435
Bob Parsons,0.0607476635514018,0.2382978723404255,0.3370786516853932,0.5384615384615384,0,0.453125
Ike Harris,0.3951048951048951,0.771875,0.9025157232704404,0.9347181008902076,0,0.8991825613079019
Adrian Peterson 2,0.1346578366445916,0.2665289256198347,0.4358452138492871,0.32719836400818,0,0.4089935760171306
Randy Jordan,0.0646900269541779,0.0677083333333333,0.4043583535108959,0.3110047846889952,0,0.2725060827250608
Cecil Martin,0.0432801822323462,0.3317757009345794,0.5199063231850117,0.565121412803532,1,
Eric Johnson,0.2880562060889929,0.5805739514348786,0.53099173553719,0.6741344195519349,0,0.4396728016359918
Rudi Johnson,0.1324503311258278,0.4214876033057851,0.5010183299389002,0.5419222903885481,0,0.4796573875802998
Jeff Thomason,0.0938337801608579,0.1293800539083558,0.1432291666666666,0.2033898305084746,0,0.4569377990430622
Quez Watkins,0.2162162162162162,0.6654676258992805,0.8192090395480226,0.8254901960784313,1,
Loaird Mccreary,0.246875,0.3364779874213836,0.4094955489614243,0.2752043596730245,1,
Deonte Harris,0.1012891344383057,0.409009009009009,0.762589928057554,0.7325800376647834,0,0.7490196078431373
Chris Chambers,0.6604215456674473,0.8653421633554084,0.9586776859504132,0.9633401221995926,0,0.9775051124744376
Malcom Floyd,0.2097759674134419,0.1983640081799591,0.4903640256959314,0.5269709543568465,0,0.7793814432989691
Delvin Williams,0.0636704119850187,0.548951048951049,0.753125,0.8144654088050315,0,0.7537091988130564
Ed Podolak,0.7625,0.7894736842105263,0.8598130841121495,0.8893617021276595,0,0.906367041198502
John Owens,0.1743929359823399,0.1818181818181818,0.1547861507128309,0.0081799591002045,0,0.1349036402569593
Larry Brown 6,0.0473684210526315,0.2289719626168224,0.3829787234042553,0.5805243445692884,0,0.6538461538461539
Stan Edwards,0.1088825214899713,0.3143631436314363,0.4785894206549118,0.4906666666666666,0,0.3836633663366336
Tim Manoa,0.0848585690515806,0.0666666666666666,0.3704663212435233,0.3692722371967655,0,0.3204134366925064
Adam Humphries,0.296078431372549,0.6921606118546845,0.8563106796116505,0.9325842696629212,0,0.9042357274401474
Artose Pinner,0.1797520661157025,0.3421588594704684,0.5623721881390593,0.4817987152034261,1,
Sean Dawkins,0.4636118598382749,0.7578125,0.9128329297820824,0.9090909090909092,0,0.902676399026764
Patrick Dimarco,0.02868068833652,0.0790513833992094,0.2928286852589641,0.5215686274509804,0,0.5621414913957935
Mike Williams 3,0.2372188139059304,0.4346895074946467,0.5892116182572614,0.3278350515463917,0,0.1239669421487603
Robert Royal,0.1322314049586777,0.3625254582484725,0.5664621676891616,0.6852248394004282,0,0.6639004149377593
Coby Fleener,0.3231357552581262,0.6640316205533597,0.8864541832669323,0.9196078431372549,0,0.904397705544933
Santonio Holmes,0.582441113490364,0.8692946058091287,0.9484536082474226,0.9669421487603306,0,0.9647302904564315
Nick Giaquinto,0.2326869806094182,0.4032697547683924,0.6590257879656161,0.7127371273712737,1,
Bo Robinson,0.1716621253405994,0.1301939058171745,0.0653950953678474,0.2063037249283667,0,0.2926829268292683
Richard Johnson,0.2745424292845257,0.1306666666666666,0.6580310880829016,0.7978436657681941,1,
Anthony Sherman,0.1666666666666666,0.3326959847036329,0.4960474308300395,0.4780876494023904,0,0.4784313725490196
Geronimo Allison,0.3460803059273422,0.5533980582524272,0.7247191011235955,0.6611418047882136,0,0.4504504504504504
Greg Little 2,0.4880952380952381,0.7954110898661568,0.9090909090909092,0.8187250996015937,1,
Chad Mustard,0.1673553719008264,0.3869653767820774,0.3558282208588957,0.3832976445396145,0,0.4149377593360996
Tai Streets,0.2528473804100228,0.4953271028037383,0.7283372365339579,0.8520971302428256,0,0.8987603305785123
Levine Toilolo,0.1284584980237154,0.3645418326693227,0.4980392156862745,0.6634799235181644,0,0.6563106796116505
Reggie Barlow,0.1557177615571776,0.4302884615384615,0.6082004555808656,0.6799065420560748,0,0.5456674473067916
O J Simpson,0.48125,0.5947368421052631,0.6915887850467289,0.625531914893617,0,0.6404494382022472
Carl Monroe,0.3035230352303523,0.5289672544080605,0.5866666666666667,0.3044554455445544,0,0.4425956738768719
Flipper Anderson,0.392,0.8678756476683938,0.9649595687331536,0.9483204134366924,0,0.9222520107238604
Jackie Harris,0.1509433962264151,0.4573643410852713,0.7024128686327078,0.8355795148247979,0,0.8697916666666666
Daimon Shelton,0.09375,0.3075170842824601,0.5233644859813084,0.360655737704918,0,0.3818984547461369
Mitch Lyons,0.091644204851752,0.2682291666666667,0.513317191283293,0.4880382775119617,0,0.4184914841849148
Brooks Williams,0.108991825613079,0.4210526315789473,0.5694822888283378,0.4469914040114613,0,0.1842818428184282
Kyle Brady,0.3438256658595641,0.4760765550239234,0.6058394160583942,0.6033653846153846,0,0.7084282460136674
Jerome Barkum,0.411214953271028,0.8340425531914893,0.9588014981273408,0.9615384615384616,0,0.875
William Andrews,0.3732970027247956,0.6565096952908587,0.7002724795640327,0.833810888252149,0,0.8292682926829268
Walter Young,0.0702479338842975,0.0590631364562118,0.0531697341513292,0.2633832976445396,1,
Mike Quick,0.3438395415472779,0.8807588075880759,0.982367758186398,1.0,0,0.9975247524752476
Rob Gronkowski,0.4211618257261411,0.8869047619047619,0.9751434034416826,0.974308300395257,0,0.9641434262948207
Matthew Mulligan,0.0909090909090909,0.0746887966804979,0.25,0.4053537284894837,0,0.5691699604743083
Paul Skansi,0.1517615176151761,0.380352644836272,0.6373333333333333,0.7029702970297029,0,0.8086522462562395
Buford Mcgee,0.2317380352644836,0.224,0.4826732673267326,0.5074875207986689,0,0.472
Brenton Bersin 2,0.2629482071713147,0.4235294117647059,0.5946462715105163,0.5805825242718446,1,
Mohamed Sanu,0.3040152963671128,0.6047430830039525,0.8545816733067729,0.8568627450980392,0,0.9005736137667304
