Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Retire,NextPercentile
Darryl Tapp,0.7181653590826795,0.8951756998213222,0.9639423076923076,0.9491626794258372,0.9069493521790342,0.8232445520581114,0.7789855072463768,0.7207908927501497,0.6469886702444841,0,0.7275964391691395
Dashon Goldson,0.4544371649791542,0.5366586538461539,0.8630382775119617,0.9263839811542992,0.9848668280871672,0.9685990338164252,0.9544637507489516,0.9045915324985092,0.9264094955489616,0,0.8733137829912023
Brett Keisel,0.4492661135928525,0.4585908529048207,0.4969512195121951,0.6789600967351874,0.8026554013277006,0.840381179273377,0.8064903846153846,0.8319377990430622,0.9234393404004712,0,0.9509685230024212
Bob Baumhower,0.0625,0.0592334494773519,0.1023102310231023,0.0552147239263803,0.3669724770642202,0.6653465346534654,0.7335907335907336,0.5674676524953789,0.3345588235294117,1,
Shawn Lee,0.1584905660377358,0.2045028142589118,0.7073170731707317,0.7223264540337712,0.7509293680297398,0.444022770398482,0.5954631379962193,0.7406143344709898,0.685025817555938,0,0.5460636515912898
Paul Grasmanis,0.1222780569514237,0.1970684039087948,0.2028081123244929,0.6345588235294117,0.6501340482573726,0.7811104020421187,0.7354758961681088,0.7060975609756097,0.494558645707376,1,
James Harrison,0.6432926829268293,0.7569528415961306,0.7821363910681955,0.9529481834425252,0.997596153846154,1.0,1.0,0.99818401937046,0.9957729468599034,0,0.9197124026363092
Jacques Cesaire,0.3145859085290482,0.525609756097561,0.6124546553808948,0.727821363910682,0.7969029184038118,0.8034855769230769,0.7882775119617225,0.7520612485276796,0.6997578692493946,1,
Eugene Marve,0.5412844036697247,0.8158415841584158,0.7316602316602316,0.5009242144177449,0.4025735294117647,0.5267857142857143,0.6943396226415094,0.4296435272045028,0.5103189493433395,0,0.273921200750469
Tramon Williams,0.5807027992852889,0.8347355769230769,0.9324162679425836,0.9840989399293286,0.9854721549636803,0.9734299516908212,0.9658478130617136,0.9421586165772212,0.9359050445103858,0,0.8410557184750733
Dallas Clark,0.0797280593325092,0.2402439024390243,0.5157194679564692,0.515992757996379,0.509827278141751,0.2409855769230769,0.3462918660287081,0.3780918727915194,0.3674334140435835,0,0.3846618357487922
Malcolm Jenkins,0.7015550239234449,0.901060070671378,0.9515738498789348,0.966183574879227,0.9484721390053924,0.9779367918902804,0.9946587537091988,0.9982404692082112,0.9953271028037384,0,0.9857988165680474
Kyle Love,0.4664310954063604,0.6464891041162227,0.7125603864734299,0.7142001198322349,0.5760286225402504,0.6326409495548961,0.743108504398827,0.7949766355140186,0.8497041420118343,0,0.791293977340489
Jon Dorenbos,0.0797280593325092,0.401219512195122,0.4316807738814994,0.4405552202776101,0.3948779035139964,0.3317307692307692,0.3809808612440191,0.3627797408716137,0.4073849878934624,0,0.4317632850241545
Larry Whigham,0.2362948960302457,0.2559726962457337,0.2547332185886403,0.4807370184254606,0.5700325732899023,0.6458658346333853,0.7073529411764706,0.6843163538873994,0.6445437141033823,1,
Jack Reynolds,0.4221105527638191,0.3725490196078431,0.5605381165919282,0.1742738589211618,0.1574803149606299,0.0183823529411764,0.0278745644599303,0.2475247524752475,0.7699386503067485,0,0.8646788990825688
Barry Wilburn,0.1238447319778188,0.4338235294117647,0.9300595238095238,0.9264150943396228,0.8874296435272045,0.5065666041275797,0.2401500938086304,0.0594795539033457,0.064516129032258,0,0.0699432892249527
Darren Perry,0.5185873605947955,0.7590132827324478,0.9281663516068052,0.9351535836177476,0.9759036144578314,0.9564489112227804,0.9478827361563518,0.748829953198128,0.8404411764705882,1,
Willie McGinest,0.1682419659735349,0.4778156996587031,0.7091222030981067,0.6666666666666666,0.5586319218241043,0.4539781591263651,0.8117647058823529,0.8545576407506702,0.8806636885768986,0,0.9054388133498146
Chidi Ahanotu,0.206831119544592,0.3440453686200378,0.5017064846416383,0.5628227194492255,0.7152428810720268,0.6465798045602605,0.641185647425897,0.8227941176470588,0.8666219839142091,0,0.8596043395022336
Shawn Barber,0.263843648208469,0.6989079563182528,0.913970588235294,0.8880697050938338,0.8985322271857051,0.9524103831891224,0.9707317073170731,0.8627569528415961,0.7429088714544357,0,0.6551518761167362
Brian Moorman,0.2446380697050938,0.2827058072750478,0.3331273176761434,0.2676829268292683,0.1874244256348246,0.100181050090525,0.0327575938058368,0.0372596153846153,0.0370813397129186,0,0.0400471142520612
Adam Vinatieri,0.3235294117647059,0.3847184986595174,0.3899170389278877,0.3794808405438813,0.2859756097560975,0.2678355501813785,0.3777911888955944,0.3323406789755807,0.3828125,1,
Carlos Rogers,0.694074969770254,0.7911888955944478,0.8653960690887433,0.8647836538461539,0.8385167464114832,0.8498233215547704,0.9085956416464892,0.961352657004831,0.9442780107849011,0,0.877757901013715
Riki Ellison,0.3146718146718146,0.5600739371534196,0.5827205882352942,0.4642857142857143,0.290566037735849,0.2833020637898686,0.3958724202626641,0.1125703564727955,0.3977695167286245,1,
Broderick Thomas,0.1669793621013133,0.4296435272045028,0.9212007504690432,0.983271375464684,0.9734345351043644,0.9376181474480152,0.8703071672354948,0.8950086058519794,0.7269681742043551,1,
Jason McCourty,0.5077751196172249,0.6813898704358068,0.839588377723971,0.9106280193236715,0.8999400838825644,0.8896839594514013,0.7614243323442137,0.8217008797653959,0.8744158878504673,0,0.901775147928994
Bradie James,0.5679851668726823,0.6359756097560976,0.7478839177750907,0.8865419432709717,0.949374627754616,0.986778846153846,0.9820574162679426,0.9852767962308598,0.9328087167070218,0,0.9003623188405797
Rob Burnett,0.0769230769230769,0.225140712945591,0.5650557620817844,0.7096774193548387,0.8601134215500945,0.878839590443686,0.8227194492254734,0.6901172529313233,0.6400651465798045,0,0.7550702028081123
K'Waun Williams,0.5718545020870602,0.6522255192878338,0.669208211143695,0.7377336448598131,0.7242603550295857,0.8431723315444246,0.8141025641025641,0.8297872340425532,0.7667064439140812,1,
Ryan Denney,0.4135290363752393,0.6903584672435105,0.7957317073170732,0.8542926239419589,0.8883524441762221,0.8594401429422275,0.8810096153846154,0.8169856459330144,0.7826855123674912,1,
Brent Celek,0.3097081596188207,0.3088942307692308,0.3534688995215311,0.1012956419316843,0.2052058111380145,0.1817632850241546,0.2456560814859197,0.2277877161598092,0.4747774480712166,0,0.4862170087976539
John Harris,0.5073529411764706,0.6202090592334495,0.8745874587458746,0.950920245398773,0.9518348623853212,0.8534653465346534,0.6042471042471043,0.6025878003696857,0.7003676470588235,0,0.6934523809523809
Rodney Smith,0.1677651288196525,0.2206320810971973,0.2189910979228486,0.1196480938416422,0.0420560747663551,0.0343195266272189,0.0363744782349433,0.0256410256410256,0.1207590569292696,1,
Parys Haralson,0.2564876282438141,0.6331149493746278,0.7920673076923077,0.8833732057416268,0.9034157832744404,0.885593220338983,0.8152173913043478,0.7920910724985021,0.72927847346452,1,
Kimo von Oelhoffen,0.0705679862306368,0.0653266331658291,0.0716612377850162,0.1794071762870515,0.6485294117647059,0.7372654155495979,0.7447351627313338,0.804079110012361,0.7804878048780488,0,0.7859733978234583
Robert Woods,0.3151587777112043,0.4090638044126416,0.428486646884273,0.4046920821114369,0.2914719626168224,0.1704142011834319,0.3321407274895647,0.3659673659673659,0.3375503162737205,0,0.2159904534606205
Nick Mangold,0.1436330718165359,0.4997022036926742,0.5072115384615384,0.4988038277511962,0.1996466431095406,0.2354721549636803,0.2077294685990338,0.3523067705212702,0.3625521765056649,0,0.3976261127596439
Shaun Phillips,0.6615853658536586,0.8337363966142685,0.955944477972239,0.9898749255509232,0.9921875,0.9910287081339711,0.988221436984688,0.9824455205811138,0.9740338164251208,0,0.9646494907130018
Larry Webster1,0.0687732342007435,0.0815939278937381,0.0775047258979206,0.0631399317406143,0.06368330464716,0.0586264656616415,0.0684039087947882,0.0982839313572542,0.5022058823529412,0,0.5723860589812333
J.J. Jansen,0.3014354066985646,0.3998822143698469,0.4043583535108959,0.3514492753623188,0.3565008987417615,0.3422778771615981,0.3756676557863501,0.3431085043988269,0.3271028037383177,0,0.2928994082840236
Robert Williams,0.1358490566037735,0.1219512195121951,0.2345215759849906,0.2439024390243902,0.2286245353159851,0.1688804554079696,0.0699432892249527,0.0631399317406143,0.06368330464716,0,0.0586264656616415
Todd Herremans,0.0918984280532043,0.1852745926372963,0.240023823704586,0.2518028846153846,0.2188995215311004,0.2114252061248527,0.1937046004842615,0.2077294685990338,0.231276213301378,0,0.1419200954084675
Kevin Pierre-Louis,0.4478234943351222,0.5175074183976262,0.5747800586510264,0.6279205607476636,0.6153846153846154,0.6768038163387,0.7115384615384616,0.7038527889591719,0.6264916467780429,1,
Charles Romes,0.6213235294117647,0.627177700348432,0.7887788778877888,0.7484662576687117,0.8279816513761468,0.8435643564356435,0.8011583011583011,0.9131238447319778,0.9264705882352942,1,
John Abraham,0.6779411764705883,0.9490616621983914,0.98468410976388,0.9870210135970334,0.9603658536585366,0.9794437726723096,0.983705491852746,0.9833234067897558,0.984375,0,0.9808612440191388
Trevor Pryce,0.1490787269681742,0.5,0.8065522620904836,0.9727941176470588,0.9758713136729222,0.9661774090619016,0.938195302843016,0.8810975609756098,0.8301088270858524,0,0.8648159324079662
Josh Shaw,0.4454371410338226,0.4555006180469715,0.4676829268292683,0.3083434099153567,0.312009656004828,0.2263251935675997,0.3479567307692308,0.3630382775119617,0.2296819787985865,0,0.0405569007263922
Alex Lewis,0.6792682926829269,0.6831922611850061,0.7223898611949306,0.620011911852293,0.6712740384615384,0.6100478468899522,0.552414605418139,0.0405569007263922,0.0440821256038647,0,0.0437387657279808
Jordan Gross,0.1915945611866502,0.1701219512195122,0.1717049576783555,0.0941460470730235,0.2048838594401429,0.2139423076923076,0.3301435406698564,0.2597173144876325,0.2808716707021791,0,0.1739130434782608
Will Smith,0.8280487804878048,0.9334945586457074,0.9855159927579964,0.97736748064324,0.9621394230769232,0.972488038277512,0.9599528857479388,0.9630750605326877,0.9118357487922706,1,
Brian Waters,0.2446380697050938,0.2827058072750478,0.2861557478368356,0.1823170731707317,0.1590084643288996,0.3337356668678334,0.2942227516378797,0.3443509615384615,0.2559808612440191,1,
Keith Hamilton,0.4460966542750929,0.7362428842504743,0.8412098298676749,0.8310580204778157,0.6884681583476764,0.7939698492462312,0.7947882736156352,0.8517940717628705,0.8963235294117647,0,0.8900804289544236
Steve Foley1,0.5643153526970954,0.7362204724409449,0.9301470588235294,0.9059233449477352,0.9504950495049505,0.8496932515337423,0.6926605504587156,0.5326732673267327,0.5308880308880309,0,0.6561922365988909
Gene Atkins,0.4151785714285714,0.6452830188679245,0.7842401500938087,0.8273921200750469,0.951219512195122,0.9776951672862454,0.9810246679316889,0.9206049149338374,0.8993174061433447,1,
Leodis McKelvin,0.7133413461538461,0.72188995215311,0.8144876325088339,0.7463680387409201,0.7771739130434783,0.7795086878370282,0.8199165175909362,0.8362017804154303,0.8791788856304985,1,
Jamal Williams,0.2133550488599348,0.3104524180967238,0.7213235294117647,0.6890080428954424,0.7249521378430122,0.715698393077874,0.7695121951219512,0.7575574365175333,0.783946891973446,0,0.7849910661107802
Dave Butz,0.0955882352941176,0.0766550522648083,0.1287128712871287,0.4662576687116564,0.7844036697247706,0.9287128712871288,0.8803088803088803,0.7781885397412199,0.6121323529411765,0,0.6354166666666666
Mike Goff,0.175,0.225201072386059,0.192724952137843,0.2107540173053152,0.1926829268292683,0.2515114873035066,0.2190706095353047,0.2864800476474092,0.2914663461538461,1,
Marcus Bell,0.5661764705882353,0.6233243967828418,0.6541554959785523,0.6656030631780472,0.6930440331844289,0.6971569839307787,0.7262195121951219,0.7164449818621523,0.7773083886541944,1,
Kenny Wright,0.3494539781591264,0.6926470588235294,0.7701072386058981,0.7370772176132737,0.8263288009888752,0.8054878048780488,0.814993954050786,0.7260108630054315,0.7164979154258487,1,
Jacques Reeves,0.5018292682926829,0.5870616686819831,0.6077248038624019,0.7176891006551519,0.8617788461538461,0.8965311004784688,0.8362779740871613,0.5865617433414043,0.2669082125603865,1,
Marcus Peters,0.9246290801186944,0.990615835777126,1.0,0.9964497041420118,0.998211091234347,0.997086247086247,0.9781483611270846,0.9397374701670644,0.8592964824120602,1,
Deion Branch,0.0727504786215698,0.2354758961681087,0.2176829268292683,0.3518742442563482,0.5588412794206397,0.5759380583680762,0.5691105769230769,0.3546650717703349,0.3021201413427561,0,0.3177966101694915
Rodney Hudson,0.1035108958837772,0.2288647342995169,0.2648292390653086,0.2599880739415623,0.228486646884273,0.1941348973607038,0.1664719626168224,0.1816568047337278,0.3136553369111509,0,0.31002331002331
Eric Allen,0.4169811320754717,0.7185741088180112,0.8930581613508443,0.8649155722326454,0.8420074349442379,0.952561669829222,0.9527410207939508,0.9488054607508531,0.7074010327022375,0,0.6231155778894473
Eugene Daniel,0.3861003861003861,0.7615526802218114,0.9117647058823528,0.925595238095238,0.8264150943396227,0.8292682926829268,0.7410881801125704,0.6904315196998124,0.5260223048327137,0,0.6565464895635673
Derek Smith,0.1038525963149078,0.1205211726384364,0.1965678627145085,0.6698529411764705,0.8156836461126006,0.8736439055520102,0.9004944375772559,0.8890243902439025,0.9008464328899636,0,0.8479179239589619
Joseph Nash,0.0321100917431192,0.1069306930693069,0.2297297297297297,0.3585951940850277,0.3713235294117647,0.4717261904761904,0.2509433962264151,0.3095684803001876,0.3133208255159475,0,0.2664165103189493
Brandon Flowers,0.8004807692307693,0.93122009569378,0.9752650176678446,0.9739709443099274,0.9522946859903382,0.92690233672858,0.8998211091234347,0.8332344213649852,0.841642228739003,1,
Kenard Lang,0.2529313232830821,0.5830618892508144,0.781591263650546,0.8977941176470589,0.925603217158177,0.9546904913848118,0.9758961681087762,0.9719512195121952,0.9250302297460702,0,0.8835244417622209
Bill Currier,0.1850393700787401,0.3014705882352941,0.289198606271777,0.1815181518151815,0.4723926380368098,0.6628440366972477,0.7564356435643564,0.5733590733590733,0.4972273567467652,1,
Dwight Hollier,0.2193308550185873,0.2144212523719165,0.4083175803402646,0.2781569965870307,0.4733218588640275,0.3165829145728643,0.3241042345276873,0.0717628705148206,0.6301470588235294,1,
Bernard Jackson~,0.057471264367816,0.2160804020100502,0.3578431372549019,0.7219730941704036,0.7095435684647303,0.6968503937007874,0.75,0.710801393728223,0.7260726072607261,1,
Roy Williams,0.8423739629865986,0.9208899876390606,0.9310975609756098,0.7268292682926829,0.2521160822249093,0.2823458282950423,0.3156306578153289,0.3186481593240796,0.5062537224538416,0,0.5789160214413341
Whitney Mercilus,0.7059178743961353,0.8142600359496704,0.9111508646392368,0.944213649851632,0.9765395894428152,0.9485981308411215,0.916568047337278,0.9618366129994036,0.972027972027972,0,0.9545715928694652
Paul Soliai,0.2572960095294818,0.3353365384615384,0.5795454545454546,0.6819787985865724,0.698547215496368,0.7288647342995169,0.7405632115038946,0.7525342874180083,0.716913946587537,0,0.6774193548387096
Aqib Talib,0.6959134615384616,0.8570574162679426,0.944640753828033,0.9533898305084746,0.9468599033816424,0.9101258238466148,0.9469290399522956,0.972106824925816,0.9859237536656892,0,0.9707943925233644
Matt Birk,0.1518825781748564,0.2954264524103832,0.2847560975609756,0.1717049576783555,0.2564876282438141,0.3204288266825491,0.3707932692307692,0.3510765550239234,0.3698468786808009,0,0.3401937046004842
Hugh Douglas,0.4249146757679181,0.7263339070567987,0.8659966499162479,0.9087947882736156,0.7893915756630265,0.9448529411764706,0.941018766756032,0.9821314613911932,0.9604449938195304,0,0.899390243902439
Malcolm Smith,0.5829297820823245,0.6992753623188406,0.859796285200719,0.8855098389982111,0.9620178041543028,0.9565982404692082,0.9228971962616822,0.7994082840236686,0.618366129994037,0,0.7937062937062938
Mark Collins,0.1985294117647058,0.6011904761904762,0.6094339622641509,0.7392120075046904,0.6378986866791745,0.8386491557223265,0.7973977695167286,0.8937381404174574,0.888468809073724,0,0.9283276450511946
Mike Scifres,0.0797280593325092,0.1310975609756097,0.2430471584038694,0.188292094146047,0.1113758189398451,0.0757211538461538,0.104066985645933,0.2114252061248527,0.1937046004842615,0,0.1968599033816425
Olin Kreutz,0.175,0.0509383378016085,0.2910019144862795,0.3442521631644005,0.3902439024390244,0.3403869407496977,0.3023536511768256,0.2543180464562239,0.2596153846153846,0,0.3534688995215311
A.J. Green,0.1658595641646489,0.2814009661835748,0.3798681845416417,0.3381037567084078,0.3370919881305638,0.2545454545454545,0.2978971962616822,0.2011834319526627,0.1926058437686344,0,0.0256410256410256
Brett Favre,0.175,0.0509383378016085,0.2910019144862795,0.2954264524103832,0.2847560975609756,0.1789600967351874,0.1092335546167773,0.1113758189398451,0.0372596153846153,0,0.0873205741626794
Derrick Morgan,0.489399293286219,0.6180387409200968,0.8049516908212561,0.8705811863391252,0.936195587358378,0.912759643916914,0.92316715542522,0.90946261682243,0.8704142011834319,1,
Muhsin Muhammad,0.4551470588235294,0.453083109919571,0.4798978940650925,0.4313967861557478,0.3859756097560975,0.3905683192261185,0.4055522027761014,0.4008338296605122,0.3155048076923077,0,0.3325358851674641
Ronnie Lott,0.9079754601226994,0.993119266055046,0.996039603960396,0.9633204633204632,0.9371534195933456,0.9852941176470588,0.9910714285714286,0.9962264150943396,0.9662288930581614,0,0.924953095684803
Samari Rolle,0.254071661237785,0.6396255850234009,0.9485294117647058,0.9671581769436998,0.9253350350989152,0.9171817058096416,0.8689024390243902,0.8893591293833132,0.8388654194327098,0,0.8213222156045265
Rashean Mathis,0.6600741656365884,0.8286585365853658,0.9474002418379686,0.9746529873264936,0.9594997022036926,0.9735576923076924,0.9539473684210528,0.9623085983510012,0.8650121065375302,0,0.7657004830917874
Dennis Winston,0.2165354330708661,0.2169117647058823,0.6236933797909407,0.5742574257425742,0.5214723926380368,0.5871559633027523,0.7306930693069307,0.8996138996138996,0.767097966728281,1,
Robert Davis1,0.3522058823529412,0.3840482573726541,0.4352265475430759,0.465389369592089,0.4725609756097561,0.4576783555018138,0.4592637296318648,0.4091721262656343,0.3491586538461538,1,
Donnie Jones,0.0975609756097561,0.2460701330108827,0.2896801448400724,0.228707564026206,0.1844951923076923,0.2033492822966507,0.2756183745583039,0.2487893462469733,0.3538647342995169,0,0.3648891551827442
