Player,Year1,Year2,Year3,Year4,Year5,Retire,NextPercentile
Sidney Jones,0.1921728971962616,0.5076923076923077,0.6505664877757901,0.782051282051282,0.8021851638872916,0,0.7494033412887828
Adarius Taylor,0.5635062611806798,0.5554896142433234,0.5994134897360703,0.7061915887850467,0.8195266272189349,0,0.8121645796064401
Marcus Washington,0.5794117647058824,0.8264075067024129,0.9240587109125716,0.977132262051916,0.971341463414634,0,0.9848851269649336
Drew Bennett,0.3250670241286863,0.3541799617102744,0.3572311495673671,0.3048780487804878,0.3385731559854897,0,0.3916716958358479
Tracy Scroggins,0.2546468401486988,0.5578747628083491,0.6635160680529301,0.8327645051194539,0.7228915662650602,0,0.8274706867671692
Eric Decker,0.4028268551236749,0.4146489104116223,0.4565217391304347,0.4152186938286399,0.3762671437090041,0,0.3519287833827893
Marcellus Rivers,0.1233243967828418,0.5181876196553925,0.5432632880098888,0.5707317073170731,0.4812575574365175,1,
Bryan Bulaga,0.1472320376914016,0.1186440677966101,0.1225845410628019,0.0437387657279808,0.0429338103756708,0,0.0409495548961424
Red Bryant,0.3972355769230769,0.4533492822966507,0.6607773851590106,0.7929782082324455,0.8073671497584541,0,0.7849011384062313
Pat Dennis,0.6558823529411765,0.6829758713136729,0.6815571155073389,0.488257107540173,0.4060975609756098,1,
Wayne Chrebet,0.175,0.0509383378016085,0.4996809189534141,0.4993819530284301,0.499390243902439,1,
Ronnie Lott,0.9079754601226994,0.993119266055046,0.996039603960396,0.9633204633204632,0.9371534195933456,0,0.9852941176470588
Preston Brown,0.7257006559332141,0.910385756676558,0.9794721407624634,0.980140186915888,0.9402366863905326,0,0.8878950506857484
Eddie Edwards,0.0808823529411764,0.0662020905923344,0.1122112211221122,0.0552147239263803,0.3807339449541284,0,0.6316831683168317
Devontae Booker,0.1008797653958944,0.2248831775700934,0.4041420118343195,0.4084675014907573,0.4085081585081585,0,0.3657274295572167
Ted Watts,0.3374233128834356,0.6880733944954128,0.7029702970297029,0.5328185328185329,0.3512014787430684,1,
Pierson Prioleau,0.6786764705882353,0.7654155495978552,0.8328015315890236,0.7978986402966626,0.7817073170731708,0,0.7992744860943168
Correll Buckhalter,0.4798927613941018,0.4805360561582642,0.4956736711990111,0.2182926829268292,0.2267230955259976,0,0.1436330718165359
Eli Manning,0.1620011911852293,0.1604567307692307,0.1770334928229665,0.0400471142520612,0.0405569007263922,0,0.0440821256038647
Jeff Zgonina,0.1204819277108433,0.2328308207705192,0.2345276872964169,0.3510140405616224,0.6838235294117647,0,0.7587131367292225
Tom Cousineau,0.5986238532110092,0.900990099009901,0.9826254826254828,0.9815157116451017,0.8805147058823529,0,0.7113095238095238
Robert Tate,0.1622464898595944,0.7514705882352941,0.8029490616621984,0.7715379706445438,0.5784919653893696,0,0.5859756097560975
Ryan Fitzpatrick,0.0757211538461538,0.104066985645933,0.2114252061248527,0.1937046004842615,0.3079710144927536,0,0.207309766327142
Vince Albritton,0.0598455598455598,0.055452865064695,0.0698529411764705,0.0163690476190476,0.1622641509433962,0,0.3583489681050656
Mike Richardson1,0.2277227722772277,0.2683397683397683,0.6192236598890942,0.7334558823529411,0.7633928571428571,0,0.4735849056603773
Eric Barton,0.2090483619344773,0.5977941176470588,0.6957104557640751,0.8730057434588385,0.9326328800988876,0,0.9786585365853658
Matt Asiata,0.322463768115942,0.4385859796285201,0.4281454979129397,0.4106824925816024,0.3607038123167155,1,
George Cumby,0.6871165644171779,0.8302752293577982,0.8871287128712871,0.8301158301158301,0.6543438077634011,0,0.5845588235294118
Joe Cain,0.1425891181988743,0.5371747211895911,0.5009487666034156,0.4253308128544423,0.0631399317406143,0,0.3115318416523235
Bobby Massie,0.1282051282051282,0.3008902077151335,0.33841642228739,0.2774532710280374,0.0449704142011834,0,0.1067382230172927
Robert Geathers,0.7286585365853658,0.8029020556227328,0.899818949909475,0.9160214413341274,0.9260817307692308,0,0.9264354066985646
Damiere Byrd,0.1921728971962616,0.3023668639053254,0.3261776982707215,0.2872960372960373,0.1765382403680276,0,0.1616945107398568
Lewis Bush,0.4266211604095563,0.5542168674698795,0.542713567839196,0.4201954397394137,0.3572542901716068,0,0.7639705882352941
Deadrin Senat,0.5455621301775148,0.5330948121645797,0.5786713286713286,0.4588844163312248,0.5423627684964201,0,0.4742462311557789
Prince Amukamara,0.5199757869249395,0.6618357487922706,0.8585979628520072,0.9200954084675016,0.941839762611276,0,0.8545454545454545
Carlos Rogers,0.694074969770254,0.7911888955944478,0.8653960690887433,0.8647836538461539,0.8385167464114832,0,0.8498233215547704
Marvcus Patton,0.2007504690431519,0.1951219512195122,0.3104089219330855,0.6318785578747628,0.7863894139886578,0,0.9180887372013652
William James,0.5985254691689008,0.6809189534141672,0.7119901112484549,0.7780487804878049,0.7255139056831923,0,0.7060953530476766
Johnny Meads,0.0905730129390018,0.3841911764705882,0.7693452380952381,0.9169811320754716,0.8911819887429644,0,0.8555347091932458
Larry Warford,0.2696225284601558,0.3094812164579606,0.3086053412462908,0.1196480938416422,0.0420560747663551,0,0.0343195266272189
Vernon Davis,0.0941460470730235,0.2048838594401429,0.3299278846153846,0.3337320574162679,0.2803297997644287,0,0.0405569007263922
Aaron Williams,0.62409200968523,0.6733091787439613,0.8573996405032954,0.8831246273106739,0.8902077151335311,0,0.8134897360703812
Barry Minter,0.3839590443686007,0.5490533562822719,0.8190954773869347,0.8713355048859935,0.9641185647425896,0,0.9404411764705882
Steven Jackson,0.0975609756097561,0.2031438935912938,0.2486421243210621,0.2346634901727218,0.2001201923076923,0,0.2188995215311004
Rodney Leisle,0.0975609756097561,0.1045949214026602,0.5371152685576343,0.5402025014889815,0.5456730769230769,0,0.0873205741626794
Terry Kinard,0.3722772277227723,0.5868725868725869,0.8373382624768947,0.8915441176470589,0.9672619047619048,0,0.9735849056603774
Max Garcia,0.2635014836795252,0.3718475073313783,0.3814252336448598,0.3065088757396449,0.1192605843768634,0,0.0256410256410256
Travis Hall,0.4113597246127367,0.6867671691792295,0.8631921824104235,0.8424336973478939,0.8919117647058824,0,0.8585790884718498
Too Tall Jones,0.0672645739910313,0.0788381742738589,0.0984251968503937,0.0183823529411764,0.0278745644599303,0,0.0462046204620462
Mark Arneson,0.1758793969849246,0.1470588235294117,0.2959641255605381,0.2282157676348547,0.4330708661417323,1,
Ken Ellis,0.8585858585858586,0.8905109489051095,0.9655172413793104,0.964824120603015,0.9754901960784312,0,0.8565022421524664
Rashean Mathis,0.6600741656365884,0.8286585365853658,0.9474002418379686,0.9746529873264936,0.9594997022036926,0,0.9735576923076924
Joe Jurevicius,0.2588235294117647,0.2158176943699732,0.1646458200382897,0.2058096415327565,0.1115853658536585,0,0.2291414752116082
Oshiomogho Atogwe,0.6142684401451027,0.8545564272782137,0.9672424061941632,0.9981971153846154,0.9970095693779903,0,0.994110718492344
Ken Walter,0.175,0.0509383378016085,0.1001914486279515,0.0797280593325092,0.0512195121951219,0,0.0326481257557436
Ray Seals,0.0281425891181988,0.0581613508442776,0.1782363977485928,0.3271375464684015,0.5768500948766604,0,0.7051039697542533
Bo Orlando,0.4878048780487805,0.4609665427509293,0.6793168880455408,0.4007561436672968,0.643344709897611,0,0.6006884681583476
William White,0.3977485928705441,0.7711069418386491,0.8855534709193246,0.912639405204461,0.8235294117647058,0,0.7655954631379962
Thomas Smith,0.0964083175803402,0.2354948805460751,0.2874354561101549,0.2110552763819095,0.1270358306188925,0,0.1950078003120124
Keydrick Vincent,0.1390568319226118,0.1092335546167773,0.1113758189398451,0.0372596153846153,0.0873205741626794,1,
Daniel McCullers,0.2456768038163387,0.4646884272997033,0.5818181818181818,0.5753504672897196,0.5834319526627219,0,0.5050685748360167
Mike Peterson,0.3931357254290171,0.8632352941176471,0.9276139410187668,0.9649010848755584,0.9672435105067984,0,0.9817073170731708
Cliff Harris,0.7777777777777778,0.6642335766423357,0.7873563218390804,0.6733668341708543,0.7254901960784313,0,0.7937219730941704
Don Blackmon,0.6857798165137615,0.80990099009901,0.859073359073359,0.8262476894639557,0.9136029411764706,0,0.8809523809523809
Brandon Facyson,0.4852071005917159,0.5867620751341681,0.655011655011655,0.7251293847038528,0.7028639618138425,0,0.628140703517588
Jarrad Davis,0.7838785046728972,0.9059171597633136,0.966010733452594,0.944055944055944,0.8642898217366303,0,0.7195704057279236
Luis Castillo,0.6662636033857315,0.8086904043452021,0.8505062537224538,0.8455528846153846,0.7787081339712919,0,0.7891637220259128
Jeff Charleston,0.6069088743299583,0.6875,0.6985645933014354,0.7809187279151943,0.7263922518159807,1,
Jamie Winborn,0.6936997319034852,0.7300574345883855,0.8164400494437577,0.8719512195121951,0.8663845223700121,0,0.832226916113458
Corey Ivy,0.3806970509383378,0.4818123803446075,0.565512978986403,0.5884146341463414,0.7333736396614269,0,0.8123114061557031
Jeff Mitchell,0.1233243967828418,0.0887045309508615,0.0871446229913473,0.0274390243902439,0.1686819830713422,1,
Kris Wilson,0.0975609756097561,0.2998790810157195,0.3379601689800844,0.3674806432400238,0.3257211538461538,0,0.5400717703349283
Willie Brown,0.4242424242424242,0.4744525547445255,0.7126436781609196,0.7437185929648241,0.7401960784313726,0,0.695067264573991
Morlon Greenwood,0.6400804289544236,0.7217613273771538,0.7911001236093943,0.8103658536585366,0.8530834340991535,0,0.92033796016898
Vincent Fuller,0.5491852745926373,0.8004764740917213,0.8443509615384616,0.9270334928229664,0.8451118963486455,1,
Bernard Berrian,0.0975609756097561,0.1045949214026602,0.2661436330718165,0.3442525312686122,0.3762019230769231,0,0.3385167464114832
Quinton Spain,0.1329376854599406,0.1401759530791788,0.1664719626168224,0.129585798816568,0.2862254025044722,0,0.2768065268065268
Paul Worrilow,0.7243858597962852,0.8837209302325582,0.9626112759643916,0.9343108504398828,0.8557242990654206,1,
Rod Kush,0.4079754601226993,0.341743119266055,0.3089108910891089,0.3899613899613899,0.6303142329020333,1,
Al Wallace,0.4006514657980456,0.4290171606864275,0.6977941176470588,0.0201072386058981,0.6853860880663688,0,0.8275648949320148
Terrance Knighton,0.6429425837320574,0.7797408716136631,0.7966101694915254,0.8085748792270532,0.8022768124625524,0,0.8145497912939773
Jaylen Watkins,0.2409063804412641,0.3673590504451038,0.5366568914956011,0.5747663551401869,0.5745562130177515,0,0.5551580202742994
Deke Cooper,0.1289087428206764,0.6495673671199012,0.7731707317073171,0.8216444981862152,0.7465298732649366,0,0.7778439547349613
DeVante Parker,0.1329376854599406,0.2205278592375366,0.2634345794392523,0.2088757396449704,0.2403100775193798,0,0.1491841491841491
Ryan Diem,0.1890080428954423,0.204211869814933,0.2558714462299135,0.248780487804878,0.2672309552599758,0,0.232347616173808
Thomas Johnson,0.2212817412333736,0.4815932407966204,0.475878499106611,0.4633413461538461,0.6202153110047847,1,
Jimmy Allen,0.1883408071748878,0.1950207468879668,0.6771653543307087,0.8198529411764706,0.902439024390244,0,0.900990099009901
Randal Williams,0.3706434316353887,0.4256541161455009,0.4672435105067985,0.4219512195121951,0.4588875453446191,0,0.4586602293301147
Jordan Richards,0.5762611275964392,0.6269794721407624,0.695677570093458,0.6857988165680473,0.7113893858079905,0,0.6468531468531469
Matt Slater,0.4146634615384615,0.4479665071770335,0.5082449941107184,0.5399515738498789,0.5827294685990339,0,0.5979628520071899
Michael Huff,0.6071213035606517,0.7587849910661107,0.7722355769230769,0.8307416267942583,0.917550058892815,0,0.9364406779661016
Anthony Hitchens,0.655933214072749,0.7780415430267063,0.86158357771261,0.8843457943925234,0.9029585798816568,0,0.9206917113893858
Anthony Bell,0.2077205882352941,0.5669642857142857,0.5867924528301887,0.7054409005628518,0.6547842401500938,1,
Eddie Kennison,0.5294117647058824,0.6032171581769437,0.6043395022335674,0.5377008652657602,0.3298780487804878,0,0.3621523579201934
Todd Weiner,0.5183823529411765,0.5167560321715817,0.5252074026802808,0.2354758961681087,0.2676829268292683,0,0.1874244256348246
Mark Wheeler,0.3011152416356877,0.349146110056926,0.4631379962192816,0.4129692832764505,0.4853700516351119,0,0.5711892797319933
Mel Mitchell,0.4231014677728143,0.4375772558714462,0.5170731707317073,0.5060459492140266,0.508147254073627,0,0.456223942823109
Scot Brantley,0.1584158415841584,0.2453987730061349,0.5665137614678899,0.7227722772277227,0.8108108108108109,0,0.66728280961183
Javon Walker,0.2731333758774729,0.3924598269468479,0.4158536585365853,0.3827085852478839,0.3023536511768256,1,
Jon Ryan,0.1695835847917924,0.163787969029184,0.1610576923076923,0.1919856459330143,0.1996466431095406,0,0.3220338983050847
Lester Towns,0.6713235294117647,0.8297587131367292,0.8385449904275686,0.7558714462299134,0.5274390243902439,0,0.5816203143893591
Justin Evans,0.731892523364486,0.8313609467455622,0.8294573643410853,0.6946386946386947,0.02242668200115,0,0.5769689737470167
Brian Kelley,0.2009803921568627,0.5650224215246636,0.5518672199170125,0.4960629921259842,0.3529411764705882,0,0.5714285714285714
Rhett Ellison,0.4166666666666667,0.4427801078490114,0.4406678592725104,0.3566765578635015,0.3348973607038123,0,0.393107476635514
Nick Sorensen,0.2969168900804289,0.4384173580089343,0.4975278121137206,0.6054878048780488,0.599758162031439,0,0.5835847917923959
Rob Fredrickson,0.3969754253308128,0.6791808873720137,0.6506024096385542,0.5728643216080402,0.5879478827361564,0,0.8673946957878315
Vincent Rey,0.2856301531213192,0.3983050847457627,0.5483091787439613,0.8316357100059916,0.9010137149672034,0,0.9388724035608308
Mike Bell1,0.2257425742574257,0.4324324324324324,0.4898336414048059,0.3529411764705882,0.4136904761904761,0,0.2396226415094339
Eric Hill,0.0262664165103189,0.1069418386491557,0.1350844277673546,0.0947955390334572,0.0929791271347248,0,0.1172022684310018
Matthew Slauson,0.1472320376914016,0.1186440677966101,0.2753623188405797,0.1851408028759736,0.2474657125819916,0,0.1845697329376854
Derrick Shelby,0.4076086956521739,0.7052127022168964,0.7918902802623733,0.9056379821958456,0.8568914956011731,0,0.8387850467289719
Kerry Hyder,0.7343108504398826,0.7283878504672897,0.7455621301775148,0.6022659511031604,0.8088578088578089,0,0.8366877515813687
Anthony Averett,0.3195266272189349,0.45855694692904,0.548951048951049,0.7423806785508913,0.7332935560859188,1,
Samkon Gado,0.0918984280532043,0.048280024140012,0.0446694460988683,0.0757211538461538,0.3486842105263157,1,
Logan Paulsen,0.3517076093469143,0.396541443053071,0.3922848664688427,0.3126099706744868,0.1308411214953271,0,0.2071005917159763
Richard Johnson,0.1158088235294117,0.3050595238095238,0.2981132075471698,0.2213883677298311,0.7110694183864915,1,
Melvin Gordon,0.2635014836795252,0.2604105571847507,0.2476635514018691,0.0343195266272189,0.2319618366129994,0,0.3135198135198135
Matt Roth,0.5671100362756953,0.7549788774894387,0.8320428826682549,0.8954326923076923,0.8803827751196173,0,0.8928150765606596
Brandon Noble,0.2246489859594383,0.6889705882352941,0.8009383378016086,0.7740906190172304,0.7027194066749073,0,0.6115853658536585
Cedric Peerman,0.3992932862190813,0.473365617433414,0.5108695652173914,0.5308568004793289,0.509242695289207,0,0.6160237388724036
Andrew Studebaker,0.3221153846153846,0.7069377990430622,0.7638398115429917,0.7657384987893463,0.6274154589371981,0,0.5596165368484122
George Koonce,0.3382899628252788,0.6223908918406073,0.7731568998109641,0.7969283276450512,0.8537005163511188,0,0.711892797319933
Mark Haynes,0.1584158415841584,0.4846625766871165,0.6330275229357798,0.7069306930693069,0.7876447876447876,0,0.7005545286506469
Anthony Smith2,0.627640313820157,0.8058368076235854,0.8118990384615384,0.8409090909090909,0.7685512367491166,0,0.7536319612590799
Terry Taylor,0.2625482625482625,0.6617375231053605,0.7886029411764706,0.8139880952380952,0.7113207547169811,0,0.7504690431519699
Spencer Long,0.1282051282051282,0.2403560830860534,0.2439882697947214,0.1542056074766355,0.1159763313609467,0,0.257602862254025
Chukwuma Okorafor,0.1159763313609467,0.1067382230172927,0.0571095571095571,0.02242668200115,0.1151551312649164,1,
Jesse Campbell,0.1802656546489563,0.5841209829867675,0.6194539249146758,0.7332185886402753,0.6063651591289783,0,0.6710097719869706
Corey Chavous,0.2100977198697068,0.4056162246489859,0.736764705882353,0.7754691689008043,0.8640714741544352,0,0.954264524103832
Robert Mathis,0.7243510506798516,0.949390243902439,0.994558645707376,0.9993964996982498,0.9976176295413935,0,0.9957932692307692
Reggie Nelson,0.7754615842763549,0.8323317307692307,0.8851674641148325,0.8780918727915195,0.9697336561743342,0,0.9909420289855072
Billy Bajema,0.2992744860943168,0.3627036813518406,0.4061941631923764,0.4296875,0.4330143540669856,0,0.4246171967020024
Bill Pickel,0.2534653465346534,0.5984555984555985,0.8280961182994455,0.9080882352941176,0.8764880952380952,0,0.8716981132075472
Gunner Olszewski,0.1067382230172927,0.2488344988344988,0.4008050603795284,0.4021479713603819,0.3856783919597989,1,
Paul Soliai,0.2572960095294818,0.3353365384615384,0.5795454545454546,0.6819787985865724,0.698547215496368,0,0.7288647342995169
Julian Peterson,0.6985294117647058,0.8331099195710456,0.9208679004467136,0.9709517923362176,0.9621951219512196,0,0.9546553808948004
James Hanna,0.3985507246376811,0.4242061114439784,0.4555754323196184,0.4510385756676557,0.4557184750733137,0,0.4310747663551402
Genard Avery,0.7029585798816568,0.7096004770423375,0.7488344988344988,0.6641748131109834,0.6587112171837709,1,
Mackensie Alexander,0.3788856304985337,0.584696261682243,0.7076923076923077,0.7817531305903399,0.8216783216783217,0,0.7843588269120184
Joel Williams,0.4059405940594059,0.3895705521472393,0.4655963302752293,0.2811881188118812,0.1949806949806949,0,0.0573012939001848
Kyle Emanuel,0.6065281899109792,0.7595307917888563,0.8376168224299065,0.8431952662721893,0.751937984496124,0,0.6386946386946387
Rahim Moore,0.6222760290556901,0.769927536231884,0.8412222887956861,0.9183064997018484,0.8830860534124629,1,
Rich Owens,0.2474402730375426,0.6419965576592083,0.7654941373534339,0.6986970684039088,0.6287051482059283,0,0.7683823529411765
Delton Hall,0.6800595238095238,0.569811320754717,0.7148217636022514,0.3302063789868668,0.348968105065666,0,0.2788104089219331
Ron McDole,0.5547445255474452,0.4885057471264368,0.4824120603015075,0.0245098039215686,0.0179372197309417,0,0.0165975103734439
Kwamie Lassiter,0.1686746987951807,0.4355108877721943,0.8241042345276873,0.9422776911076444,0.9830882352941176,0,0.9865951742627346
Josh Robinson,0.7022946859903382,0.7837028160575195,0.8574836016696482,0.7554896142433234,0.7120234604105572,0,0.5730140186915887
Muhsin Muhammad,0.4551470588235294,0.453083109919571,0.4798978940650925,0.4313967861557478,0.3859756097560975,0,0.3905683192261185
Brandon Mebane,0.6146515783204288,0.7740384615384616,0.8259569377990431,0.8186101295641932,0.7209443099273608,0,0.7717391304347826
Pat O'Donnell,0.1806797853309481,0.2362017804154302,0.2346041055718475,0.2348130841121495,0.1893491124260355,0,0.2468694096601073
Greg Myers,0.2220309810671256,0.4606365159128978,0.4609120521172638,0.5039001560062403,0.638235294117647,1,
Montrae Holland,0.5278121137206427,0.5335365853658537,0.5417170495767836,0.3198551599275799,0.334723049434187,1,
Monty Montgomery,0.2227805695142378,0.5570032573289903,0.5585023400936038,0.85,0.7379356568364611,0,0.7332482450542438
Dominique Rodgers-Cromartie,0.7878605769230769,0.916267942583732,0.9705535924617196,0.9073849878934624,0.8623188405797102,0,0.8603954463750749
Tarvaris Jackson,0.1620011911852293,0.1604567307692307,0.1770334928229665,0.0400471142520612,0.1035108958837772,1,
Tommy Hendricks,0.3838235294117647,0.5060321715817694,0.6171027440970006,0.6928306551297899,0.6926829268292682,1,
Kenny Young,0.6650887573964497,0.7101967799642218,0.8863636363636364,0.921794134560092,0.8967780429594272,1,
Dennis Johnson1,0.3273542600896861,0.4481327800829875,0.4173228346456692,0.0845588235294117,0.0278745644599303,0,0.0462046204620462
Rick Sanford,0.2264808362369338,0.3861386138613861,0.6717791411042945,0.8738532110091743,0.9366336633663368,0,0.8455598455598455
Jason David,0.7597560975609756,0.8403869407496977,0.8980084490042245,0.9064919594997022,0.9296875,1,
Phil Dawson,0.3102941176470588,0.2607238605898123,0.2641991065730695,0.3189122373300371,0.3091463414634146,0,0.4014510278113664
Ian Gold,0.6213235294117647,0.7680965147453083,0.8921506062539886,0.8943139678615575,0.8939024390243903,0,0.9105199516324064
Nathan Stupar,0.4505692031156381,0.4764460345855694,0.6047477744807122,0.7255131964809384,0.7126168224299065,0,0.670414201183432
Chris Villarrial,0.175,0.0509383378016085,0.2552648372686662,0.3213844252163164,0.3359756097560976,1,
Albert Fontenot,0.1366223908918406,0.328922495274102,0.4744027303754266,0.5731497418244407,0.7705192629815746,0,0.7687296416938111
Sean Morey,0.4938195302843016,0.5341463414634147,0.5749697702539298,0.5509957754978877,0.5491363907087552,0,0.5498798076923077
Kevin Houser,0.3235294117647059,0.2982573726541555,0.3567326100829611,0.349814585908529,0.3701219512195122,0,0.4068923821039903
Joshua Jackson,0.578698224852071,0.5807990459153249,0.6223776223776224,0.5273145485911443,0.493436754176611,1,
Darius Reynaud,0.125,0.1590909090909091,0.1654888103651354,0.0405569007263922,0.0440821256038647,0,0.10964649490713
Joey Thomas,0.5689024390243902,0.5967351874244257,0.5956547978273989,0.4550327575938058,0.4693509615384615,1,
Brandon Browner,0.8722760290556901,0.9559178743961352,0.9706411024565608,0.8807394156231365,0.800593471810089,1,
Tony Beckham,0.4135290363752393,0.5716934487021014,0.5701219512195121,0.5755743651753326,0.4646952323476161,0,0.4693269803454437
Damontre Moore,0.566806470940683,0.7048300536672629,0.7988130563798219,0.7994134897360704,0.7167056074766355,0,0.4982248520710059
Jordan Gross,0.1915945611866502,0.1701219512195122,0.1717049576783555,0.0941460470730235,0.2048838594401429,0,0.2139423076923076
Ropati Pitoitua,0.3014354066985646,0.3138987043580683,0.5254237288135594,0.6956521739130435,0.786698621929299,0,0.8079904591532499
Anthony Brown,0.681524926686217,0.8253504672897196,0.8881656804733727,0.8330351818723912,0.8519813519813519,0,0.9074180563542266
Steven Means,0.3768723786698622,0.3959451401311866,0.3916913946587537,0.575366568914956,0.5957943925233645,0,0.6437869822485207
Pisa Tinoisamoa,0.8485784919653894,0.9140243902439024,0.9631197097944376,0.8581774290887145,0.8558665872543181,0,0.8629807692307693
Nick Ferguson,0.5558823529411765,0.6588471849865952,0.6949585194639438,0.7830655129789864,0.7640243902439025,0,0.898428053204353
Dwayne Washington,0.330607476635514,0.393491124260355,0.430530709600477,0.3898601398601398,0.4077055779183439,0,0.3794749403341289
Tony Bryant,0.297971918876755,0.7970588235294118,0.8914209115281502,0.8978940650925336,0.7929542645241038,0,0.6804878048780488
Bryan Thomas,0.4588385449904276,0.6186650185414091,0.699390243902439,0.7521160822249093,0.8624019312009656,0,0.8790946992257296
Antoine Bethea,0.6952323476161738,0.8356164383561644,0.9206730769230768,0.9509569377990432,0.96113074204947,0,0.9721549636803876
Chris Zorich,0.3308550185873606,0.6129032258064516,0.7996219281663516,0.8139931740614335,0.6075731497418244,0,0.4321608040201005
Kenny Johnson,0.4983498349834983,0.7975460122699386,0.9380733944954128,0.9623762376237625,0.9613899613899614,0,0.8151571164510166
