Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Retire,NextPercentile
David Johnson,0.2124629080118694,0.2428152492668621,0.2809384164222874,0.2032710280373831,0.2739644970414201,0.2850327966607036,0.2931235431235431,0,0.242093156986774
Phillip Daniels,0.1669535283993115,0.4053601340033501,0.745928338762215,0.8408736349453978,0.9330882352941176,0.9416890080428956,0.9234205488194002,0,0.92274412855377
Brett Kern,0.1068840579710145,0.0575194727381665,0.0524746571258199,0.0409495548961424,0.039882697947214,0.0420560747663551,0.1159763313609467,1,
Derek Rackley,0.175,0.0509383378016085,0.2284620293554563,0.2354758961681087,0.2676829268292683,0.1469165659008464,0.2154496077248038,0,0.3037522334723049
Brynden Trawick,0.402636309167166,0.4508050089445438,0.4949554896142433,0.624633431085044,0.6226635514018691,0.6142011834319526,0.4943351222420989,1,
Terrance Shaw,0.2901023890784983,0.5938037865748709,0.6917922948073701,0.6970684039087948,0.438377535101404,0.6588235294117647,0.5864611260053619,0,0.7619655392469687
Jon Dorenbos,0.0797280593325092,0.401219512195122,0.4316807738814994,0.4405552202776101,0.3948779035139964,0.3317307692307692,0.3809808612440191,0,0.3627797408716137
Robert Tate,0.1622464898595944,0.7514705882352941,0.8029490616621984,0.7715379706445438,0.5784919653893696,0.5859756097560975,0.7097944377267231,0,0.7127338563669282
Danny Woodhead,0.1429425837320574,0.4151943462897526,0.4546004842615012,0.4758454106280193,0.4409826243259437,0.2206320810971973,0.3626112759643917,0,0.3425219941348973
Pat Terrell,0.1144465290806754,0.2420262664165103,0.2267657992565055,0.3206831119544592,0.2117202268431001,0.5460750853242321,0.5800344234079173,0,0.5896147403685092
Abram Elam,0.5328907664453832,0.646813579511614,0.8743990384615384,0.9210526315789472,0.9764428739693758,0.927360774818402,0.8858695652173914,1,
Brian Washington,0.5320754716981132,0.5309568480300187,0.7392120075046904,0.5928705440900562,0.9479553903345724,0.9848197343453512,0.9905482041587902,0,0.9914675767918087
Kevin Mathis,0.4299674267100977,0.4492979719188767,0.8323529411764706,0.8706434316353887,0.9132099553286536,0.92336217552534,0.9243902439024392,0,0.8772672309552599
Billy Thompson,0.6262626262626263,0.8832116788321168,0.8333333333333334,0.8994974874371859,0.9362745098039216,0.9730941704035876,0.8796680497925311,0,0.8110236220472441
Tim Jennings,0.3452021726010863,0.5836807623585467,0.7854567307692307,0.8690191387559809,0.9151943462897526,0.8880145278450363,0.9692028985507246,0,0.9934092270820852
Joe Johnson,0.3572778827977316,0.621160409556314,0.8072289156626506,0.8592964824120602,0.8973941368078175,0.7316692667706708,0.9316176470588236,0,0.943029490616622
Earl Mitchell,0.5677267373380448,0.6271186440677966,0.7053140096618358,0.7375674056321151,0.7483601669648181,0.7050445103857567,0.6709677419354839,0,0.673481308411215
Jon Feliciano,0.1226635514018691,0.1816568047337278,0.2850327966607036,0.2733100233100233,0.2202415181138585,0.0972553699284009,0.079145728643216,1,
Randy Moss,0.175,0.3150134048257372,0.3924696873005743,0.4122373300370828,0.3542682926829268,0.2394195888754534,0.208207604103802,0,0.1852293031566408
Raymond Clayborn,0.5441176470588235,0.7839721254355401,0.943894389438944,0.911042944785276,0.8807339449541285,0.6772277227722773,0.5656370656370656,0,0.7042513863216266
Derrick Dockery,0.0797280593325092,0.0512195121951219,0.0411124546553808,0.0941460470730235,0.1399642644431209,0.1550480769230769,0.2117224880382775,1,
Brodrick Bunkley,0.4206397103198551,0.6527695056581299,0.7361778846153846,0.7858851674641149,0.7408716136631331,0.6694915254237288,0.6721014492753623,0,0.6782504493708807
Bryan Hinkle,0.1330275229357798,0.3564356435643564,0.6988416988416989,0.7726432532347505,0.9485294117647058,0.9241071428571428,0.8867924528301887,0,0.6697936210131332
Ray Edwards,0.5684972842486421,0.8153662894580107,0.9014423076923076,0.9497607655502392,0.9246171967020024,0.898910411622276,0.8188405797101449,1,
Erik Walden,0.4362980769230769,0.4688995215311005,0.6342756183745583,0.7941888619854721,0.8719806763285024,0.9017375674056322,0.8950506857483602,0,0.8777448071216617
William Hayes,0.6069711538461539,0.7876794258373205,0.8433451118963486,0.8274818401937046,0.7862318840579711,0.8340323547034152,0.8908765652951699,0,0.913946587537092
Chad Brown,0.1062618595825427,0.440453686200378,0.5870307167235495,0.7831325301204819,0.6767169179229481,0.7166123778501629,0.5538221528861155,0,0.8441176470588235
Garin Veris,0.3789279112754159,0.6911764705882353,0.9196428571428572,0.8377358490566038,0.5909943714821764,0.3283302063789868,0.3302063789868668,1,
Scott Case,0.4491682070240296,0.7058823529411765,0.8556547619047619,0.8849056603773585,0.8367729831144465,0.9212007504690432,0.7954971857410882,0,0.845724907063197
James Trapp,0.1423149905123339,0.275992438563327,0.273037542662116,0.306368330464716,0.5108877721943048,0.5276872964169381,0.4867394695787831,0,0.6419117647058824
Coty Sensabaugh,0.5259661835748792,0.6548831635710006,0.7090041741204532,0.8142433234421365,0.8252199413489736,0.8440420560747663,0.7698224852071006,0,0.716159809183065
Margus Hunt,0.4559616536848412,0.5181872391174717,0.5068249258160238,0.555425219941349,0.6051401869158879,0.7656804733727811,0.753726893261777,0,0.7482517482517482
Tevin Coleman,0.3080118694362018,0.3020527859237537,0.3212616822429907,0.129585798816568,0.182468694096601,0.1695804195804195,0.2800460034502587,0,0.2690930787589499
Kendrick Clancy,0.4330882352941176,0.5563002680965148,0.5571155073388641,0.5426452410383189,0.4121951219512195,0.6934703748488513,0.7435123717561859,0,0.7629541393686718
Kyle Nelson,0.2409063804412641,0.4029673590504451,0.4480938416422287,0.5198598130841121,0.5047337278106508,0.4710793082886106,0.1165501165501165,1,
Wayne Smith,0.2739273927392739,0.1809815950920245,0.5160550458715596,0.5504950495049505,0.6737451737451737,0.5083179297597042,0.5275735294117647,0,0.4791666666666667
Bob Horn,0.1286307053941908,0.2834645669291338,0.3566176470588235,0.4808362369337979,0.4323432343234323,0.4938650306748466,0.5688073394495413,1,
Antonio Langham,0.330812854442344,0.5648464163822525,0.7865748709122203,0.8207705192629816,0.739413680781759,0.5117004680187207,0.6566176470588235,1,
Jaylon Smith,0.7494158878504673,0.9201183431952664,0.9838998211091234,0.9918414918414918,0.9666474985623922,0.9099045346062052,0.7135678391959799,1,
David Stewart,0.1695835847917924,0.2185824895771292,0.2638221153846153,0.263755980861244,0.2703180212014134,0.2905569007263922,0.2228260869565217,0,0.2941881366087477
Casey Hayward,0.803743961352657,0.8118633912522468,0.9409660107334524,0.8652818991097923,0.9736070381231672,0.9532710280373832,0.9514792899408284,0,0.8670244484197973
Tim Dobbins,0.5992757996378998,0.6777843954734961,0.8058894230769231,0.861244019138756,0.8545347467608951,0.7808716707021792,0.7856280193236715,1,
Joel Steed,0.2485768500948766,0.4933837429111531,0.5733788395904437,0.4423407917383821,0.3366834170854271,0.4413680781758957,0.5725429017160687,1,
Stephen Spach,0.1390568319226118,0.1092335546167773,0.1113758189398451,0.1658653846153846,0.2380382775119617,0.2285041224970553,0.137409200968523,1,
William Judson,0.5564356435643565,0.8378378378378378,0.9685767097966728,0.9540441176470588,0.9270833333333334,0.8433962264150944,0.8386491557223265,1,
Neil Smith,0.3452830188679245,0.724202626641651,0.8836772983114447,0.9174484052532832,0.9739776951672864,0.9886148007590132,1.0,0,0.9982935153583616
Vernon Davis,0.0941460470730235,0.2048838594401429,0.3299278846153846,0.3337320574162679,0.2803297997644287,0.0405569007263922,0.1068840579710145,0,0.0575194727381665
Olindo Mare,0.2588235294117647,0.131367292225201,0.3733248245054243,0.4147095179233622,0.4140243902439024,0.4848851269649335,0.484007242003621,0,0.4705181655747468
Sherrick McManis,0.5347467608951708,0.5284503631961259,0.5609903381642513,0.5068903535050928,0.5110316040548599,0.5679525222551929,0.5865102639296188,0,0.5858644859813084
Renaldo Hill,0.5107238605898123,0.7019783024888322,0.8980222496909765,0.9365853658536586,0.9207980652962516,0.8768859384429692,0.8725431804645623,0,0.90625
Everson Walls,0.7914110429447853,0.9793577981651376,0.988118811881188,0.9517374517374516,0.8484288354898336,0.8161764705882353,0.9434523809523808,0,0.8188679245283019
Roy Miller,0.59688995215311,0.6802120141342756,0.7148910411622276,0.6926328502415459,0.6560814859197124,0.6404293381037567,0.744807121661721,0,0.7524926686217008
Jimmy Spencer,0.4858223062381852,0.6996587030716723,0.8743545611015491,0.7252931323283082,0.6482084690553745,0.5132605304212169,0.8845588235294117,0,0.920911528150134
Terry McDaniel,0.1857410881801125,0.4540337711069418,0.5121951219512195,0.6133828996282528,0.683111954459203,0.8714555765595463,0.8976109215017065,0,0.8984509466437177
Ben Grubbs,0.125,0.1590909090909091,0.2208480565371024,0.059322033898305,0.1280193236714976,0.1378070701018574,0.1419200954084675,0,0.1643916913946587
Frank Warren,0.0321100917431192,0.1465346534653465,0.2027027027027027,0.2846580406654344,0.3253676470588235,0.5074404761904762,0.3339622641509434,0,0.3808630393996248
Shaun Gayle,0.0733590733590733,0.0628465804066543,0.2224264705882352,0.4389880952380952,0.3735849056603773,0.6810506566604128,0.7317073170731707,0,0.801125703564728
Donald Driver,0.3102941176470588,0.4242627345844504,0.5398851308232291,0.5395550061804697,0.5176829268292683,0.4147521160822249,0.4188292094146047,0,0.3704586063132817
Jeremy Newberry,0.1233243967828418,0.2188895979578813,0.2972805933250927,0.248780487804878,0.2750906892382104,0.1738080869040434,0.2715902322811197,1,
J.R. Reed,0.473780487804878,0.4703748488512696,0.496077248038624,0.5360333531864205,0.546875,0.5227272727272727,0.2243816254416961,0,0.0405569007263922
Greg Toler,0.5101674641148325,0.8421672555948174,0.8420096852300242,0.907608695652174,0.8082684242061114,0.9194991055456172,0.8682492581602373,0,0.853958944281525
Willie Buchanon,0.5287356321839081,0.5376884422110553,0.7352941176470589,0.4394618834080717,0.6348547717842323,0.6299212598425197,0.9669117647058824,0,0.9477351916376306
Ray Childress,0.3530499075785582,0.5551470588235294,0.8586309523809523,0.939622641509434,0.9568480300187616,0.9399624765478424,0.8836772983114447,0,0.9535315985130112
Dwayne Woodruff,0.2229965156794425,0.3795379537953795,0.6319018404907976,0.8944954128440367,0.9386138613861386,0.972972972972973,0.9205175600739371,0,0.7702205882352942
Dwayne Washington,0.330607476635514,0.393491124260355,0.430530709600477,0.3898601398601398,0.4077055779183439,0.3794749403341289,0.3869346733668342,1,
Shane Lechler,0.1890080428954423,0.2782386726228462,0.3300370828182942,0.2536585365853658,0.1082224909310761,0.20036210018105,0.2495533055390113,0,0.2854567307692308
Dwight Smith,0.628686327077748,0.788130185067007,0.8918417799752781,0.9518292682926828,0.9564691656590084,0.9631864815932408,0.9749851101846336,0,0.942908653846154
Will Svitek,0.1042287075640262,0.1033653846153846,0.1160287081339712,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.0437387657279808,0,0.1282051282051282
Mike Hartenstine,0.2780082987551867,0.2637795275590551,0.2647058823529412,0.0278745644599303,0.0462046204620462,0.0552147239263803,0.2339449541284403,0,0.7465346534653465
Shareece Wright,0.2560532687651332,0.5464975845410628,0.7165967645296585,0.7531305903398927,0.7454005934718101,0.7272727272727273,0.8066588785046729,0,0.8035502958579882
Jim LeClair,0.3542600896860987,0.4854771784232365,0.5787401574803149,0.4595588235294117,0.4076655052264808,0.297029702970297,0.1533742331288343,0,0.2935779816513761
Jake Delhomme,0.0797280593325092,0.1310975609756097,0.2430471584038694,0.188292094146047,0.1113758189398451,0.0372596153846153,0.0873205741626794,1,
Kelvin Sheppard,0.6331719128329297,0.7560386473429952,0.8106650689035351,0.7853309481216458,0.7756676557863501,0.7835777126099707,0.8300233644859814,0,0.749112426035503
D.D. Lewis,0.4952137843012125,0.634734239802225,0.6347560975609756,0.686819830713422,0.6264333132166566,0.6319237641453246,0.5967548076923077,0,0.5801435406698564
Tom Pridemore,0.0625,0.3344947735191638,0.5115511551155115,0.9601226993865032,0.9610091743119266,0.9742574257425742,0.8359073359073359,0,0.7578558225508318
Cornelius Bennett,0.7648809523809523,0.9716981132075472,0.9906191369606004,0.99812382739212,0.9962476547842402,0.9925650557620818,0.9487666034155596,0,0.9017013232514176
Louis Oliver,0.4221388367729831,0.8874296435272045,0.9681050656660412,0.9869888475836432,0.9582542694497154,0.947069943289225,0.7337883959044369,0,0.7573149741824441
Jeremy Cain,0.2810975609756098,0.4226118500604595,0.4266747133373567,0.3895175699821322,0.1033653846153846,0.2595693779904306,0.290341578327444,0,0.4085956416464891
Ephraim Salaam,0.175,0.1595174262734584,0.177409061901723,0.145859085290482,0.1310975609756097,0.1045949214026602,0.156306578153289,0,0.1399642644431209
Shelton Quarles,0.1514657980456026,0.1513260530421216,0.6933823529411764,0.8485254691689008,0.9470325462667516,0.9431396786155748,0.926829268292683,0,0.928657799274486
David Galloway,0.1192660550458715,0.5445544554455446,0.5965250965250966,0.678373382624769,0.6764705882352942,0.6681547619047619,0.4773584905660377,0,0.3677298311444653
Anthony Barr,0.8067978533094812,0.9311572700296736,0.9747800586510263,0.9351635514018692,0.8792899408284024,0.8872987477638641,0.8444055944055944,0,0.8895917193789534
Joe Horn,0.2588235294117647,0.3686327077747989,0.3841735800893427,0.4091470951792336,0.3341463414634146,0.3282950423216445,0.2703681351840676,1,
Raheem Brock,0.6062539885130823,0.7268232385661311,0.8542682926829268,0.9347037484885128,0.952323476161738,0.938058368076236,0.903846153846154,0,0.8726076555023924
Fred Strickland,0.2566037735849056,0.5553470919324578,0.6303939962476548,0.6041275797373359,0.1821561338289963,0.1764705882352941,0.3553875236294896,0,0.3720136518771331
Chike Okeafor,0.0967238689547582,0.6529411764705882,0.7573726541554959,0.8564135290363752,0.9215080346106304,0.976219512195122,0.9764207980652962,0,0.9722389861194932
Pat O'Donnell,0.1806797853309481,0.2362017804154302,0.2346041055718475,0.2348130841121495,0.1893491124260355,0.2468694096601073,0.0571095571095571,0,0.1385853939045428
Kevin Hardy,0.3080895008605852,0.3484087102177554,0.496742671009772,0.5429017160686428,0.8426470588235294,0.8699731903485255,0.8583280153158902,0,0.8454882571075402
Benardrick McKinney,0.6373887240356083,0.8316715542521994,0.9082943925233644,0.9337278106508876,0.902206320810972,0.8566433566433567,0.757906843013226,1,
Burgess Owens,0.236180904522613,0.7058823529411765,0.8071748878923767,0.7427385892116183,0.5196850393700787,0.8272058823529411,0.9581881533101044,0,0.976897689768977
Sean Morey,0.4938195302843016,0.5341463414634147,0.5749697702539298,0.5509957754978877,0.5491363907087552,0.5498798076923077,0.5448564593301436,1,
Ropati Pitoitua,0.3014354066985646,0.3138987043580683,0.5254237288135594,0.6956521739130435,0.786698621929299,0.8079904591532499,0.7489614243323442,1,
Ovie Mughelli,0.2428924598269468,0.2701219512195122,0.4383313180169286,0.4966807483403742,0.5050625372245384,0.4891826923076923,0.4413875598086124,0,0.4658421672555948
Kemal Ishmael,0.10964649490713,0.8306499701848539,0.8997032640949555,0.9348973607038124,0.8259345794392523,0.7355029585798817,0.7501490757304711,1,
Cole Beasley,0.1068840579710145,0.1378070701018574,0.1419200954084675,0.1643916913946587,0.1401759530791788,0.2348130841121495,0.1893491124260355,0,0.1878354203935599
Tyler Higbee,0.1612903225806451,0.2663551401869158,0.2692307692307692,0.2903995229576624,0.2301864801864802,0.2202415181138585,0.2028639618138424,0,0.2399497487437186
Michael Strahan,0.0872865275142315,0.3686200378071834,0.7696245733788396,0.8554216867469879,0.9262981574539364,0.9560260586319218,0.982839313572543,0,0.9897058823529412
Bruce McNorton,0.3227722772277228,0.3474903474903475,0.4214417744916821,0.34375,0.5535714285714286,0.4,0.2664165103189493,0,0.275797373358349
Mewelde Moore,0.2024390243902439,0.3022974607013301,0.3089921544960772,0.300774270399047,0.2566105769230769,0.3104066985645933,0.2114252061248527,0,0.2487893462469733
Chris Hope,0.5149968091895342,0.5865265760197775,0.7823170731707317,0.9068923821039904,0.9782739891369946,0.9726027397260274,0.9657451923076924,0,0.9360047846889952
Vincent Rey,0.2856301531213192,0.3983050847457627,0.5483091787439613,0.8316357100059916,0.9010137149672034,0.9388724035608308,0.9055718475073312,0,0.9036214953271028
J.T. Thomas~,0.1457286432160804,0.6127450980392157,0.7892376681614349,0.8713692946058091,0.7480314960629921,0.5551470588235294,0.2090592334494773,0,0.2376237623762376
Joe Zelenka,0.3235294117647059,0.3632707774798928,0.3439693682195278,0.365265760197775,0.2451219512195122,0.3597339782345828,0.3077851538925769,0,0.3811792733770101
Ken Houston,0.5252525252525253,1.0,0.9540229885057472,0.9798994974874372,0.7598039215686274,0.8699551569506726,0.8257261410788381,0,0.8858267716535433
Chaun Thompson,0.4171817058096415,0.675609756097561,0.8391777509068924,0.8666264333132166,0.8231089934484812,0.6778846153846154,0.6142344497607656,1,
Stephen Hauschka,0.0873205741626794,0.1012956419316843,0.259685230024213,0.3828502415458937,0.3942480527261833,0.4824090638044126,0.4617210682492582,0,0.5847507331378299
Nate Ebner,0.4625603864734299,0.6009586578789694,0.6034585569469291,0.6083086053412463,0.6351906158357771,0.616822429906542,0.6307692307692307,0,0.5223613595706619
Sam Aiken,0.1279357231149567,0.3554878048780487,0.567714631197098,0.5733252866626434,0.5818939845145921,0.4555288461538461,0.56877990430622,0,0.5618374558303887
Captain Munnerlyn,0.6267942583732058,0.7897526501766784,0.8619854721549637,0.927536231884058,0.9718394248052726,0.9743589743589745,0.9727002967359052,0,0.9126099706744868
Frank LeMaster,0.7309417040358744,0.7219917012448133,0.7204724409448819,0.4742647058823529,0.4390243902439024,0.5511551155115512,0.3006134969325153,0,0.3256880733944954
Curtis Johnson~,0.5858585858585859,0.708029197080292,0.7816091954022989,0.7487437185929648,0.5833333333333334,0.6367713004484304,0.5560165975103735,0,0.7598425196850394
Chris Naeole,0.175,0.1595174262734584,0.177409061901723,0.2484548825710754,0.275,0.3325272067714631,0.3228726614363307,1,
Kevin Williams,0.1563517915309446,0.157566302652106,0.5838235294117647,0.4671581769436997,0.5666879387364391,0.7935723114956736,0.9597560975609756,0,0.971584038694075
Steve Freeman,0.4753363228699551,0.4896265560165975,0.5275590551181102,0.1029411764705882,0.5958188153310104,0.924092409240924,0.843558282208589,0,0.8440366972477065
Clay Matthews1,0.1139705882352941,0.3170731707317073,0.4653465346534653,0.3957055214723926,0.1972477064220183,0.2475247524752475,0.3204633204633205,0,0.4121996303142329
Quinton Spain,0.1329376854599406,0.1401759530791788,0.1664719626168224,0.129585798816568,0.2862254025044722,0.2768065268065268,0.2978723404255319,1,
Todd Yoder,0.4058823529411764,0.4403485254691689,0.4945756222080408,0.5030902348578492,0.5152439024390244,0.4752116082224909,0.4622812311406156,0,0.3662894580107206
Adrian Phillips,0.1848539057841383,0.6320474777448071,0.7466275659824047,0.8592289719626168,0.8887573964497042,0.8562909958258795,0.8857808857808858,0,0.9407705577918344
Stephen Bowen,0.452021726010863,0.5199523525908278,0.5871394230769231,0.680622009569378,0.71849234393404,0.7947941888619855,0.7644927536231884,0,0.7525464349910126
Jamar Taylor,0.2240862792091072,0.507453786523554,0.6445103857566765,0.8070381231671554,0.8615654205607477,0.8443786982248521,0.7322599880739415,0,0.7406759906759907
Ike Reese,0.344773790951638,0.6757352941176471,0.7962466487935657,0.7504786215698788,0.8034610630407911,0.8140243902439024,0.7896009673518742,0,0.7356668678334339
Teddy Bridgewater,0.1282051282051282,0.0694362017804154,0.1196480938416422,0.0420560747663551,0.0343195266272189,0.0363744782349433,0.1165501165501165,1,
E.J. Henderson,0.5160692212608158,0.6963414634146341,0.7732769044740024,0.9076644538322268,0.9362715902322812,0.9230769230769232,0.8558612440191388,0,0.856301531213192
Brian Simmons,0.4723127035830619,0.656786271450858,0.8727941176470588,0.9189008042895442,0.93873643905552,0.9839307787391842,0.9884146341463416,0,0.99093107617896
Mike Harden,0.352760736196319,0.5940366972477065,0.7940594059405941,0.9092664092664092,0.966728280961183,0.9889705882352942,0.9866071428571428,0,0.9754716981132076
Julian Peterson,0.6985294117647058,0.8331099195710456,0.9208679004467136,0.9709517923362176,0.9621951219512196,0.9546553808948004,0.9155099577549788,0,0.9821322215604528
Jeremy Shockey,0.2935545628589662,0.3213844252163164,0.3134146341463414,0.1185006045949214,0.048280024140012,0.2459797498511018,0.2566105769230769,0,0.3104066985645933
Parys Haralson,0.2564876282438141,0.6331149493746278,0.7920673076923077,0.8833732057416268,0.9034157832744404,0.885593220338983,0.8152173913043478,0,0.7920910724985021
Glenn Cadrez,0.189419795221843,0.189328743545611,0.1742043551088777,0.4837133550488599,0.8034321372854915,0.9176470588235294,0.8800268096514745,0,0.6783663050414805
Dre' Bly,0.3666146645865835,0.7823529411764706,0.922922252010724,0.9144862795149968,0.9555006180469716,0.9457317073170732,0.9613059250302296,0,0.9245624622812312
Darrelle Revis,0.7385348421679571,0.9200721153846154,0.9826555023923444,0.964075382803298,0.9570217917675544,0.8907004830917874,0.939484721390054,0,0.8849135360763267
Bob Golic,0.3394495412844037,0.6851485148514852,0.696911196911197,0.7597042513863216,0.5330882352941176,0.6309523809523809,0.2169811320754717,0,0.4765478424015009
Donald Brown,0.0873205741626794,0.1472320376914016,0.1937046004842615,0.1340579710144927,0.2846015578190533,0.3840190816935003,0.43026706231454,1,
Kenneth Sims,0.3509174311926605,0.3207920792079208,0.4864864864864865,0.476894639556377,0.5183823529411765,0.6160714285714286,0.3150943396226415,0,0.3958724202626641
Charlie Weaver,0.057471264367816,0.4271356783919598,0.6225490196078431,0.6816143497757847,0.6721991701244814,0.5236220472440944,0.6066176470588235,0,0.519163763066202
Kendrick Bourne,0.5286214953271028,0.5331360946745562,0.5253428741800835,0.2733100233100233,0.2202415181138585,0.0972553699284009,0.079145728643216,1,
Kim Bokamper,0.0808823529411764,0.1986062717770035,0.3663366336633663,0.1901840490797546,0.5252293577981652,0.7346534653465346,0.7297297297297297,0,0.6266173752310537
Monte Coleman,0.1533101045296167,0.6006600660066007,0.8374233128834356,0.7729357798165137,0.7148514851485148,0.7741312741312741,0.8428835489833642,0,0.7555147058823529
John Browning,0.1944922547332186,0.3735343383584589,0.3843648208469055,0.2761310452418096,0.6801470588235294,0.735254691689008,0.8321633694958519,0,0.7682323856613102
Brian Urlacher,0.7911764705882353,0.9617962466487936,0.99617102744097,0.9888751545117428,0.972560975609756,0.9570737605804112,0.9770669885334944,0,0.9952352590827874
Willie Colon,0.1042287075640262,0.1033653846153846,0.1160287081339712,0.0400471142520612,0.0405569007263922,0.0440821256038647,0.10964649490713,0,0.2277877161598092
Bobby Bell,0.9090909090909092,0.8759124087591241,0.9482758620689656,0.8592964824120602,0.8431372549019608,0.57847533632287,0.4273858921161825,0,0.0275590551181102
Kurt Coleman,0.5918727915194346,0.8323244552058111,0.905193236714976,0.8915518274415818,0.8539057841383423,0.9382789317507418,0.9935483870967742,0,0.9848130841121496
James Carpenter,0.1035108958837772,0.1165458937198067,0.1180347513481126,0.0429338103756708,0.0409495548961424,0.1008797653958944,0.0566588785046729,0,0.144378698224852
Nate Solder,0.1035108958837772,0.1165458937198067,0.2354703415218693,0.2206320810971973,0.2189910979228486,0.1196480938416422,0.0420560747663551,0,0.0343195266272189
Mike Wells,0.0802047781569965,0.0826161790017211,0.3417085427135678,0.4918566775244299,0.6333853354134166,0.8294117647058824,0.7841823056300268,1,
Aaron Stecker,0.3985294117647059,0.3827077747989276,0.5698787492022974,0.580964153275649,0.5823170731707317,0.4365175332527207,0.4484007242003621,0,0.4359737939249553
Perry Riley,0.3445229681978798,0.6828087167070218,0.8580917874396136,0.9316956261234272,0.9439475253428742,0.9038575667655786,0.8762463343108504,1,
D'Marco Farr,0.0831758034026465,0.4522184300341297,0.5232358003442341,0.6046901172529313,0.5211726384364821,0.5631825273010921,0.7404411764705883,1,
Dez Bryant,0.5282685512367491,0.5151331719128329,0.533816425120773,0.3571000599161174,0.3070960047704233,0.2658753709198813,0.1695014662756598,0,0.2248831775700934
Kenoy Kennedy,0.5036764705882353,0.703083109919571,0.767070835992342,0.818912237330037,0.8713414634146341,0.9504232164449818,0.9541339770669884,0,0.961882072662299
Richard Dent,0.0891089108910891,0.7065637065637066,0.9870609981515712,1.0,1.0,0.9830188679245284,0.9868667917448404,0,0.9699812382739212
John Cannon,0.2356435643564356,0.4227799227799227,0.5767097966728281,0.6158088235294118,0.7574404761904762,0.6735849056603773,0.5722326454033771,0,0.4071294559099437
Rashied Davis,0.4310761789600967,0.4870247435123717,0.5122096486003573,0.4849759615384615,0.4832535885167464,0.4888103651354534,0.4878934624697336,1,
Chester Taylor,0.0727504786215698,0.5568603213844252,0.5670731707317073,0.5804111245465539,0.4604707302353651,0.4038117927337701,0.125,0,0.2511961722488038
Sean Moran,0.3986599664991624,0.4022801302931596,0.500780031201248,0.6183823529411765,0.6802949061662198,0.6362476068921507,0.6563658838071693,1,
Al Woods,0.4858657243816254,0.4915254237288136,0.5241545893719807,0.5775913720790893,0.6362552176505665,0.6593471810089021,0.6486803519061584,0,0.6740654205607477
Gilbert Brown,0.2060491493383743,0.2133105802047781,0.3941480206540447,0.3852596314907873,0.3941368078175896,0.2152886115444617,0.0235294117647058,0,0.5013404825737265
Pepper Johnson,0.1654411764705882,0.6815476190476191,0.8886792452830189,0.9606003752345216,0.9324577861163228,0.8761726078799249,0.9070631970260224,0,0.8709677419354839
Donte Whitner,0.6982498491249246,0.8260869565217391,0.8804086538461539,0.9066985645933014,0.941696113074205,0.971549636803874,0.9770531400966184,0,0.9580587177950868
