Player,Year1,Year2,Year3,Year4,Year5,Retire,NextPercentile
Brian Quick,0.2676864244741874,0.6205533596837944,0.796812749003984,0.7705882352941177,0.8240917782026769,0,0.7242718446601941
Todd Kinchen,0.3315363881401617,0.65625,0.7723970944309927,0.7679425837320574,0.7420924574209246,0,0.6730769230769231
Michael Gallup,0.3951310861423221,0.858195211786372,0.9567567567567568,0.962230215827338,0.9096045197740112,0,0.8627450980392157
Bubba Franks,0.2313084112149532,0.6370023419203747,0.8344370860927153,0.8512396694214877,0.8289205702647657,0,0.7852760736196319
Qadry Ismail,0.3045822102425876,0.7291666666666666,0.8765133171912833,0.9114832535885168,0.7372262773722628,0,0.4158653846153846
Jerome Pathon,0.3918269230769231,0.6150341685649203,0.794392523364486,0.8079625292740047,0.8741721854304636,0,0.8657024793388429
Marlin Briscoe,0.98125,0.9842105263157894,0.97196261682243,0.9446808510638298,0.8164794007490637,0,0.8321678321678322
David Dunn,0.2009685230024213,0.5956937799043063,0.7956204379562044,0.7932692307692307,0.6993166287015945,0,0.5584112149532711
Rod Bernstine,0.2529118136439268,0.432,0.6424870466321243,0.6576819407008087,0.6356589147286822,0,0.4986595174262734
Todd Heap,0.1873536299765808,0.7417218543046358,0.8822314049586777,0.90020366598778,0.8773006134969326,0,0.8993576017130621
Bruce Ellington,0.2231075697211155,0.3725490196078431,0.390057361376673,0.4174757281553398,0.5,1,
Itula Mili,0.2307692307692307,0.2984054669703872,0.5560747663551402,0.5737704918032787,0.7549668874172185,0,0.8491735537190083
Julius Peppers,0.0468431771894093,0.0408997955010225,0.038543897216274,0.0103734439834024,0.0144329896907216,0,0.0082644628099173
Jared Cook,0.1694214876033057,0.4979253112033195,0.7777777777777778,0.8508604206500956,0.8794466403162056,0,0.8824701195219123
Adam Humphries,0.296078431372549,0.6921606118546845,0.8563106796116505,0.9325842696629212,0.9042357274401474,0,0.872072072072072
James Jenkins,0.2161458333333333,0.198547215496368,0.4186602870813397,0.4647201946472019,0.4591346153846153,0,0.5785876993166287
Brandon Stokley,0.3690205011389522,0.6378504672897196,0.8056206088992974,0.8167770419426048,0.7975206611570248,0,0.8859470468431772
Jason Hill,0.0746887966804979,0.3628865979381443,0.5764462809917356,0.7510373443983402,0.7817460317460317,0,0.7724665391969407
Lawrence Vickers,0.1734475374732334,0.4087136929460581,0.5690721649484536,0.4566115702479338,0.3298755186721991,0,0.3115079365079365
Steven Sims,0.3941068139963167,0.5621621621621622,0.5341726618705036,0.3728813559322034,0.3176470588235294,1,
Tim Smith 2,0.0692520775623268,0.3623978201634877,0.2750716332378223,0.7642276422764228,0.924433249370277,0,0.9626666666666668
Tim Dwight,0.3365384615384615,0.7722095671981777,0.8691588785046729,0.8899297423887588,0.8807947019867549,0,0.8677685950413223
Walt Arnold,0.1717451523545706,0.4877384196185286,0.4068767908309456,0.4363143631436314,0.3979848866498741,0,0.648
Terry Jackson,0.0501138952164009,0.3200934579439252,0.5128805620608899,0.379690949227373,0.152892561983471,0,0.120162932790224
Pat Curran,0.1375,0.1684210526315789,0.1775700934579439,0.2595744680851063,0.1835205992509363,0,0.6468531468531469
Jim Mitchell 2,0.9625,0.963157894736842,0.9579439252336448,0.9404255319148936,0.8951310861423221,0,0.9125874125874126
Gary Shirk,0.215625,0.8113207547169812,0.8694362017804155,0.9209809264305178,0.7368421052631579,0,0.7275204359673024
Chris Hinton,0.0213333333333333,0.0181347150259067,0.013477088948787,0.0180878552971576,0.0053619302949061,0,0.0026954177897574
Earl Mccullouch,0.775,0.9,0.8644859813084113,0.8297872340425532,0.5617977528089888,1,
Bobby Duckworth,0.4183381088825215,0.7289972899728997,0.9168765743073048,0.9226666666666666,0.8712871287128713,1,
Devine Ozigbo,0.0718232044198895,0.2558558558558558,0.4388489208633093,0.4067796610169492,0.3607843137254902,1,
Bob Tucker,0.91875,0.9736842105263158,0.9813084112149532,0.9872340425531916,0.9850187265917604,0,0.9475524475524476
Erron Kinney,0.1401869158878504,0.4941451990632318,0.6843267108167771,0.7541322314049587,0.7393075356415478,0,0.8139059304703476
Ron Dayne,0.0654205607476635,0.189695550351288,0.3399558498896247,0.2479338842975206,0.1670061099796334,0,0.0920245398773006
Demaryius Thomas,0.2717842323651452,0.6428571428571429,0.9139579349904398,0.9782608695652174,1.0,0,0.9980392156862744
Andrew Glover,0.2351421188630491,0.4396782841823056,0.5929919137466307,0.6744791666666666,0.7215496368038741,0,0.7177033492822966
Devin Hester,0.032119914346895,0.3651452282157676,0.7175257731958763,0.8863636363636364,0.8858921161825726,0,0.8412698412698413
Paul Richardson,0.2729083665338645,0.592156862745098,0.7954110898661568,0.8640776699029126,0.8632958801498127,0,0.8674033149171271
Michael Floyd,0.3824091778202677,0.808300395256917,0.9083665338645418,0.9509803921568628,0.9120458891013384,0,0.8349514563106796
Eddie Berlin,0.0749414519906323,0.4039735099337748,0.6983471074380165,0.769857433808554,0.689161554192229,1,
Tony Davis,0.09375,0.3018867924528302,0.3590504451038576,0.2888283378746594,0.2631578947368421,1,
Ahmad Bradshaw,0.1265560165975103,0.3010309278350515,0.5723140495867769,0.7053941908713693,0.7321428571428571,0,0.7361376673040153
Derrick Fenner 2,0.0751295336787564,0.2398921832884097,0.2945736434108527,0.3190348525469169,0.4501347708894879,0,0.5989583333333334
Rudi Johnson,0.1324503311258278,0.4214876033057851,0.5010183299389002,0.5419222903885481,0.4796573875802998,0,0.5622406639004149
Stanford Jennings,0.3249370277078086,0.5093333333333333,0.6881188118811881,0.8053244592346089,0.664,0,0.6709844559585493
Terrell Davis,0.2493946731234866,0.5263157894736842,0.6763990267639902,0.6875,0.5854214123006833,0,0.411214953271028
Aaron Pierce,0.1401617250673854,0.4765625,0.6828087167070218,0.7368421052631579,0.559610705596107,0,0.3269230769230769
Isaiah Pead,0.0478011472275334,0.116600790513834,0.1314741035856573,0.1019607843137254,0.0783938814531548,1,
Danny Pittman,0.2714681440443213,0.4468664850136239,0.6074498567335244,0.6531165311653117,0.6977329974811083,1,
Jeff Kinney,0.1214953271028037,0.3446808510638298,0.550561797752809,0.6013986013986014,0.565625,1,
Maurice Stovall,0.2184154175588865,0.4605809128630705,0.488659793814433,0.5971074380165289,0.5767634854771784,0,0.6746031746031746
Cleveland Gary,0.038860103626943,0.1967654986522911,0.3669250645994832,0.546916890080429,0.5876010781671159,0,0.5859375
Reggie Johnson,0.1886304909560723,0.4423592493297587,0.5795148247978437,0.5963541666666666,0.6295399515738499,0,0.6602870813397129
Scott Galbraith,0.1752021563342318,0.5193798449612403,0.6729222520107239,0.6711590296495957,0.5546875,0,0.5423728813559322
Steve Raible,0.4125,0.5062893081761006,0.7062314540059347,0.6920980926430518,0.7202216066481995,0,0.6430517711171662
James Develin,0.2529644268774703,0.3545816733067729,0.3490196078431372,0.277246653919694,0.2776699029126213,0,0.4213483146067415
Legedu Naanee,0.1991701244813278,0.3773195876288659,0.6363636363636364,0.7116182572614108,0.7876984126984127,0,0.6520076481835564
Jimmy Graham,0.3381742738589212,0.8194444444444444,0.959847036328872,0.9901185770750988,0.9741035856573704,0,0.9627450980392156
Greg Mcmurtry,0.22911051212938,0.648578811369509,0.8176943699731903,0.7924528301886793,0.7395833333333334,1,
Mack Alston,0.2684210526315789,0.4299065420560747,0.6382978723404256,0.7453183520599251,0.7657342657342657,0,0.73125
Pat Johnson,0.2451923076923076,0.6378132118451025,0.7570093457943925,0.775175644028103,0.7615894039735099,0,0.756198347107438
Antonio Chatman,0.0495867768595041,0.2932790224032586,0.6707566462167689,0.7580299785867237,0.7365145228215768,0,0.5670103092783505
John Spagnola,0.1117166212534059,0.3434903047091412,0.5204359673024523,0.7421203438395415,0.6070460704607046,0,0.7002518891687658
Earl Cooper,0.5817174515235457,0.7247956403269755,0.7736389684813754,0.6585365853658537,0.7506297229219143,0,0.7013333333333334
Michael Hoomanawanui,0.3049792531120332,0.4642857142857143,0.6864244741873805,0.6739130434782609,0.6633466135458167,0,0.5274509803921569
Keelan Doss,0.2154696132596685,0.1837837837837838,0.1996402877697841,0.0056497175141242,0.0627450980392156,1,
Neal Anderson,0.2772277227722772,0.7870216306156406,0.776,0.8316062176165803,0.7735849056603774,0,0.834625322997416
Alfred Jenkins,0.6713286713286714,0.903125,0.9716981132075472,0.8961424332344213,0.8937329700272479,0,0.889196675900277
Mark Higgs,0.0647668393782383,0.0808625336927223,0.1757105943152454,0.1876675603217158,0.3234501347708894,1,
Stanley Morgan 2,0.5094339622641509,0.8397626112759644,0.9673024523160764,0.9861495844875346,0.9918256130790192,0,0.988538681948424
Randy Mcmichael,0.4547461368653421,0.768595041322314,0.8839103869653768,0.8957055214723927,0.8865096359743041,0,0.8817427385892116
Irv Smith,0.2651933701657458,0.6126126126126126,0.5845323741007195,0.512241054613936,0.2568627450980392,1,
David Patten,0.3333333333333333,0.5889423076923077,0.7266514806378133,0.677570093457944,0.7892271662763466,0,0.9006622516556292
Allen Pinkett,0.1138613861386138,0.2662229617304492,0.3706666666666666,0.4766839378238341,0.5983827493261455,0,0.6304909560723514
Pete Holohan,0.2070844686648501,0.160458452722063,0.4552845528455284,0.7229219143576826,0.8373333333333334,0,0.8589108910891089
David Givens,0.1390728476821192,0.640495867768595,0.8676171079429735,0.9325153374233128,0.8822269807280514,1,
Robert Tonyan,0.2659176029962546,0.4659300184162062,0.8144144144144144,0.8183453237410072,0.8568738229755178,0,0.7568627450980392
Derrick Ramsey,0.3024523160762943,0.4903047091412742,0.7329700272479565,0.5415472779369628,0.6802168021680217,0,0.8161209068010076
Marv Hubbard,0.4157894736842105,0.4953271028037383,0.6170212765957447,0.5692883895131086,0.541958041958042,0,0.3
Stephen Starring,0.3360433604336043,0.7632241813602015,0.8453333333333334,0.8366336633663366,0.848585690515807,0,0.7973333333333333
Art Malone,0.1875,0.6842105263157895,0.8504672897196262,0.8936170212765957,0.8352059925093633,0,0.6433566433566433
Anthony Toney,0.3118811881188119,0.740432612312812,0.6853333333333333,0.5984455958549223,0.522911051212938,1,
Mike Williams 4,0.470954356846473,0.7579365079365079,0.9369024856596558,0.9031620553359684,0.8625498007968128,1,
Ernest Givins,0.6707920792079208,0.9201331114808652,0.9813333333333332,0.9766839378238342,0.967654986522911,0,0.9534883720930232
Freddie Martino,0.0398406374501992,0.0235294117647058,0.3059273422562141,0.5475728155339806,0.5187265917602997,1,
Jim Riggs,0.04,0.0932642487046632,0.2075471698113207,0.1808785529715762,0.2627345844504021,1,
Vincent Jackson,0.2433537832310838,0.6423982869379015,0.8485477178423236,0.931958762886598,0.9710743801652892,0,0.9626556016597512
Jerick Mckinnon,0.1792828685258964,0.4294117647058823,0.6978967495219885,0.7883495145631068,0.6835205992509363,0,0.4438305709023941
Willie Gault,0.5501355013550135,0.8413098236775819,0.944,0.9331683168316832,0.9767054908485856,0,0.9466666666666668
Lin Dawson,0.2779291553133515,0.5988538681948424,0.6856368563685636,0.7909319899244333,0.6346666666666667,0,0.5445544554455446
Perry Williams 3,0.05,0.0368421052631578,0.02803738317757,0.1361702127659574,0.4382022471910112,1,
Casey Fitzsimmons,0.2851239669421487,0.4236252545824847,0.5521472392638037,0.4860813704496788,0.5809128630705395,0,0.5711340206185567
Ed Dickson,0.2551867219917012,0.6170634920634921,0.7648183556405354,0.7984189723320159,0.7051792828685259,0,0.6725490196078432
Robert Clark,0.1846921797004991,0.3093333333333333,0.6528497409326425,0.8787061994609164,0.9250645994832042,0,0.9142091152815014
Jacob Hollister,0.1106796116504854,0.350187265917603,0.6427255985267035,0.7009009009009008,0.64568345323741,1,
Donald Driver,0.1731207289293849,0.5747663551401869,0.7330210772833724,0.9050772626931568,0.9173553719008264,0,0.9714867617107944
Earnest Byner,0.2090680100755667,0.5146666666666667,0.7128712871287128,0.8635607321131448,0.84,0,0.8419689119170984
Kelvin Martin,0.4875207986688852,0.696,0.883419689119171,0.9191374663072776,0.8940568475452196,0,0.8605898123324397
Brian Milne,0.0789473684210526,0.267639902676399,0.4254807692307692,0.3758542141230068,0.2663551401869158,1,
Jaydon Mickens,0.2194174757281553,0.2546816479400749,0.2523020257826888,0.1657657657657657,0.3093525179856115,1,
Darnay Scott,0.6119791666666666,0.8668280871670703,0.9593301435406698,0.9683698296836984,0.9591346153846154,0,0.9749430523917996
Eric Martin 2,0.4426666666666666,0.7722772277227723,0.9633943427620631,0.9546666666666668,0.9792746113989638,0,0.9595687331536388
Steve Smith 3,0.2412645590682196,0.4773333333333333,0.6217616580310881,0.6361185983827493,0.4496124031007752,0,0.4772117962466488
Michael Bennett 2,0.3302107728337236,0.6313465783664459,0.7355371900826446,0.7209775967413442,0.656441717791411,0,0.5717344753747323
Dennis Northcutt,0.3691588785046729,0.5433255269320844,0.8322295805739515,0.890495867768595,0.9490835030549898,0,0.9222903885480572
Perry Kemp,0.5457570715474209,0.504,0.6735751295336787,0.6172506738544474,0.689922480620155,1,
Sterling Sharpe,0.456,0.8911917098445595,0.9838274932614556,0.992248062015504,0.9946380697050938,0,0.9946091644204852
L J Smith,0.3285123966942149,0.6109979633401222,0.8404907975460123,0.9014989293361884,0.8609958506224067,0,0.8144329896907216
Clive Walford,0.3333333333333333,0.6443594646271511,0.7029126213592233,0.4850187265917603,0.4143646408839779,1,
Earl Ferrell,0.0604534005037783,0.368,0.6831683168316832,0.8535773710482529,0.7866666666666666,0,0.6062176165803109
Ryan Grant 2,0.1680497925311203,0.3649484536082474,0.53099173553719,0.3775933609958506,0.5277777777777778,0,0.6080305927342257
Jess Phillips,0.575,0.6052631578947368,0.6121495327102804,0.5914893617021276,0.5280898876404494,0,0.506993006993007
Joey Galloway,0.612590799031477,0.8564593301435407,0.97323600973236,0.9831730769230768,0.9703872437357632,0,0.8925233644859814
James Starks,0.1161825726141078,0.3789682539682539,0.491395793499044,0.541501976284585,0.4741035856573705,0,0.6274509803921569
Matt Schobel,0.3200883002207506,0.5495867768595041,0.6985743380855397,0.65439672801636,0.715203426124197,0,0.6804979253112033
John Phillips,0.1549586776859504,0.1390041493775933,0.3452380952380952,0.3632887189292543,0.4802371541501976,0,0.4800796812749004
David Sloan,0.2784503631961259,0.361244019138756,0.5352798053527981,0.59375,0.7881548974943052,0,0.8130841121495327
Fred Banks,0.2266666666666666,0.3094059405940594,0.6422628951747088,0.5973333333333334,0.7979274611398963,0,0.7924528301886793
Brent Novoselsky,0.1476683937823834,0.1617250673854447,0.2635658914728682,0.3002680965147453,0.2776280323450135,0,0.3567708333333333
Terdell Middleton,0.2421383647798742,0.5370919881305638,0.6948228882833788,0.6232686980609419,0.329700272479564,1,
Marc Edwards,0.0681265206812652,0.3870192307692308,0.6127562642369021,0.6098130841121495,0.5245901639344263,0,0.4746136865342163
Lawrence Dawsey,0.6253229974160207,0.8418230563002681,0.876010781671159,0.8515625,0.8062953995157385,0,0.8349282296650717
Keary Colbert,0.4806517311608961,0.6830265848670757,0.7837259100642399,0.6701244813278008,0.6597938144329897,0,0.4710743801652892
Gary Clark,0.6,0.9108910891089108,0.9933444259567388,0.9893333333333332,0.9844559585492229,0,0.9919137466307276
Craig Stevens,0.0639175257731958,0.0847107438016528,0.3112033195020747,0.501984126984127,0.6596558317399618,0,0.5573122529644269
Eric Bjornson,0.1331719128329297,0.4258373205741627,0.5742092457420924,0.7019230769230769,0.6697038724373576,0,0.6845794392523364
Scottie Graham,0.0808625336927223,0.0989583333333333,0.297820823244552,0.2583732057416268,0.2335766423357664,1,
Lavelle Hawkins,0.1896907216494845,0.4359504132231405,0.5954356846473029,0.6785714285714286,0.6405353728489483,1,
Tony Fiammetta,0.0557851239669421,0.1286307053941908,0.3849206349206349,0.4091778202676864,0.4545454545454545,1,
Derrick Coleman,0.0928853754940711,0.3904382470119522,0.4470588235294118,0.3499043977055449,0.1592233009708737,0,0.2771535580524344
Donald Penn,0.2582644628099173,0.4315352697095436,0.4464285714285714,0.2179732313575526,0.1699604743083003,0,0.4023904382470119
Moran Norris,0.134297520661157,0.2342158859470468,0.4253578732106339,0.5160599571734475,0.578838174273859,0,0.4144329896907217
Josh Morgan,0.354639175257732,0.6942148760330579,0.8672199170124482,0.8511904761904762,0.8374760994263862,0,0.7569169960474308
Jeff Graham,0.1317829457364341,0.6487935656836461,0.8328840970350404,0.953125,0.973365617433414,0,0.9665071770334928
Darren Fells,0.2051792828685259,0.5470588235294118,0.7265774378585086,0.7436893203883496,0.7172284644194756,0,0.7955801104972375
Koren Robinson,0.3114754098360656,0.8079470198675497,0.9214876033057852,0.9429735234215886,0.8793456032719836,0,0.7987152034261242
Troy Brown,0.2129380053908355,0.2760416666666667,0.423728813559322,0.416267942583732,0.7566909975669099,0,0.8293269230769231
Dennis Pitta,0.0477178423236514,0.4226190476190476,0.7667304015296367,0.8537549407114624,0.7808764940239044,0,0.4176470588235294
Darius Reynaud,0.0495867768595041,0.0352697095435684,0.0416666666666666,0.141491395793499,0.1798418972332015,1,
Rick Walker,0.10062893081761,0.3353115727002967,0.4196185286103542,0.4349030470914127,0.44141689373297,0,0.501432664756447
Alex Erickson,0.1682600382409178,0.4155339805825243,0.5936329588014981,0.7108655616942909,0.7063063063063063,0,0.7050359712230215
Ryan Denney,0.0346232179226069,0.0102249488752556,0.0021413276231263,0.0103734439834024,0.2721649484536082,0,0.5805785123966942
Willis Mcgahee,0.1486761710794297,0.4069529652351738,0.6231263383297645,0.7219917012448133,0.6804123711340206,0,0.6425619834710744
Floyd Dixon,0.5222772277227723,0.8801996672212978,0.8933333333333333,0.8808290155440415,0.8140161725067385,0,0.8010335917312662
Willis Adams,0.0544959128065395,0.2825484764542936,0.5286103542234333,0.4326647564469914,0.5420054200542005,0,0.5163727959697733
Ben Hartsock,0.1140529531568228,0.2556237218813906,0.4475374732334047,0.6058091286307054,0.5608247422680412,0,0.5165289256198347
Wes Chandler,0.4718100890207715,0.8446866485013624,0.9722991689750692,0.983651226158038,1.0,0,0.997289972899729
Marcel Reece,0.1363636363636363,0.5,0.7222222222222222,0.8164435946462715,0.7766798418972332,0,0.7768924302788844
Daniel Fells,0.1979381443298969,0.4607438016528926,0.7406639004149378,0.7242063492063492,0.7093690248565966,0,0.4466403162055335
Scott Dierking,0.1257861635220125,0.3323442136498516,0.4550408719346049,0.5152354570637119,0.5122615803814714,0,0.5214899713467048
Aaron Cox,0.512,0.7487046632124352,0.8409703504043127,0.6950904392764858,0.6300268096514745,0,0.6495956873315364
Glen Kozlowski,0.5257903494176372,0.5626666666666666,0.7098445595854922,0.6253369272237197,0.5297157622739018,0,0.3324396782841823
Frank Hartley,0.1380208333333333,0.4140435835351089,0.3732057416267942,0.4963503649635036,0.5384615384615384,1,
