Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Retire,NextPercentile
Jacob Tamme,0.0948453608247422,0.2768595041322314,0.6929460580912863,0.7638888888888888,0.8546845124282982,0.7687747035573123,0.7151394422310757,0.7176470588235294,0.7418738049713193,1,
Pete Holohan,0.2070844686648501,0.160458452722063,0.4552845528455284,0.7229219143576826,0.8373333333333334,0.8589108910891089,0.8718801996672213,0.8533333333333334,0.8212435233160622,0,0.8328840970350404
Terrell Owens,0.4019138755980861,0.7907542579075426,0.9447115384615384,0.9635535307517084,0.969626168224299,0.9882903981264636,0.9977924944812362,0.9979338842975206,0.9959266802443992,0,0.9897750511247444
James Jett,0.5822102425876011,0.7682291666666666,0.8280871670702179,0.8157894736842105,0.8686131386861314,0.9375,0.938496583143508,0.9228971962616822,0.7868852459016393,1,
Mark Campbell,0.3394077448747152,0.4532710280373832,0.4754098360655737,0.4194260485651214,0.5785123966942148,0.7026476578411406,0.6768916155419223,0.6338329764453962,0.45850622406639,0,0.5051546391752577
Robert Brooks,0.163538873994638,0.4123989218328841,0.7473958333333334,0.953995157384988,0.9545454545454546,0.978102189781022,0.9014423076923076,0.8451025056947609,0.6612149532710281,1,
Eric Sievers,0.3596730245231607,0.6361031518624641,0.8157181571815718,0.8387909319899244,0.8293333333333334,0.754950495049505,0.6921797004991681,0.08,0.3549222797927461,0,0.5040431266846361
Ryan Tannehill,0.0537848605577689,0.1137254901960784,0.1128107074569789,0.0815533980582524,0.1910112359550561,0.1823204419889502,0.2504504504504504,0.0449640287769784,0.0451977401129943,0,0.0176470588235294
Lesean Mccoy,0.3367768595041322,0.7302904564315352,0.8472222222222222,0.8776290630975143,0.883399209486166,0.8247011952191236,0.7411764705882353,0.6940726577437859,0.7980582524271844,0,0.8202247191011236
Lance Kendricks,0.2738095238095238,0.621414913957935,0.7786561264822134,0.8087649402390438,0.7470588235294118,0.7839388145315488,0.7281553398058253,0.7340823970037453,0.6887661141804788,1,
Norm Bulaich,0.36875,0.6157894736842106,0.6401869158878505,0.7702127659574468,0.7715355805243446,0.8671328671328671,0.78125,0.7327044025157232,0.5667655786350149,0,0.5122615803814714
Guy Mcintyre,0.1973333333333333,0.2305699481865284,0.2641509433962264,0.0180878552971576,0.0134048257372654,0.013477088948787,0.0104166666666666,0.0193704600484261,0.0191387559808612,1,
Zack Crockett,0.3050847457627119,0.4641148325358851,0.4257907542579075,0.1610576923076923,0.1116173120728929,0.2803738317757009,0.2927400468384075,0.1258278145695364,0.1776859504132231,0,0.3217922606924643
Jerick Mckinnon,0.1792828685258964,0.4294117647058823,0.6978967495219885,0.7883495145631068,0.6835205992509363,0.4438305709023941,0.2522522522522522,0.4334532374100719,0.7909604519774012,0,0.8117647058823529
Tony Paige,0.0806045340050377,0.216,0.4455445544554455,0.4841930116472546,0.288,0.38860103626943,0.628032345013477,0.7080103359173127,0.6970509383378016,1,
Demaryius Thomas,0.2717842323651452,0.6428571428571429,0.9139579349904398,0.9782608695652174,1.0,0.9980392156862744,0.994263862332696,0.970873786407767,0.9531835205992508,0,0.9318600368324124
John Taylor 2,0.4792013311148086,0.6373333333333333,0.9093264248704664,0.9433962264150944,0.9896640826873384,0.970509383378016,0.973045822102426,0.9192708333333334,0.8861985472154964,1,
Andre Rison,0.4844559585492228,0.8733153638814016,0.979328165374677,0.9919571045576407,0.9892183288409704,0.9895833333333334,0.9782082324455206,0.937799043062201,0.924574209245742,0,0.90625
Ottis Anderson,0.3678474114441417,0.5872576177285319,0.6948228882833788,0.5931232091690545,0.6693766937669376,0.7481108312342569,0.7706666666666667,0.6262376237623762,0.5607321131447587,0,0.1706666666666666
Tony Dorsett,0.3962264150943396,0.6973293768545994,0.8283378746594006,0.8060941828254847,0.7029972752043597,0.667621776504298,0.6666666666666666,0.7279596977329975,0.7653333333333333,0,0.7772277227722773
Stump Mitchell,0.0626702997275204,0.3467048710601719,0.4200542005420054,0.5768261964735516,0.6826666666666666,0.7797029702970297,0.8768718801996672,0.6906666666666667,0.6502590673575129,1,
Deion Sanders,0.0025906735751295,0.0,0.2041343669250646,0.4262734584450402,0.633423180592992,0.4713541666666667,0.4915254237288136,0.4282296650717703,0.389294403892944,0,0.5048076923076923
Jason Avant,0.1156316916488222,0.470954356846473,0.7195876288659794,0.8305785123966942,0.8589211618257261,0.8432539682539683,0.8413001912045889,0.7944664031620553,0.8027888446215139,0,0.7098039215686275
Ahman Green,0.0192307692307692,0.0113895216400911,0.3738317757009345,0.702576112412178,0.8300220750551877,0.8533057851239669,0.8024439918533605,0.7934560327198364,0.6702355460385439,0,0.6514522821576764
Brett Perriman,0.2986666666666667,0.616580310880829,0.816711590296496,0.8708010335917312,0.8900804289544236,0.8706199460916442,0.890625,0.9491525423728814,0.9641148325358851,0,0.9635036496350364
Nathan Poole,0.0,0.0,0.0,0.0114613180515759,0.1056910569105691,0.1108312342569269,0.0933333333333333,0.0148514851485148,0.0998336106489184,1,
Gary Anderson 3,0.304,0.7178217821782178,0.903494176372712,0.816,0.466321243523316,0.4097035040431266,0.5038759689922481,0.6541554959785523,0.5525606469002695,1,
Logan Paulsen,0.1348547717842323,0.3888888888888889,0.6481835564053537,0.66600790513834,0.5258964143426295,0.2176470588235294,0.1586998087954111,0.0796116504854368,0.3220973782771535,1,
Thurman Thomas,0.1786666666666666,0.6139896373056994,0.8059299191374663,0.8863049095607235,0.8552278820375335,0.8301886792452831,0.7942708333333334,0.7602905569007264,0.7488038277511961,0,0.6861313868613139
Jack Doyle,0.067193675889328,0.2888446215139442,0.4647058823529412,0.722753346080306,0.7825242718446602,0.8052434456928839,0.7974217311233885,0.7135135135135136,0.7643884892086331,1,
Pat Tilley,0.484375,0.5283018867924528,0.8486646884272997,0.9128065395095368,0.9806094182825484,0.9700272479564032,0.9656160458452722,0.956639566395664,0.9370277078085644,0,0.9413333333333334
Carl Pickens,0.1206434316353887,0.6064690026954178,0.9036458333333334,0.980629539951574,0.9952153110047848,0.9805352798053528,0.9567307692307692,0.9043280182232346,0.9042056074766356,1,
Anthony Edwards,0.3031088082901554,0.3288409703504043,0.3255813953488372,0.2949061662198391,0.660377358490566,0.6770833333333334,0.7360774818401937,0.5933014354066986,0.7274939172749392,1,
Mike Tolbert,0.311340206185567,0.5826446280991735,0.7385892116182573,0.748015873015873,0.745697896749522,0.7351778656126482,0.6713147410358565,0.6254901960784314,0.5889101338432122,0,0.5728155339805825
Tony Hill 2,0.0911949685534591,0.6468842729970327,0.9291553133514986,0.9916897506925209,0.9863760217983653,0.9770773638968482,0.967479674796748,0.9672544080604534,0.96,0,0.957920792079208
Bobby Engram,0.284688995215311,0.5182481751824818,0.8317307692307693,0.8747152619589977,0.8551401869158879,0.7822014051522248,0.7660044150110376,0.8739669421487604,0.879837067209776,0,0.8875255623721882
Kyle Brady,0.3438256658595641,0.4760765550239234,0.6058394160583942,0.6033653846153846,0.7084282460136674,0.7897196261682243,0.8290398126463701,0.8763796909492274,0.7768595041322314,0,0.7128309572301426
Rob Gronkowski,0.4211618257261411,0.8869047619047619,0.9751434034416826,0.974308300395257,0.9641434262948207,0.992156862745098,0.9866156787762906,0.9805825242718448,0.9438202247191012,0,0.861878453038674
Horace King,0.1853146853146853,0.425,0.6257861635220126,0.7685459940652819,0.776566757493188,0.7174515235457064,0.6130790190735694,0.6217765042979942,0.5853658536585366,1,
Lenvil Elliott,0.1489361702127659,0.4569288389513108,0.6398601398601399,0.725,0.7358490566037735,0.6498516320474778,0.6566757493188011,0.6121883656509696,0.4741144414168937,1,
Freddie Solomon 2,0.5104895104895105,0.75,0.8427672955974843,0.8427299703264095,0.885558583106267,0.9390581717451524,0.9782016348773842,0.9541547277936964,0.951219512195122,0,0.9395465994962215
John Spagnola,0.1117166212534059,0.3434903047091412,0.5204359673024523,0.7421203438395415,0.6070460704607046,0.7002518891687658,0.712,0.8094059405940595,0.8236272878535774,0,0.4293333333333333
Courtney Hawkins,0.4289544235924933,0.7897574123989218,0.9140625,0.8983050847457628,0.854066985645933,0.8345498783454988,0.8677884615384616,0.8496583143507973,0.8014018691588785,1,
Dwight Stone,0.4209650582362729,0.4373333333333333,0.5854922279792746,0.6819407008086253,0.8630490956072352,0.906166219839142,0.9299191374663072,0.8229166666666666,0.639225181598063,0,0.4521531100478468
Marcus Allen,0.5587392550143266,0.7046070460704607,0.9143576826196472,0.8933333333333333,0.8836633663366337,0.8985024958402662,0.7093333333333334,0.5958549222797928,0.4636118598382749,0,0.5116279069767442
Todd Heap,0.1873536299765808,0.7417218543046358,0.8822314049586777,0.90020366598778,0.8773006134969326,0.8993576017130621,0.8900414937759336,0.845360824742268,0.8347107438016529,0,0.8713692946058091
Cliff Branch,0.1355140186915887,0.5404255319148936,0.951310861423221,0.993006993006993,1.0,0.9968553459119496,0.9881305637982196,0.9591280653950952,0.969529085872576,0,0.9564032697547684
Willie Snead,0.4588235294117647,0.8068833652007649,0.8427184466019417,0.846441947565543,0.8305709023941068,0.8684684684684685,0.7661870503597122,0.4821092278719397,0.2196078431372549,1,
Bubba Franks,0.2313084112149532,0.6370023419203747,0.8344370860927153,0.8512396694214877,0.8289205702647657,0.7852760736196319,0.6809421841541756,0.6161825726141079,0.490721649484536,1,
Marcus Pollard,0.2703349282296651,0.4890510948905109,0.7644230769230769,0.7334851936218679,0.764018691588785,0.8571428571428571,0.9094922737306844,0.9090909090909092,0.8533604887983707,0,0.8670756646216768
Drew Hill,0.2779291553133515,0.6011080332409973,0.8010899182561307,0.7765042979942693,0.5582655826558266,0.6272040302267002,0.8826666666666667,0.9851485148514852,0.9983361064891848,0,0.9946666666666668
Gene Washington 2,1.0,1.0,1.0,0.9914893617021276,0.9887640449438202,0.972027972027972,0.978125,0.9622641509433962,0.8367952522255193,0,0.7384196185286104
Rob Moore,0.4339622641509434,0.813953488372093,0.9249329758713136,0.9595687331536388,0.9609375,0.9661016949152542,0.9688995215311004,0.9902676399026764,0.997596153846154,0,0.9886104783599088
Ahmad Rashad,0.514018691588785,0.7617021276595745,0.9176029962546816,0.7762237762237763,0.846875,0.8616352201257862,0.9673590504451038,0.9918256130790192,0.994459833795014,0,0.989100817438692
David Hill,0.40625,0.7138364779874213,0.887240356083086,0.9155313351498636,0.8781163434903048,0.8310626702997275,0.828080229226361,0.7831978319783198,0.6675062972292192,0,0.448
Jason Witten,0.390495867768595,0.7169042769857433,0.901840490797546,0.9229122055674518,0.9564315352697096,0.9608247422680412,0.9772727272727272,0.9854771784232366,0.9722222222222222,0,0.9694072657743786
Garrison Hearst,0.0673854447439353,0.2369791666666666,0.4939467312348668,0.6124401913875598,0.6982968369829684,0.7884615384615384,0.6856492027334852,0.5,0.2576112412177986,0,0.543046357615894
John L Williams,0.245049504950495,0.7770382695507487,0.8693333333333333,0.9041450777202072,0.9002695417789758,0.8785529715762274,0.8284182305630027,0.7789757412398922,0.765625,0,0.6803874092009685
Michael Turner,0.0631364562118126,0.0572597137014314,0.2483940042826552,0.3506224066390041,0.4969072164948453,0.3884297520661157,0.412863070539419,0.5059523809523809,0.5621414913957935,1,
Devante Parker,0.3980392156862745,0.7934990439770554,0.9067961165048544,0.8801498127340824,0.9300184162062616,0.9351351351351352,0.9550359712230216,0.9058380414312618,0.8745098039215686,1,
James Mcknight,0.3489583333333333,0.5617433414043583,0.8373205741626795,0.8710462287104623,0.8846153846153846,0.7630979498861048,0.75,0.711943793911007,0.8498896247240618,0,0.762396694214876
Mike Vrabel,0.2163355408388521,0.2314049586776859,0.4012219959266802,0.4089979550102249,0.3940042826552462,0.429460580912863,0.1752577319587628,0.390495867768595,0.3651452282157676,1,
Mark Jackson 2,0.4405940594059406,0.8352745424292846,0.9146666666666666,0.927461139896373,0.9299191374663072,0.9147286821705426,0.9517426273458444,0.9487870619946092,0.8958333333333334,1,
Julian Edelman,0.3450413223140496,0.520746887966805,0.5813492063492064,0.5717017208413002,0.8280632411067194,0.9302788844621512,0.9529411764705882,0.9464627151051626,0.8194174757281554,0,0.8595505617977528
Chris Warren 2,0.1188630490956072,0.2091152815013404,0.353099730458221,0.5260416666666666,0.6029055690072639,0.6770334928229665,0.6228710462287105,0.6298076923076923,0.5968109339407744,0,0.6658878504672897
Dominic Rhodes,0.1311475409836065,0.1169977924944812,0.3884297520661157,0.384928716904277,0.5337423312883436,0.5010706638115632,0.5124481327800829,0.6494845360824743,0.4545454545454545,0,0.3630705394190871
Dez Bryant,0.4564315352697095,0.8095238095238095,0.965583173996176,0.9762845849802372,0.9920318725099602,0.9705882352941176,0.959847036328872,0.9223300970873788,0.8277153558052435,0,0.56353591160221
Mark Carrier 2,0.6356073211314476,0.8186666666666667,0.9585492227979274,0.9622641509433962,0.9431524547803618,0.8847184986595175,0.9002695417789758,0.9322916666666666,0.9588377723970944,0,0.9425837320574164
Ted Ginn,0.3817427385892116,0.6865979381443299,0.8388429752066116,0.7842323651452282,0.7341269841269841,0.5315487571701721,0.7114624505928854,0.6992031872509961,0.8941176470588236,0,0.9101338432122372
Jim Smith,0.2389937106918239,0.400593471810089,0.6294277929155313,0.7950138504155124,0.8937329700272479,0.9340974212034384,0.8211382113821138,0.5062972292191436,0.1306666666666666,1,
Chris Chambers,0.6604215456674473,0.8653421633554084,0.9586776859504132,0.9633401221995926,0.9775051124744376,0.9550321199143468,0.9481327800829876,0.9175257731958762,0.9297520661157024,0,0.8630705394190872
Gary Brown 2,0.082687338501292,0.0804289544235924,0.4097035040431266,0.5390625,0.5205811138014528,0.1698564593301435,0.0875912408759124,0.2427884615384615,0.3120728929384966,1,
Andre Reed,0.4533333333333333,0.8217821782178217,0.966722129783694,0.9573333333333334,0.9637305699481864,0.9514824797843666,0.9870801033591732,0.9597855227882036,0.967654986522911,0,0.9479166666666666
Joel Dreessen,0.1145194274028629,0.1006423982869379,0.3589211618257261,0.3463917525773196,0.6322314049586777,0.7157676348547718,0.8234126984126984,0.8489483747609943,0.7648221343873518,1,
Eddie Royal,0.6041237113402061,0.7851239669421488,0.8962655601659751,0.7837301587301587,0.768642447418738,0.8122529644268774,0.8944223107569721,0.8980392156862745,0.847036328871893,1,
Rodney Holman,0.1862464183381088,0.3712737127371274,0.5541561712846348,0.6933333333333334,0.806930693069307,0.9118136439267888,0.8586666666666667,0.9067357512953368,0.9029649595687332,0,0.9018087855297158
Jordy Nelson,0.3319587628865979,0.6590909090909091,0.8215767634854771,0.9484126984126984,0.97131931166348,0.9920948616600792,0.99601593625498,0.9549019607843138,0.9560229445506692,0,0.8776699029126214
Curtis Conway,0.3018867924528302,0.6979166666666666,0.9394673123486684,0.9617224880382776,0.948905109489051,0.8966346153846154,0.835990888382688,0.8598130841121495,0.8992974238875878,0,0.9514348785871964
Louis Murphy,0.4731404958677686,0.7344398340248963,0.8253968253968254,0.7762906309751434,0.6403162055335968,0.5916334661354582,0.5843137254901961,0.5506692160611855,0.537864077669903,1,
Charles Johnson 2,0.4895833333333333,0.7336561743341404,0.9186602870813396,0.8953771289537713,0.9302884615384616,0.8701594533029613,0.9252336448598132,0.8337236533957846,0.8035320088300221,1,
Tim Dwight,0.3365384615384615,0.7722095671981777,0.8691588785046729,0.8899297423887588,0.8807947019867549,0.8677685950413223,0.790224032586558,0.7832310838445807,0.7387580299785867,0,0.7448132780082988
John Tice,0.05420054200542,0.3148614609571788,0.552,0.698019801980198,0.8386023294509152,0.76,0.7124352331606217,0.6037735849056604,0.5012919896640827,1,
Ron Hall,0.4692179700499168,0.6346666666666667,0.8082901554404145,0.8194070080862533,0.7183462532299741,0.7184986595174263,0.7035040431266847,0.6822916666666666,0.5326876513317191,1,
Eric Dickerson,0.2493224932249322,0.3501259445843829,0.464,0.344059405940594,0.6056572379367721,0.464,0.582901554404145,0.5929919137466307,0.6408268733850129,0,0.5415549597855228
Wilbur Jackson,0.3970037453183521,0.5594405594405595,0.71875,0.6635220125786163,0.5459940652818991,0.6158038147138964,0.5983379501385041,0.6321525885558583,0.3094555873925501,1,
Ahmad Bradshaw,0.1265560165975103,0.3010309278350515,0.5723140495867769,0.7053941908713693,0.7321428571428571,0.7361376673040153,0.6600790513833992,0.7270916334661355,0.6431372549019608,1,
Virgil Green,0.1547619047619047,0.4225621414913958,0.5158102766798419,0.5816733067729084,0.6078431372549019,0.7495219885277247,0.7087378640776699,0.7116104868913857,0.6777163904235728,0,0.6198198198198198
Brandon Lafell,0.3838174273858921,0.75,0.8986615678776291,0.9110671936758892,0.9203187250996016,0.9176470588235294,0.9426386233269598,0.9242718446601942,0.8932584269662921,1,
Matt Suhey,0.1024930747922437,0.1525885558583106,0.4613180515759312,0.5365853658536586,0.5390428211586902,0.4693333333333333,0.5668316831683168,0.7271214642262895,0.5333333333333333,0,0.4507772020725388
Irving Fryar,0.216624685138539,0.696,0.8762376237623762,0.961730449251248,0.9306666666666666,0.9196891191709844,0.921832884097035,0.937984496124031,0.967828418230563,0,0.981132075471698
Melvin Gordon,0.1352941176470588,0.5564053537284895,0.8019417475728156,0.8820224719101124,0.8655616942909761,0.6756756756756757,0.5413669064748201,0.5141242937853108,0.6647058823529411,1,
Freeman Mcneil,0.1934604904632152,0.5157593123209169,0.5880758807588076,0.6700251889168766,0.6106666666666667,0.7648514851485149,0.8452579034941764,0.7893333333333333,0.689119170984456,0,0.6388140161725068
Charlie Garner,0.1458333333333333,0.2639225181598063,0.2990430622009569,0.3454987834549878,0.4086538461538461,0.7129840546697038,0.780373831775701,0.8735362997658079,0.9470198675496688,0,0.9235537190082644
Ernie Conwell,0.2440191387559808,0.6131386861313869,0.7331730769230769,0.7175398633257403,0.5630841121495327,0.6323185011709602,0.7350993377483444,0.7706611570247934,0.725050916496945,0,0.6339468302658486
Howard Cross,0.1528497409326424,0.3261455525606469,0.5762273901808785,0.5817694369973191,0.7008086253369272,0.7630208333333334,0.784503631961259,0.715311004784689,0.5060827250608273,0,0.2908653846153846
Maurice Morris,0.0993377483443708,0.3140495867768595,0.4297352342158859,0.5316973415132924,0.4732334047109208,0.6037344398340249,0.5773195876288659,0.6652892561983471,0.6037344398340249,0,0.6309523809523809
Ricky Williams,0.1890660592255125,0.5467289719626168,0.6932084309133489,0.7792494481236203,0.7272727272727273,0.5743380855397149,0.3660531697341513,0.145610278372591,0.1804979253112033,0,0.2144329896907216
Lamar Miller,0.1797323135755258,0.4031620553359684,0.5677290836653387,0.7058823529411765,0.7284894837476099,0.7766990291262136,0.6704119850187266,0.5267034990791897,0.2846846846846846,1,
Jimmy Kleinsasser,0.0022779043280182,0.0747663551401869,0.1990632318501171,0.6556291390728477,0.7727272727272727,0.7617107942973523,0.6646216768916156,0.3897216274089936,0.4730290456431535,0,0.554639175257732
Derrick Mason,0.1143552311435523,0.5600961538461539,0.7107061503416856,0.8411214953271028,0.9203747072599532,0.9735099337748344,0.987603305785124,0.9857433808553973,0.985685071574642,0,0.9464668094218416
Blake Bell,0.2215686274509803,0.4569789674952199,0.570873786407767,0.4887640449438202,0.4511970534069981,0.5135135135135135,0.5161870503597122,0.5423728813559322,0.3980392156862745,1,
Ty Montgomery,0.2098039215686274,0.4990439770554493,0.6621359223300971,0.6853932584269663,0.6556169429097606,0.5171171171171172,0.4136690647482014,0.3898305084745763,0.4372549019607843,1,
Adrian Peterson,0.3755186721991701,0.5402061855670103,0.7665289256198347,0.7572614107883817,0.7678571428571429,0.6826003824091779,0.5395256916996047,0.4621513944223107,0.4549019607843137,0,0.4168260038240918
Craig Heyward,0.1173333333333333,0.2564766839378238,0.3962264150943396,0.359173126614987,0.3780160857908847,0.4258760107816711,0.515625,0.6779661016949152,0.7129186602870813,0,0.6593673965936739
Mike Young,0.0586666666666666,0.2326732673267326,0.6239600665557404,0.368,0.6373056994818653,0.7196765498652291,0.8733850129198967,0.7774798927613941,0.7520215633423181,1,
Lamar Smith,0.2227602905569007,0.2535885167464115,0.4549878345498783,0.4471153846153846,0.6173120728929385,0.6285046728971962,0.5878220140515222,0.5673289183222958,0.4276859504132231,1,
Keyshawn Johnson,0.6148325358851675,0.8637469586374696,0.9759615384615384,0.9931662870159452,0.9742990654205608,0.9531615925058547,0.9646799116997792,0.9524793388429752,0.9572301425661914,0,0.9059304703476484
Kenneth Davis,0.0693069306930693,0.2695507487520798,0.264,0.349740932642487,0.398921832884097,0.4547803617571059,0.3083109919571045,0.3261455525606469,0.3307291666666667,1,
Ken Burrough,0.65,0.7947368421052632,0.8785046728971962,0.9276595744680852,0.9363295880149812,0.9755244755244756,0.9875,1.0,0.9940652818991098,0,0.9754768392370572
James Brooks,0.3705722070844686,0.4527220630372492,0.5121951219512195,0.4584382871536523,0.664,0.844059405940594,0.9168053244592346,0.8773333333333333,0.8031088082901554,0,0.7547169811320755
Travis Benjamin,0.3193116634799235,0.567193675889328,0.7689243027888446,0.8431372549019608,0.8833652007648184,0.9106796116504854,0.8426966292134831,0.7790055248618785,0.4162162162162162,0,0.0827338129496402
Macarthur Lane,0.8125,0.8526315789473684,0.8457943925233645,0.7872340425531915,0.8239700374531835,0.7972027972027972,0.89375,0.7830188679245284,0.8071216617210683,1,
Rod Bernstine,0.2529118136439268,0.432,0.6424870466321243,0.6576819407008087,0.6356589147286822,0.4986595174262734,0.6388140161725068,0.6041666666666666,0.6416464891041163,1,
Rickey Young,0.2902097902097902,0.65625,0.8333333333333334,0.9287833827893176,0.9400544959128064,0.925207756232687,0.7520435967302452,0.6504297994269341,0.5392953929539296,1,
Warrick Dunn,0.3600973236009732,0.6586538461538461,0.8382687927107062,0.8247663551401869,0.8594847775175644,0.8410596026490066,0.8305785123966942,0.7922606924643585,0.7382413087934561,0,0.6745182012847966
Mike Barber,0.2295597484276729,0.6142433234421365,0.8065395095367848,0.9002770083102493,0.8446866485013624,0.8108882521489972,0.7696476964769647,0.6171284634760705,0.5386666666666666,1,
Golden Tate,0.2780082987551867,0.5158730158730159,0.8126195028680688,0.8913043478260869,0.9661354581673308,0.9725490196078432,0.982791586998088,0.974757281553398,0.9644194756554308,0,0.9447513812154696
Charlie Joiner,0.8625,0.9526315789473684,0.9532710280373832,0.9106382978723404,0.8314606741573034,0.8986013986013986,0.975,0.981132075471698,0.9614243323442137,0,0.9482288828337876
Greg Pruitt 2,0.2638297872340425,0.5730337078651685,0.7587412587412588,0.840625,0.8710691823899371,0.8545994065281899,0.8038147138964578,0.775623268698061,0.7656675749318801,0,0.7822349570200573
Greg Olsen,0.3485477178423236,0.6783505154639176,0.8739669421487604,0.8402489626556017,0.8333333333333334,0.869980879541109,0.924901185770751,0.950199203187251,0.9588235294117649,0,0.9732313575525812
Duriel Harris,0.44375,0.7767295597484277,0.9198813056379822,0.9509536784741144,0.9085872576177284,0.9373297002724796,0.9140401146131804,0.91869918699187,0.8967254408060453,0,0.7146666666666667
Antonio Freeman,0.3220338983050847,0.6985645933014354,0.9148418491484184,0.9927884615384616,1.0,0.985981308411215,0.9672131147540984,0.955849889624724,0.8863636363636364,1,
Cris Carter,0.4742096505823627,0.7813333333333333,0.9145077720207254,0.9164420485175202,0.9069767441860463,0.9115281501340484,0.9784366576819408,0.9713541666666666,0.9903147699757868,0,0.9832535885167464
Desmond Howard,0.064343163538874,0.4177897574123989,0.7864583333333334,0.8401937046004843,0.7727272727272727,0.3722627737226277,0.3052884615384615,0.2710706150341685,0.2686915887850467,0,0.3044496487119438
Brad Hoover,0.0514018691588785,0.2529274004683841,0.4613686534216336,0.5268595041322314,0.5621181262729125,0.523517382413088,0.5224839400428265,0.462655601659751,0.4123711340206185,0,0.4111570247933884
Bob Tucker,0.91875,0.9736842105263158,0.9813084112149532,0.9872340425531916,0.9850187265917604,0.9475524475524476,0.91875,0.8522012578616353,0.8456973293768546,0,0.7901907356948229
Tony Galbreath,0.5375,0.6886792452830188,0.884272997032641,0.888283378746594,0.8919667590027701,0.7356948228882834,0.6389684813753582,0.4769647696476964,0.6070528967254408,0,0.7306666666666667
Jeff Thomason,0.0938337801608579,0.1293800539083558,0.1432291666666666,0.2033898305084746,0.4569377990430622,0.5425790754257908,0.5673076923076923,0.5626423690205011,0.6214953271028038,0,0.5901639344262295
Danny Amendola,0.2644628099173554,0.6576763485477178,0.7599206349206349,0.8145315487571702,0.8241106719367589,0.8366533864541833,0.8529411764705882,0.7877629063097514,0.8310679611650486,0,0.8333333333333334
Jeremy Shockey,0.5209713024282561,0.7520661157024794,0.8737270875763747,0.9202453987730062,0.9186295503211992,0.9356846473029046,0.8597938144329897,0.8677685950413223,0.8195020746887967,0,0.8154761904761905
Wayne Morris,0.203125,0.4748427672955975,0.6676557863501483,0.7493188010899182,0.6814404432132964,0.547683923705722,0.4011461318051575,0.2845528455284553,0.1234256926952141,1,
Jamie Williams,0.2997481108312342,0.536,0.7351485148514851,0.8286189683860233,0.584,0.538860103626943,0.4420485175202156,0.627906976744186,0.5442359249329759,0,0.5498652291105122
Alfred Jenkins,0.6713286713286714,0.903125,0.9716981132075472,0.8961424332344213,0.8937329700272479,0.889196675900277,0.9754768392370572,0.9570200573065902,0.934959349593496,1,
Chad Johnson,0.414519906323185,0.8631346578366446,0.981404958677686,0.9938900203665988,1.0,1.0,0.9979253112033196,0.979381443298969,0.956611570247934,0,0.9377593360995852
