Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Retire,NextPercentile
John Kasay,0.1818181818181818,0.21875,0.5333333333333333,0.4848484848484848,0.8333333333333334,0.9696969696969696,0.9714285714285714,0.8378378378378378,0.7692307692307693,0.3571428571428571,0.4146341463414634,0.2888888888888888,0,0.3809523809523809
Chris Bahr,0.1851851851851851,0.3548387096774194,0.9375,0.918918918918919,0.8529411764705882,0.6363636363636364,0.5526315789473685,0.6285714285714286,0.7142857142857143,0.8205128205128205,0.9230769230769232,0.8666666666666667,0,0.5384615384615384
Doug Brien,0.0909090909090909,0.2222222222222222,0.5454545454545454,0.7714285714285715,0.972972972972973,0.9743589743589745,1.0,0.7317073170731707,0.4666666666666667,0.5,0.7857142857142857,0.6222222222222222,1,
Kevin Butler,0.2564102564102564,0.4102564102564102,0.8166666666666667,0.6923076923076923,0.5833333333333334,0.71875,0.4848484848484848,0.5625,0.4,0.6363636363636364,0.5555555555555556,0.4242424242424242,0,0.3428571428571428
Jim Breech,0.1891891891891892,0.2941176470588235,0.6666666666666666,0.9210526315789472,0.8857142857142857,0.6571428571428571,0.5897435897435898,0.6153846153846154,0.8,0.5641025641025641,0.4166666666666667,0.34375,0,0.4242424242424242
Josh Scobee,0.1666666666666666,0.4,0.5526315789473685,0.475,0.5609756097560976,0.4418604651162791,0.5681818181818182,0.3421052631578947,0.5833333333333334,0.4285714285714285,0.6666666666666666,0.4102564102564102,1,
Rian Lindell,0.1904761904761904,0.3170731707317073,0.5555555555555556,0.4523809523809524,0.5238095238095238,0.6888888888888889,0.7894736842105263,0.625,0.6585365853658537,0.9302325581395348,0.8636363636363636,0.5526315789473685,0,0.3333333333333333
John Carney,0.0512820512820512,0.0,0.125,0.2424242424242424,0.71875,0.8,0.9696969696969696,0.9444444444444444,1.0,0.6285714285714286,0.8648648648648649,0.7435897435897436,0,0.9047619047619048
Ray Wersching,0.0909090909090909,0.3333333333333333,0.6086956521739131,0.5555555555555556,0.7419354838709677,0.84375,0.8648648648648649,0.8235294117647058,0.7575757575757576,0.6578947368421053,0.7142857142857143,0.8285714285714286,0,0.7692307692307693
Mike Nugent,0.2222222222222222,0.3157894736842105,0.575,0.2926829268292683,0.2790697674418604,0.2045454545454545,0.2631578947368421,0.6388888888888888,0.7714285714285715,0.4722222222222222,0.5641025641025641,0.5833333333333334,0,0.5909090909090909
Pete Stoyanovich,0.1388888888888889,0.28125,1.0,1.0,0.9666666666666668,0.8484848484848485,0.8888888888888888,0.6363636363636364,0.7428571428571429,0.8918918918918919,1.0,0.6428571428571429,1,
Mason Crosby,0.125,0.2439024390243902,0.8604651162790697,0.9545454545454546,0.868421052631579,0.7222222222222222,0.6,0.5277777777777778,0.6923076923076923,0.4444444444444444,0.5227272727272727,0.6190476190476191,0,0.7619047619047619
Bob Thomas,0.2608695652173913,0.4444444444444444,0.7741935483870968,0.8125,0.7567567567567568,0.7058823529411765,0.4545454545454545,0.5789473684210527,0.5428571428571428,0.6285714285714286,0.5128205128205128,0.4871794871794871,1,
