Player,Year1,Year2,Year3,Year4,Retire,NextPercentile
Tyler Larsen,0.1008797653958944,0.1536214953271028,0.1520710059171597,0.1192605843768634,0,0.0256410256410256
Bryce Fisher,0.650804289544236,0.6547543075941289,0.7725587144622992,0.8463414634146341,0,0.932285368802902
Tim Krumrie,0.2118811881188118,0.3918918918918919,0.5508317929759704,0.5735294117647058,0,0.6770833333333334
Tim Euhus,0.0975609756097561,0.1045949214026602,0.100181050090525,0.1620011911852293,1,
James Jones,0.2720450281425891,0.3438661710037174,0.4174573055028463,0.3156899810964083,0,0.2883959044368601
Eric Downing,0.5489276139410187,0.5909380982769623,0.6149567367119901,0.5201219512195122,1,
Reggie Bush,0.1436330718165359,0.3240023823704586,0.3197115384615384,0.3127990430622009,0,0.1012956419316843
Bruce Irvin,0.7155797101449275,0.8190533253445177,0.9528920691711388,0.9643916913946587,0,0.992375366568915
Michael Bennett,0.1233243967828418,0.1991065730695596,0.2058096415327565,0.1115853658536585,0,0.0326481257557436
Kevin Lewis,0.1894934333958724,0.3339587242026266,0.3364312267657992,0.1897533206831119,0,0.0699432892249527
Tony Pashos,0.0918984280532043,0.048280024140012,0.0446694460988683,0.180889423076923,0,0.208133971291866
Keith Newman,0.7625,0.8867292225201072,0.9432035737077218,0.904202719406675,0,0.85
Irv Smith,0.1699463327370304,0.2301864801864802,0.2202415181138585,0.1616945107398568,0,0.1953517587939698
Jarrad Davis,0.7838785046728972,0.9059171597633136,0.966010733452594,0.944055944055944,0,0.8642898217366303
Harvey Martin,0.0705394190871369,0.0944881889763779,0.2205882352941176,0.1289198606271777,0,0.1716171617161716
Alex Gordon,0.6056547619047619,0.6716981132075471,0.8330206378986866,0.5872420262664165,0,0.5065666041275797
Lester Lyles,0.1275415896487985,0.7224264705882353,0.7931547619047619,0.7433962264150943,0,0.5103189493433395
Todd Shell,0.4806949806949807,0.6839186691312384,0.6966911764705882,0.5238095238095238,1,
Devin Funchess,0.1329376854599406,0.1888563049853372,0.2184579439252336,0.2189349112426035,1,
Tom Baldwin,0.1795366795366795,0.1515711645101663,0.3566176470588235,0.3616071428571428,0,0.3981132075471698
Lemanski Hall,0.1289782244556113,0.1368078175895765,0.1388455538221528,0.5705882352941176,0,0.7781501340482574
Jeff King,0.2572960095294818,0.2608173076923077,0.3127990430622009,0.2597173144876325,0,0.360774818401937
Al Baker,0.1023102310231023,0.3773006134969325,0.8532110091743119,0.9524752475247524,0,0.9498069498069498
Andre Roberts,0.3268765133171913,0.3556763285024155,0.3642899940083882,0.2409063804412641,0,0.2255192878338278
Lawrence Vickers,0.3566686783343392,0.395473496128648,0.4176682692307692,0.3648325358851674,0,0.2832744405182568
Shiloh Keo,0.2560532687651332,0.5555555555555556,0.6956261234272019,0.6797853309481217,0,0.68486646884273
Kenny Ladler,0.3273703041144901,0.3186943620178041,0.3272727272727272,0.0420560747663551,0,0.4479289940828402
Marqise Lee,0.1806797853309481,0.1548961424332344,0.3108504398826979,0.304322429906542,1,
Roscoe Parrish,0.1390568319226118,0.1804465902232951,0.1715306730196545,0.134014423076923,0,0.1955741626794258
Randall Gay,0.6859756097560976,0.7019347037484885,0.7036813518406759,0.7611673615247171,0,0.7902644230769231
Alonzo Spellman,0.1431226765799256,0.3130929791271347,0.6294896030245747,0.8600682593856656,0,0.9173838209982788
Andrew Sendejo,0.1760895170789163,0.3468523002421307,0.4420289855072464,0.6902336728579987,0,0.738819320214669
Bob Swenson,0.0986547085201793,0.4315352697095436,0.4803149606299212,0.4669117647058823,0,0.4041811846689895
Ken Tippins,0.4652908067542214,0.724907063197026,0.6337760910815939,0.3724007561436673,0,0.1348122866894198
Greg Toler,0.5101674641148325,0.8421672555948174,0.8420096852300242,0.907608695652174,0,0.8082684242061114
Curtis Riley,0.5531542056074766,0.8337278106508875,0.8652355396541443,0.8601398601398601,1,
Josh Keyes,0.4083086053412463,0.4375366568914956,0.4684579439252336,0.457396449704142,1,
Jay Bellamy,0.3958691910499139,0.5443886097152428,0.8469055374592834,0.858034321372855,0,0.9845588235294118
Aaron Berry,0.5606595995288575,0.5944309927360775,0.6111111111111112,0.5368484122228879,0,0.1991651759093619
Laremy Tunsil,0.1159763313609467,0.1067382230172927,0.0571095571095571,0.02242668200115,0,0.1151551312649164
Jeff Saturday,0.2588235294117647,0.2707774798927614,0.3024888321633694,0.4857849196538937,0,0.4878048780487805
Ryan Succop,0.0873205741626794,0.2597173144876325,0.2808716707021791,0.3345410628019323,0,0.2648292390653086
Daryl Smith2,0.6475609756097561,0.7908101571946796,0.8871454435727217,0.9219773674806432,0,0.9026442307692308
Chuck Smith,0.1152416356877323,0.4876660341555977,0.8544423440453687,0.9522184300341296,0,0.9414802065404476
Ken Dilger,0.3639705882352941,0.299597855227882,0.2884492661135928,0.1915945611866502,0,0.2298780487804878
Jeff Lageman,0.3395872420262664,0.4615384615384615,0.8273921200750469,0.6747211895910781,0,0.7874762808349146
Jake Scott,0.1506097560975609,0.211608222490931,0.2703681351840676,0.2430017867778439,0,0.2806490384615384
Van Jefferson,0.2558275058275058,0.2880966072455434,0.2744630071599045,0.1507537688442211,1,
Dan Williams2,0.5541813898704359,0.5756658595641646,0.6781400966183575,0.7417615338526063,0,0.7638640429338104
Maurice Alexander,0.2903995229576624,0.6367952522255192,0.7812316715542522,0.8014018691588785,0,0.7325443786982249
Ashlee Palmer,0.4874401913875598,0.7467608951707891,0.7348668280871671,0.7614734299516909,0,0.6626722588376274
Ken Stone,0.1407035175879397,0.6911764705882353,0.7085201793721974,0.7925311203319502,0,0.3464566929133858
Justin Lawler,0.3940828402366864,0.3810375670840787,0.372960372960373,0.1207590569292696,1,
Cortez Allen,0.4479418886198547,0.7626811594202898,0.8627920910724985,0.91711389385808,0,0.8201780415430268
Brandon Moore,0.4601148691767709,0.5018541409147095,0.5042682926829268,0.4408536585365853,0,0.3633615477629988
Kevin Rader,0.2558275058275058,0.3450258769407706,0.4099045346062052,0.4152010050251256,1,
Brandon Facyson,0.4852071005917159,0.5867620751341681,0.655011655011655,0.7251293847038528,0,0.7028639618138425
Justin Rogers,0.4740917212626563,0.5528846153846154,0.5514354066985646,0.4676089517078916,0,0.562953995157385
Chris Banjo,0.4811264230077891,0.466308884913536,0.5026706231454006,0.4844574780058651,0,0.6623831775700935
Charles Benson,0.027027027027027,0.0240295748613678,0.0367647058823529,0.3898809523809524,1,
Chris Cole,0.4125,0.564343163538874,0.5634971282705807,0.5673671199011124,1,
Antonio Dixon,0.5059808612440191,0.6248527679623086,0.6168280871670703,0.592391304347826,1,
Phillip Gaines,0.4597495527728086,0.4753709198813056,0.718475073313783,0.7330607476635514,0,0.7633136094674556
Tre Herndon,0.4568047337278106,0.6976744186046512,0.7867132867132867,0.7786083956296722,0,0.7356801909307876
Bryan Hinkle,0.1330275229357798,0.3564356435643564,0.6988416988416989,0.7726432532347505,0,0.9485294117647058
Brandon Deaderick,0.5176678445229682,0.5986682808716707,0.7137681159420289,0.7531455961653685,0,0.7167561121049493
Az-Zahir Hakim,0.3102941176470588,0.306970509383378,0.3005743458838545,0.3090234857849196,0,0.3018292682926829
Juston Burris,0.5436950146627566,0.75,0.7485207100591716,0.8306499701848539,0,0.8071095571095571
Elijah Alexander,0.4026465028355387,0.5443686006825939,0.576592082616179,0.6298157453936348,0,0.752442996742671
Johnny Jolly,0.2564876282438141,0.5920190589636688,0.6814903846153846,0.8026315789473685,0,0.7703180212014135
Aaron Shea,0.175,0.3974530831099195,0.4173580089342693,0.4332509270704573,0,0.375609756097561
Derrick Mason,0.1890080428954423,0.144862795149968,0.1501854140914709,0.2439024390243902,0,0.3458282950423216
Trey Flowers,0.7395894428152493,0.8808411214953271,0.9650887573964496,0.9689922480620154,0,0.9615384615384616
Omar Stoutmire,0.3098827470686767,0.5358306188925082,0.7238689547581904,0.825,0,0.7560321715817694
Walt Harris,0.4836488812392427,0.8442211055276382,0.9527687296416938,0.8892355694227769,0,0.9088235294117648
Patrick Cobbs,0.3496128648004765,0.4747596153846153,0.4742822966507177,0.4717314487632509,1,
Al Wallace,0.4006514657980456,0.4290171606864275,0.6977941176470588,0.0201072386058981,0,0.6853860880663688
Deac Sanders,0.6568627450980392,0.757847533632287,0.7510373443983402,0.7322834645669292,0,0.9154411764705882
Greg Jones,0.1273031825795645,0.2394136807817589,0.2652106084243369,0.5845588235294118,0,0.5475871313672922
Matt Schobel,0.0727504786215698,0.1915945611866502,0.4597560975609756,0.466142684401451,1,
Jared Allen,0.6829268292682927,0.9262394195888756,0.9891369945684972,0.9988088147706968,0,0.9963942307692308
Alton Montgomery,0.2326454033771107,0.2382739212007504,0.2211895910780669,0.064516129032258,0,0.0699432892249527
Adrian Awasom,0.1390568319226118,0.4948702474351237,0.4860035735556879,0.4813701923076923,0,0.0370813397129186
Jalen Parmele,0.3169856459330143,0.5577149587750294,0.5387409200968523,0.5513285024154589,1,
Vontaze Burfict,0.7143719806763285,0.8765727980826843,0.8980322003577818,0.8890207715133531,0,0.893841642228739
Antonio Langham,0.330812854442344,0.5648464163822525,0.7865748709122203,0.8207705192629816,0,0.739413680781759
Derek Hagan,0.3705491852745926,0.535437760571769,0.5402644230769231,0.5532296650717703,0,0.4581861012956419
Jordan Howard,0.2639296187683284,0.2575934579439252,0.2621301775147929,0.0363744782349433,0,0.0256410256410256
Don McNeal,0.4785478547854785,0.3680981595092024,0.7270642201834863,0.4514851485148515,0,0.5482625482625483
Greg Spires,0.1986970684039088,0.2620904836193448,0.8022058823529412,0.863941018766756,0,0.9100191448627952
Tony Siragusa,0.1013133208255159,0.4277673545966229,0.6617100371747212,0.7324478178368121,0,0.8034026465028355
Stephen Bowen,0.452021726010863,0.5199523525908278,0.5871394230769231,0.680622009569378,0,0.71849234393404
Mark Nzeocha,0.2105571847507331,0.3633177570093458,0.6201183431952663,0.6595110316040549,0,0.6491841491841492
David Thornton,0.5545628589661774,0.757725587144623,0.8786585365853659,0.9274486094316808,0,0.9149064574532288
C.J. Anderson,0.1282051282051282,0.34540059347181,0.3659824046920821,0.326518691588785,0,0.1159763313609467
Gardner Minshew,0.1067382230172927,0.0571095571095571,0.0862564692351926,0.0739856801909307,1,
Ashley Lelie,0.1279357231149567,0.2359756097560975,0.2847642079806529,0.5069402534701267,0,0.4949374627754616
Anthony Blaylock,0.2589118198874296,0.5853658536585366,0.6454033771106942,0.5408921933085502,0,0.3851992409867172
Tim Johnson,0.1132075471698113,0.1932457786116322,0.3264540337711069,0.4071294559099437,0,0.3847583643122677
Madison Hedgecock,0.4498186215235792,0.4906457453228726,0.4907683144729005,0.4302884615384615,0,0.3409090909090909
Thomas Strauthers,0.0405405405405405,0.1959334565619223,0.2095588235294117,0.28125,0,0.0679245283018867
Rick Bryan,0.2606177606177606,0.4861367837338262,0.7665441176470589,0.8645833333333334,0,0.8584905660377359
Darren Fells,0.1282051282051282,0.0694362017804154,0.1196480938416422,0.1226635514018691,0,0.2609467455621301
George Hinkle,0.0943396226415094,0.1894934333958724,0.2701688555347092,0.4127579737335834,0,0.2843866171003718
Shaun McDonald,0.1506097560975609,0.2563482466747279,0.264333132166566,0.2370458606313281,0,0.2073317307692307
Jay Prosch,0.330948121645796,0.4415430267062314,0.4686217008797654,0.4672897196261682,1,
Vinny Testaverde,0.175,0.1595174262734584,0.1033822590938098,0.0871446229913473,0,0.0274390243902439
Karl Mecklenburg,0.0732673267326732,0.5212355212355212,0.8650646950092421,0.9650735294117648,0,0.9776785714285714
Tashard Choice,0.4723557692307692,0.4766746411483253,0.4764428739693757,0.1773607748184019,0,0.1068840579710145
Brad Van Pelt,0.2941176470588235,0.5381165919282511,0.6597510373443983,0.5866141732283464,0,0.6397058823529411
K.J. Osborn,0.2558275058275058,0.3168487636572742,0.308472553699284,0.300251256281407,1,
Dan Bailey,0.1658595641646489,0.2391304347826087,0.3265428400239664,0.3136553369111509,0,0.2682492581602373
Oday Aboushi,0.1282051282051282,0.0694362017804154,0.1695014662756598,0.0566588785046729,0,0.0449704142011834
Robert Williams,0.1358490566037735,0.1219512195121951,0.2345215759849906,0.2439024390243902,0,0.2286245353159851
Dat Nguyen,0.3073322932917317,0.7242647058823529,0.8418230563002681,0.8155711550733886,0,0.8788627935723115
Tiki Barber,0.175,0.1595174262734584,0.2712188895979578,0.349814585908529,0,0.3701219512195122
Mike Piel,0.2176360225140713,0.424015009380863,0.5159474671669794,0.4368029739776952,1,
Orie Lemon,0.5036231884057971,0.5110844817255842,0.5587358378056052,0.486646884272997,1,
Tom Hannon,0.1838235294117647,0.6167247386759582,0.8976897689768977,0.9478527607361964,0,0.8027522935779816
Michael Booker,0.254606365159129,0.4381107491856677,0.5444617784711389,0.7220588235294118,0,0.6742627345844504
Thomas DeCoud,0.3473557692307692,0.7272727272727273,0.8138987043580683,0.9188861985472156,0,0.947463768115942
Tony Gonzalez,0.3102941176470588,0.3331099195710456,0.3286534779834077,0.2583436341161928,0,0.1310975609756097
Toby Gowin,0.538235294117647,0.5536193029490617,0.5603063178047224,0.4128553770086526,0,0.4097560975609756
Zach Line,0.2124629080118694,0.2826979472140762,0.5426401869158879,0.5426035502958579,1,
Shea McClellin,0.5567632850241546,0.6926303175554224,0.7358378056052475,0.7590504451038576,0,0.7700879765395895
Darryl Sharpton,0.5759717314487632,0.572639225181598,0.7518115942028986,0.8094667465548232,0,0.8109719737626714
Marlon Moore,0.2136803874092009,0.427536231884058,0.5805871779508688,0.6487775790101371,0,0.6474777448071216
Rich Sowells,0.3218390804597701,0.7185929648241206,0.7647058823529411,0.7130044843049327,0,0.5850622406639004
Eddie Royal,0.0757211538461538,0.1537081339712918,0.3021201413427561,0.2808716707021791,0,0.304951690821256
Marlo Perry,0.1962134251290878,0.2897822445561139,0.2947882736156352,0.3229329173166926,1,
Ronde Barber,0.5684039087947883,0.734789391575663,0.9705882352941176,0.992627345844504,0,0.9917038927887684
Larry Gordon,0.2283464566929134,0.5367647058823529,0.6794425087108014,0.6765676567656765,0,0.3496932515337423
Adrian Clayborn,0.7802663438256658,0.7832125603864735,0.8909526662672259,0.7614788312462731,0,0.7964391691394659
Monte Jackson,0.242152466367713,0.9377593360995852,0.9881889763779528,0.9889705882352942,0,0.7526132404181185
Tommie Harris,0.6365853658536585,0.7103990326481258,0.7893783946891973,0.8123883263847528,0,0.8365384615384616
Kyle Emanuel,0.6065281899109792,0.7595307917888563,0.8376168224299065,0.8431952662721893,0,0.751937984496124
Lester Williams,0.5504587155963303,0.499009900990099,0.527027027027027,0.288354898336414,0,0.2408088235294117
Marvin Mitchell,0.3656938653960691,0.4489182692307692,0.5526315789473685,0.7508833922261484,0,0.8407990314769975
Keith Lyle,0.2741020793950851,0.6296928327645052,0.9053356282271944,1.0,0,0.990228013029316
Darrell Russell,0.3232830820770519,0.7328990228013029,0.8611544461778471,0.936029411764706,0,0.8646112600536193
Scott Turner,0.2662116040955631,0.4698795180722891,0.4790619765494137,0.4641693811074918,0,0.2293291731669266
Donovan McNabb,0.0797280593325092,0.3073170731707317,0.3228536880290205,0.3029571514785757,0,0.1042287075640262
Darrius Heyward-Bey,0.1472320376914016,0.2433414043583535,0.3737922705314009,0.3876572798082684,0,0.4382826475849731
Torrie Cox,0.6628048780487805,0.7031438935912938,0.7410983705491853,0.6283502084574152,0,0.5745192307692307
Kirk Cousins,0.1068840579710145,0.0575194727381665,0.0524746571258199,0.0409495548961424,0,0.039882697947214
Kevin Mathis,0.4299674267100977,0.4492979719188767,0.8323529411764706,0.8706434316353887,0,0.9132099553286536
