Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Retire,NextPercentile
Rich Gannon,0.1015625,0.188235294117647,0.2439024390243902,0.5569620253164557,0.7105263157894737,0.9125,0.8734177215189873,0.3703703703703703,0.4318181818181818,0,0.5444444444444444
Matt Cavanaugh,0.2307692307692307,0.5507246376811594,0.7746478873239436,0.7323943661971831,0.5308641975308642,0.5595238095238095,0.4756097560975609,0.611764705882353,0.578125,0,0.2705882352941176
Dan Marino,0.4074074074074074,0.9047619047619048,0.9878048780487804,1.0,1.0,1.0,0.9634146341463414,0.9367088607594936,0.9473684210526316,0,0.9625
Vince Ferragamo,0.238095238095238,0.3538461538461538,0.5076923076923077,0.6086956521739131,0.4084507042253521,0.704225352112676,0.7407407407407407,0.8571428571428571,0.573170731707317,0,0.4470588235294118
Ken Anderson 2,0.3333333333333333,0.7435897435897436,0.9487179487179488,1.0,1.0,1.0,0.984126984126984,0.8769230769230769,0.8153846153846154,0,0.782608695652174
Steve Walsh,0.0975609756097561,0.2911392405063291,0.5921052631578947,0.425,0.4177215189873418,0.382716049382716,0.4431818181818182,0.3111111111111111,0.1333333333333333,0,0.2247191011235955
Shane Matthews,0.3333333333333333,0.3666666666666666,0.2921348314606741,0.2134831460674157,0.4333333333333333,0.573170731707317,0.5783132530120482,0.3493975903614458,0.5764705882352941,1,
Joe Theismann,0.5192307692307693,0.6153846153846154,0.8103448275862069,0.7619047619047619,0.7846153846153846,0.8307692307692308,0.8985507246376812,0.943661971830986,0.943661971830986,0,0.9629629629629628
John Elway,0.2098765432098765,0.5357142857142857,0.8658536585365854,0.9529411764705882,0.9921875,0.976470588235294,0.951219512195122,0.8734177215189873,0.881578947368421,0,0.85
Tarvaris Jackson,0.2584269662921348,0.4574468085106383,0.7333333333333333,0.8072289156626506,0.7558139534883721,0.6875,0.3243243243243243,0.4428571428571428,0.4054054054054054,0,0.6164383561643836
Bob Avellini,0.1346153846153846,0.3793103448275862,0.7936507936507936,0.7692307692307693,0.7076923076923077,0.463768115942029,0.2676056338028169,0.2676056338028169,0.2839506172839506,0,0.25
Gary Danielson,0.2222222222222222,0.6,0.5230769230769231,0.6376811594202898,0.5633802816901409,0.7183098591549296,0.691358024691358,0.7976190476190477,0.8536585365853658,0,0.6
Mark Sanchez,0.1566265060240964,0.4534883720930232,0.65,0.527027027027027,0.2428571428571428,0.2567567567567567,0.3972602739726027,0.5555555555555556,0.2876712328767123,0,0.2058823529411764
Erik Kramer,0.328125,0.1058823529411764,0.1463414634146341,0.0253164556962025,0.2105263157894736,0.375,0.6582278481012658,0.6419753086419753,0.9090909090909092,0,0.8
Bubby Brister,0.2117647058823529,0.3359375,0.5176470588235295,0.5121951219512195,0.7215189873417721,0.6842105263157895,0.65,0.6962025316455697,0.7037037037037037,0,0.6704545454545454
