Player,Year1,Year2,Year3,Year4,Retire,NextPercentile
Horace King,0.2357142857142857,0.4444444444444444,0.6878980891719745,0.823170731707317,0,0.8313953488372093
Don Woods,0.6402877697841727,0.7714285714285715,0.934640522875817,0.7643312101910829,0,0.8353658536585366
Phillip Lindsay,0.6382978723404256,0.8814432989690721,0.9627906976744186,0.8899082568807339,0,0.6127450980392157
Greg Robinson 2,0.2164179104477611,0.2,0.3790849673202614,0.2957746478873239,1,
Sony Michel,0.3670212765957447,0.634020618556701,0.8604651162790697,0.8623853211009175,0,0.7794117647058824
Ovie Mughelli,0.2222222222222222,0.4039735099337748,0.6451612903225806,0.5414012738853503,0,0.5974025974025974
Alex Armah,0.0957446808510638,0.2783505154639175,0.4232558139534884,0.4678899082568807,1,
Fozzy Whittaker,0.2202380952380952,0.4678362573099415,0.6145251396648045,0.6182795698924731,0,0.546448087431694
Bam Morris,0.3285714285714285,0.5294117647058824,0.8450704225352113,0.7933333333333333,0,0.7763157894736842
Ottis Anderson,0.5116279069767442,0.9069767441860463,0.963855421686747,0.9575757575757576,0,0.9113924050632912
Jessie Clark,0.3227848101265823,0.6666666666666666,0.896774193548387,0.783625730994152,0,0.8181818181818182
Ryan Tannehill,0.0440251572327044,0.1428571428571428,0.2222222222222222,0.2793296089385474,0,0.1344086021505376
Kenneth Darby,0.1589403973509933,0.3548387096774194,0.5796178343949044,0.551948051948052,1,
Thurman Thomas,0.1688311688311688,0.6493506493506493,0.9802631578947368,1.0,0,1.0
Duane Thomas,0.8292682926829268,0.9213483146067416,0.7777777777777778,0.6446280991735537,0,0.4964028776978417
Larry Krause,0.4390243902439024,0.1573033707865168,0.1574074074074074,0.140495867768595,1,
Mark Van Eeghen,0.1654676258992805,0.4928571428571429,0.7189542483660131,0.9171974522292994,0,0.926829268292683
Devine Ozigbo,0.0824742268041237,0.1534883720930232,0.1422018348623853,0.0490196078431372,0,0.1299435028248587
Ricky Williams,0.124223602484472,0.4967741935483871,0.7534246575342466,0.9205298013245032,0,0.9367088607594936
Damien Harris,0.0515463917525773,0.4186046511627907,0.7798165137614679,0.8774509803921569,0,0.8248587570621468
Harlan Huckleby,0.0348837209302325,0.2710843373493976,0.4545454545454545,0.5443037974683544,0,0.5370370370370371
Ted Mcknight,0.2101910828025477,0.5121951219512195,0.7848837209302325,0.8895348837209303,0,0.8313253012048193
Fran Lynch,0.4512195121951219,0.6404494382022472,0.6944444444444444,0.5619834710743802,0,0.2302158273381295
Irving Spikes,0.2714285714285714,0.4509803921568627,0.7112676056338029,0.5866666666666667,1,
Doug Dressler,0.1951219512195122,0.449438202247191,0.7407407407407407,0.6694214876033058,0,0.6546762589928058
Deji Karim,0.0779220779220779,0.2925170068027211,0.2893081761006289,0.3095238095238095,1,
Kimble Anders,0.0367647058823529,0.3134328358208955,0.5785714285714286,0.8954248366013072,0,0.9225352112676056
Tony Collins,0.1927710843373494,0.7090909090909091,0.8227848101265823,0.8641975308641975,0,0.7677419354838709
Anthony Johnson 3,0.1917808219178082,0.4117647058823529,0.5223880597014925,0.4285714285714285,0,0.4117647058823529
Boobie Clark,0.5371900826446281,0.7338129496402878,0.9071428571428573,0.9019607843137256,0,0.7898089171974523
Lamont Warren,0.2428571428571428,0.477124183006536,0.647887323943662,0.5333333333333333,0,0.5197368421052632
Mike James,0.25,0.3157894736842105,0.3240223463687151,0.2419354838709677,1,
Tony Dorsett,0.554140127388535,0.9085365853658536,0.994186046511628,0.9825581395348836,0,0.9879518072289156
Clif Groce,0.1126760563380281,0.34,0.3552631578947368,0.4161490683229814,0,0.3290322580645161
Scott Dierking,0.2356687898089172,0.4817073170731707,0.7209302325581395,0.813953488372093,0,0.7771084337349398
Roland Harper,0.2857142857142857,0.6274509803921569,0.8280254777070064,0.8963414634146342,0,0.6337209302325582
Jeff Smith 6,0.2258064516129032,0.5906432748538012,0.8909090909090909,0.7597402597402597,1,
Nuu Faaola,0.0175438596491228,0.5781818181818181,0.6493506493506493,0.7337662337662337,1,
Barry Foster,0.1776315789473684,0.4657534246575342,0.8161764705882353,0.9328358208955224,0,0.95
Tony Fisher,0.1390728476821192,0.4936708860759494,0.7485029940119761,0.7922077922077922,0,0.738562091503268
Keith Jones,0.3116883116883117,0.4539473684210526,0.636986301369863,0.5367647058823529,1,
Roland Hooks,0.1764705882352941,0.5095541401273885,0.7012195121951219,0.7616279069767442,0,0.7093023255813954
Jay Ajayi,0.2402234636871508,0.5806451612903226,0.8032786885245902,0.7872340425531915,0,0.5876288659793815
Ahman Green,0.1907894736842105,0.4347826086956521,0.8516129032258064,0.958904109589041,0,0.9867549668874172
James Joseph,0.2054794520547945,0.2058823529411764,0.4701492537313433,0.5357142857142857,0,0.6405228758169934
Alvin Moore,0.1329113924050632,0.2716049382716049,0.3806451612903225,0.4502923976608187,0,0.6690909090909091
Dalton Hilliard,0.2807017543859649,0.7418181818181818,0.8246753246753247,0.9545454545454546,0,0.9210526315789472
D J Dozier,0.5454545454545454,0.4025974025974026,0.6168831168831169,0.6907894736842105,0,0.6643835616438356
Craig Heyward,0.2532467532467532,0.4155844155844156,0.7302631578947368,0.678082191780822,0,0.7794117647058824
Toby Gerhart,0.1883116883116883,0.5782312925170068,0.7232704402515723,0.8035714285714286,0,0.6608187134502924
Joel Makovicka,0.0186335403726708,0.064516129032258,0.6986301369863014,0.8675496688741722,1,
Jonathan Wells,0.0728476821192053,0.2531645569620253,0.4550898203592814,0.5844155844155844,1,
Jorvorskie Lane,0.1635220125786163,0.1785714285714285,0.6198830409356725,0.4972067039106145,1,
Nick Goings,0.0616438356164383,0.2052980132450331,0.5316455696202531,0.7844311377245509,0,0.8246753246753247
Andre Brown,0.0129870129870129,0.0136054421768707,0.3584905660377358,0.4880952380952381,1,
Theo Riddick,0.119047619047619,0.4152046783625731,0.659217877094972,0.8655913978494624,0,0.8469945355191257
Curtis Martin,0.5098039215686274,0.908450704225352,0.98,0.9407894736842104,0,0.9565217391304348
Marlon Mack,0.3169398907103825,0.7180851063829787,0.9072164948453608,0.916279069767442,0,0.8119266055045872
Mike Pruitt,0.065359477124183,0.3375796178343949,0.5304878048780488,0.872093023255814,0,0.9651162790697676
Spencer Tillman,0.1854545454545454,0.0519480519480519,0.0519480519480519,0.006578947368421,0,0.0342465753424657
Wilbur Jackson,0.4892086330935252,0.6285714285714286,0.8888888888888888,0.89171974522293,0,0.7560975609756098
Julius Jones,0.3353293413173652,0.577922077922078,0.8627450980392157,0.8741721854304636,0,0.7806451612903226
Paul Robinson,0.8780487804878049,0.7303370786516854,0.7685185185185185,0.6611570247933884,1,
Louie Giammona,0.196078431372549,0.2484076433121019,0.2256097560975609,0.0581395348837209,0,0.3313953488372093
Al Hunter,0.2292993630573248,0.4268292682926829,0.5930232558139535,0.5116279069767442,1,
Damien Williams,0.239766081871345,0.3631284916201117,0.6720430107526881,0.7049180327868853,0,0.7925531914893617
Chase Edmonds,0.1542553191489361,0.4742268041237113,0.7767441860465116,0.9128440366972476,0,0.8725490196078431
Larry Centers,0.0821917808219178,0.4338235294117647,0.8507462686567164,0.9142857142857144,0,0.954248366013072
Mike Gillislee,0.0892857142857142,0.0643274853801169,0.3854748603351955,0.7311827956989247,0,0.8415300546448088
Labrandon Toefield,0.2468354430379747,0.437125748502994,0.5974025974025974,0.4640522875816993,0,0.3178807947019867
Aveion Cason,0.0547945205479452,0.423841059602649,0.6392405063291139,0.5748502994011976,0,0.487012987012987
Ryan Moats,0.1233766233766233,0.1764705882352941,0.1854304635761589,0.1741935483870967,0,0.3121019108280254
Brent Mcclanahan,0.0909090909090909,0.316546762589928,0.5571428571428572,0.6993464052287581,0,0.7961783439490446
Derek Watt,0.3387096774193548,0.5191256830601093,0.6329787234042553,0.5824742268041238,0,0.3906976744186046
Rashad Jennings,0.2038216560509554,0.5714285714285714,0.54421768707483,0.5283018867924528,0,0.5892857142857143
Moe Williams,0.0866666666666666,0.0855263157894736,0.3229813664596273,0.3225806451612903,0,0.6095890410958904
Vonta Leach,0.1920529801324503,0.4645161290322581,0.4840764331210191,0.2272727272727272,0,0.3129251700680272
Reggie Bush,0.4379084967320261,0.6158940397350994,0.8451612903225807,0.8152866242038217,0,0.8051948051948052
John Riggins,0.5617977528089888,0.7870370370370371,0.8842975206611571,0.9280575539568344,0,0.9285714285714286
Stanley Pritchett,0.2394366197183098,0.3333333333333333,0.5657894736842105,0.6459627329192547,0,0.7935483870967742
Bob Christian,0.1119402985074626,0.3571428571428571,0.5620915032679739,0.4014084507042254,0,0.2866666666666667
Duce Staley,0.1666666666666666,0.6973684210526315,0.8944099378881988,0.896774193548387,0,0.8698630136986302
Lawrence Gaines,0.3594771241830065,0.4585987261146497,0.4939024390243902,0.2034883720930232,1,
Ito Smith,0.2074468085106383,0.4484536082474227,0.627906976744186,0.6238532110091743,1,
Keith Woodside,0.1818181818181818,0.5909090909090909,0.8026315789473685,0.8013698630136986,1,
Le Veon Bell,0.4761904761904761,0.9415204678362572,0.994413407821229,0.9946236559139784,0,0.9726775956284152
Jewerl Thomas,0.191860465116279,0.3855421686746988,0.6121212121212121,0.4240506329113924,0,0.3641975308641975
Vai Sikahema,0.1929824561403508,0.4254545454545455,0.1038961038961039,0.2207792207792207,0,0.25
Mewelde Moore,0.3473053892215569,0.7012987012987013,0.869281045751634,0.847682119205298,0,0.7870967741935484
Tim Hightower,0.2193548387096774,0.4968152866242038,0.6688311688311688,0.7210884353741497,0,0.5849056603773585
Chuck Evans,0.0522388059701492,0.1857142857142857,0.4313725490196078,0.3943661971830985,0,0.4666666666666667
Anthony Sherman,0.2321428571428571,0.5029239766081871,0.5139664804469274,0.3172043010752688,0,0.2240437158469945
Bob Ferrell,0.0588235294117647,0.3248407643312102,0.4634146341463415,0.4534883720930232,1,
Ronnie Coleman,0.1366906474820144,0.55,0.869281045751634,0.929936305732484,0,0.8719512195121951
Mike Karney,0.1377245508982036,0.3051948051948052,0.5751633986928104,0.5960264900662252,0,0.6129032258064516
John Cappelletti,0.1438848920863309,0.3,0.6339869281045751,0.7834394904458599,0,0.9146341463414634
Hugh Mckinnis,0.1157024793388429,0.5467625899280576,0.6571428571428571,0.7124183006535948,1,
Pierre Thomas,0.2649006622516556,0.6903225806451613,0.9171974522292994,0.9155844155844156,0,0.8707482993197279
Sammy Johnson,0.3237410071942446,0.5357142857142857,0.6078431372549019,0.5859872611464968,0,0.4085365853658536
Andre Hardy 2,0.1111111111111111,0.1290322580645161,0.1578947368421052,0.4545454545454545,1,
Ronnie Harmon,0.2865497076023391,0.7672727272727272,0.8311688311688312,0.9090909090909092,0,0.9078947368421052
T J Duckett,0.2582781456953642,0.6075949367088608,0.7904191616766467,0.7532467532467533,0,0.5490196078431373
Deuce Mcallister,0.2534246575342466,0.8211920529801324,0.9683544303797468,0.9520958083832336,0,0.8831168831168831
Oliver Ross 2,0.0578512396694214,0.1942446043165467,0.3928571428571428,0.3725490196078431,1,
Alfonso Smith,0.2108843537414966,0.1761006289308176,0.2619047619047619,0.1637426900584795,1,
D J Ware,0.1161290322580645,0.3375796178343949,0.5064935064935064,0.5170068027210885,0,0.6352201257861635
Jim Jodat,0.0636942675159235,0.2195121951219512,0.2906976744186046,0.4244186046511627,0,0.4578313253012048
Todd Mcnair,0.2662337662337662,0.5657894736842105,0.773972602739726,0.8014705882352942,0,0.746268656716418
Derrick Jensen,0.1453488372093023,0.2325581395348837,0.5903614457831325,0.4121212121212121,0,0.3860759493670886
Rod Smith,0.1787709497206704,0.2043010752688172,0.5355191256830601,0.5531914893617021,1,
Adrian Peterson,0.6622516556291391,0.8903225806451613,0.9808917197452228,0.9805194805194806,0,0.9727891156462584
Tracy Johnson,0.0779220779220779,0.3421052631578947,0.5136986301369864,0.5735294117647058,0,0.4850746268656716
Jamize Olawale,0.0773809523809523,0.1520467836257309,0.4022346368715084,0.5591397849462365,0,0.6721311475409836
Sylvester Stamps,0.0987654320987654,0.0838709677419354,0.52046783625731,0.6909090909090909,0,0.4805194805194805
Lendale White,0.1176470588235294,0.3774834437086092,0.7612903225806451,0.6815286624203821,1,
Greg Pruitt 2,0.4297520661157025,0.7122302158273381,0.95,0.9673202614379084,0,0.9681528662420382
Rabih Abdullah,0.0807453416149068,0.2903225806451613,0.4657534246575342,0.3443708609271523,0,0.2911392405063291
Frank Pollard,0.0406976744186046,0.2409638554216867,0.406060606060606,0.5569620253164557,0,0.5987654320987654
Buford Mcgee,0.2962962962962963,0.4516129032258064,0.6549707602339181,0.6945454545454546,0,0.487012987012987
Fred Mcafee,0.2260273972602739,0.4044117647058823,0.4925373134328358,0.4428571428571428,0,0.4705882352941176
Lorenzo Hampton,0.1677419354838709,0.7426900584795322,0.901818181818182,0.8961038961038961,0,0.6038961038961039
Leroy Thompson,0.0616438356164383,0.3382352941176471,0.4552238805970149,0.6642857142857143,0,0.5816993464052288
Rick Fenney,0.5236363636363637,0.5584415584415584,0.8116883116883117,0.756578947368421,0,0.6095890410958904
Taiwan Jones,0.2176870748299319,0.3018867924528302,0.5714285714285714,0.3625730994152046,0,0.4636871508379888
James Jones 4,0.2848101265822785,0.6790123456790124,0.8903225806451613,0.912280701754386,0,0.9163636363636364
Willie Belton,0.247191011235955,0.287037037037037,0.3140495867768595,0.1223021582733813,1,
Terry Allen,0.2602739726027397,0.5882352941176471,0.6194029850746269,0.8357142857142857,0,0.7777777777777778
Wilbert Montgomery,0.1719745222929936,0.6036585365853658,0.9593023255813954,0.994186046511628,0,1.0
Otis Wonsley,0.0120481927710843,0.2424242424242424,0.310126582278481,0.419753086419753,0,0.3935483870967742
Branden Oliver,0.4561403508771929,0.5921787709497207,0.6290322580645161,0.360655737704918,1,
Ladainian Tomlinson,0.3698630136986301,0.8874172185430463,0.9936708860759492,1.0,0,1.0
Ladell Betts,0.2317880794701986,0.5126582278481012,0.7065868263473054,0.6168831168831169,0,0.7973856209150327
Gerry Ellis,0.3953488372093023,0.7530120481927711,0.8363636363636363,0.7721518987341772,0,0.8024691358024691
Carl Garrett,0.6951219512195121,0.8539325842696629,0.8888888888888888,0.9090909090909092,0,0.841726618705036
John Ross,0.1202185792349726,0.351063829787234,0.5618556701030928,0.4465116279069767,0,0.6788990825688074
Chuck Levy,0.2071428571428571,0.2091503267973856,0.1971830985915492,0.22,0,0.4013157894736842
Howard Stevens,0.256198347107438,0.4676258992805755,0.4357142857142857,0.2483660130718954,1,
Jeff Queen,0.7317073170731707,0.8202247191011236,0.75,0.5206611570247934,0,0.1510791366906475
Booker Moore,0.0303030303030303,0.2974683544303797,0.4691358024691358,0.4580645161290322,1,
Ray Strong,0.1158536585365853,0.2616279069767442,0.3488372093023256,0.2108433734939759,0,0.2
Michael Bush,0.2129032258064516,0.535031847133758,0.7987012987012987,0.891156462585034,0,0.8867924528301887
Lamar Miller,0.2389937106918239,0.6011904761904762,0.9005847953216374,0.9608938547486032,0,0.978494623655914
Ike Forte,0.1437908496732026,0.445859872611465,0.3597560975609756,0.4069767441860465,0,0.3430232558139535
Jalen Parmele,0.2258064516129032,0.3057324840764331,0.3116883116883117,0.0340136054421768,0,0.2012578616352201
Aaron Craver,0.136986301369863,0.1911764705882352,0.208955223880597,0.35,0,0.6013071895424836
Lance Ball,0.1032258064516129,0.1146496815286624,0.2597402597402597,0.3741496598639456,0,0.660377358490566
Chris Carson,0.2295081967213114,0.5957446808510638,0.7731958762886598,0.8511627906976744,0,0.7568807339449541
Jason Snelling,0.1125827814569536,0.3419354838709677,0.6560509554140127,0.7207792207792207,0,0.7687074829931972
Odell Beckham,0.6783625730994152,0.9273743016759776,1.0,0.9781420765027322,0,0.9414893617021276
Ki Jana Carter,0.2464788732394366,0.5133333333333333,0.625,0.515527950310559,0,0.1741935483870967
Macarthur Lane,0.9878048780487804,0.9887640449438202,0.9722222222222222,0.8512396694214877,0,0.9064748201438848
Larry Brown 7,0.975609756097561,1.0,1.0,1.0,0,1.0
Gerald Everett,0.5300546448087432,0.8191489361702128,0.8556701030927835,0.7813953488372093,0,0.7706422018348624
Tommy Bohanon,0.1488095238095238,0.5497076023391813,0.553072625698324,0.4354838709677419,0,0.2513661202185792
Steven Jackson,0.4251497005988024,0.8181818181818182,0.9738562091503268,0.9801324503311258,0,0.9806451612903224
