Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Retire,NextPercentile
Kevin Faulk,0.1304347826086956,0.4451612903225806,0.7054794520547946,0.8079470198675497,0.8037974683544303,0.8263473053892215,0.6233766233766234,0.803921568627451,0.7814569536423841,0.9161290322580644,0.910828025477707,0.8246753246753247,0,0.564625850340136
Herschel Walker,0.5964912280701754,0.96,1.0,0.987012987012987,0.9736842105263158,0.9794520547945206,0.9632352941176472,0.9776119402985076,0.9571428571428572,0.9673202614379084,0.8732394366197183,0.7733333333333333,1,
Frank Gore,0.3311688311688311,0.8823529411764706,0.9735099337748344,0.9612903225806452,0.929936305732484,0.9285714285714286,0.9319727891156464,0.9182389937106918,0.9166666666666666,0.9239766081871345,0.8770949720670391,0.9032258064516128,0,0.8142076502732241
Blaine Gabbert,0.0,0.0,0.0059523809523809,0.2456140350877192,0.3128491620111732,0.3817204301075269,0.2896174863387978,0.2127659574468085,0.0360824742268041,0.1069767441860465,0.0275229357798165,0.0196078431372549,0,0.1468926553672316
Tony Richardson,0.1176470588235294,0.323943661971831,0.56,0.7039473684210527,0.7391304347826086,0.8580645161290322,0.8835616438356164,0.8145695364238411,0.6329113924050633,0.5029940119760479,0.512987012987013,0.5424836601307189,0,0.5298013245033113
Thomas Jones,0.1419354838709677,0.3150684931506849,0.5496688741721855,0.6455696202531646,0.8143712574850299,0.8961038961038961,0.954248366013072,0.9271523178807948,0.9225806451612903,0.9363057324840764,0.935064935064935,0.8299319727891157,1,
Warrick Dunn,0.5533333333333333,0.881578947368421,0.9627329192546584,0.9483870967741936,0.9315068493150684,0.9470198675496688,0.9430379746835444,0.9461077844311376,0.961038961038961,0.9673202614379084,0.9602649006622516,0.896774193548387,1,
Marshall Faulk,0.5928571428571429,0.915032679738562,0.9788732394366196,0.9466666666666668,0.9736842105263158,1.0,1.0,1.0,1.0,0.9873417721518988,0.9580838323353292,0.8896103896103896,1,
Sam Gash,0.0514705882352941,0.2388059701492537,0.3714285714285714,0.5424836601307189,0.5492957746478874,0.54,0.5855263157894737,0.4409937888198758,0.3483870967741935,0.0958904109589041,0.0794701986754966,0.1962025316455696,1,
Robert Newhouse,0.1666666666666666,0.5041322314049587,0.6906474820143885,0.8142857142857143,0.8169934640522876,0.8471337579617835,0.8109756097560976,0.8372093023255814,0.7848837209302325,0.608433734939759,0.6606060606060606,0.4430379746835443,1,
Ottis Anderson,0.5116279069767442,0.9069767441860463,0.963855421686747,0.9575757575757576,0.9113924050632912,0.9753086419753086,0.8774193548387097,0.8245614035087719,0.7236363636363636,0.5194805194805194,0.7597402597402597,0.881578947368421,0,0.815068493150685
Sammy Morris,0.3096774193548387,0.4041095890410959,0.5231788079470199,0.4050632911392405,0.5868263473053892,0.6103896103896104,0.7058823529411765,0.7019867549668874,0.8064516129032258,0.7515923566878981,0.6363636363636364,0.5238095238095238,1,
Ryan Tannehill,0.0440251572327044,0.1428571428571428,0.2222222222222222,0.2793296089385474,0.1344086021505376,0.0491803278688524,0.0425531914893617,0.3298969072164948,0.5767441860465117,0.481651376146789,0.392156862745098,0.1751412429378531,1,
Marshawn Lynch,0.4701986754966887,0.8129032258064516,0.8980891719745223,0.7337662337662337,0.7755102040816326,0.9119496855345912,0.9583333333333334,0.9941520467836256,0.9720670391061452,0.8763440860215054,0.6830601092896175,0.7021276595744681,0,0.7680412371134021
Garrison Hearst,0.1343283582089552,0.4,0.4836601307189542,0.6690140845070423,0.8333333333333334,0.9605263157894736,0.9130434782608696,0.632258064516129,0.5684931506849316,0.8609271523178808,0.9240506329113924,0.8203592814371258,1,
John Riggins,0.5617977528089888,0.7870370370370371,0.8842975206611571,0.9280575539568344,0.9285714285714286,0.9411764705882352,0.910828025477707,0.8414634146341463,0.9127906976744186,0.7906976744186046,0.7650602409638554,0.6363636363636364,0,0.879746835443038
Fred Taylor,0.6118421052631579,0.9192546583850932,0.9935483870967742,0.9178082191780822,0.933774834437086,0.9050632911392406,0.9640718562874252,0.9285714285714286,0.9411764705882352,0.9470198675496688,0.9290322580645162,0.8089171974522293,0,0.538961038961039
Steven Jackson,0.4251497005988024,0.8181818181818182,0.9738562091503268,0.9801324503311258,0.9806451612903224,0.9426751592356688,0.9545454545454546,0.9455782312925172,0.9559748427672956,0.9345238095238096,0.935672514619883,0.8268156424581006,1,
Ricky Williams,0.124223602484472,0.4967741935483871,0.7534246575342466,0.9205298013245032,0.9367088607594936,0.8562874251497006,0.7207792207792207,0.2679738562091503,0.3642384105960264,0.3032258064516129,0.6751592356687898,0.7532467532467533,0,0.7346938775510204
Mack Strong,0.1285714285714285,0.4379084967320261,0.4647887323943662,0.5666666666666667,0.4868421052631579,0.4782608695652174,0.432258064516129,0.5,0.6887417218543046,0.7784810126582279,0.6826347305389222,0.6298701298701299,0,0.6143790849673203
Lesean Mccoy,0.2993630573248407,0.8766233766233766,0.9863945578231292,0.981132075471698,0.9940476190476192,0.9649122807017544,0.9832402234636872,0.967741935483871,0.989071038251366,0.9308510638297872,0.8402061855670103,0.6558139534883721,1,
