Player,Year1,Year2,Year3,Retire,NextPercentile
Jeff Chandler,0.0888888888888888,0.2142857142857142,0.2857142857142857,1,
Jeff Jaeger,0.3833333333333333,0.1794871794871795,0.3333333333333333,0,0.21875
Jeff Reed,0.2,0.3095238095238095,0.9523809523809524,0,0.8666666666666667
Jeff Wilkins,0.0833333333333333,0.2121212121212121,0.5428571428571428,0,0.6486486486486487
Jess Atkinson,0.0769230769230769,0.1794871794871795,0.6,1,
Jim Breech,0.1891891891891892,0.2941176470588235,0.6666666666666666,0,0.9210526315789472
Jim Gallery,0.2666666666666666,0.1538461538461538,0.2222222222222222,1,
Jim O'Brien,0.6153846153846154,0.8888888888888888,0.8333333333333334,0,0.6818181818181818
Jim Turner,0.5384615384615384,0.8333333333333334,0.8888888888888888,0,0.9545454545454546
Joe Cooper,0.0857142857142857,0.1282051282051282,0.2307692307692307,1,
Joe Danelo,0.0869565217391304,0.3333333333333333,0.6451612903225806,0,0.90625
Joe Nedney,0.0606060606060606,0.2,0.3783783783783784,0,0.3333333333333333
John Carney,0.0512820512820512,0.0,0.125,0,0.2424242424242424
John Hall,0.1142857142857142,0.2432432432432432,0.5128205128205128,0,0.5476190476190477
John Kasay,0.1818181818181818,0.21875,0.5333333333333333,0,0.4848484848484848
John Leypoldt,0.3888888888888889,0.4444444444444444,0.8181818181818182,0,0.875
John Smith,0.25,0.5217391304347826,0.7777777777777778,0,0.8387096774193549
Jose Cortez,0.1707317073170731,0.3777777777777777,0.2619047619047619,0,0.119047619047619
Josh Brown,0.1666666666666666,0.2619047619047619,0.6444444444444445,0,0.631578947368421
Josh Lambo,0.1538461538461538,0.1666666666666666,0.7272727272727273,0,0.7380952380952381
Josh Scobee,0.1666666666666666,0.4,0.5526315789473685,0,0.475
Justin Medlock,0.05,0.048780487804878,0.0465116279069767,0,0.0
Kai Forbath,0.0833333333333333,0.1714285714285714,0.7222222222222222,0,0.6410256410256411
Ken Willis,0.0625,0.2727272727272727,0.4375,1,
Kevin Butler,0.2564102564102564,0.4102564102564102,0.8166666666666667,0,0.6923076923076923
Kris Brown,0.1794871794871795,0.3809523809523809,0.7804878048780488,0,0.6
Lawrence Tynes,0.0952380952380952,0.3777777777777777,0.5789473684210527,0,0.8
Lee Johnson,0.0769230769230769,0.0555555555555555,0.03125,0,0.0909090909090909
Lin Elliott,0.125,0.1666666666666666,0.3333333333333333,0,0.3333333333333333
Luis Zendejas,0.5166666666666667,0.4102564102564102,0.7222222222222222,1,
Mark Moseley,0.3076923076923077,0.6666666666666666,0.6111111111111112,0,0.3181818181818182
Martin Gramatica,0.1538461538461538,0.4285714285714285,0.926829268292683,0,0.9111111111111112
Mason Crosby,0.125,0.2439024390243902,0.8604651162790697,0,0.9545454545454546
Matt Ammendola,0.16,0.1739130434782608,0.3255813953488372,1,
Matt Bahr,0.2162162162162162,0.3529411764705882,0.5757575757575758,0,0.5
Matt Bryant,0.1777777777777777,0.238095238095238,0.4523809523809524,0,0.4444444444444444
Matt Stover,0.1515151515151515,0.25,0.5,0,0.5454545454545454
Max Zendejas,0.1282051282051282,0.55,0.4615384615384615,1,
Michael Badgley,0.119047619047619,0.238095238095238,0.5510204081632653,0,0.58
Michael Husted,0.0666666666666666,0.2424242424242424,0.5833333333333334,0,0.6666666666666666
Michael Koenen,0.0888888888888888,0.1052631578947368,0.175,1,
Mick Luckhurst,0.1515151515151515,0.4210526315789473,0.8,0,0.8857142857142857
Mike Cofer,0.3666666666666666,0.358974358974359,0.5555555555555556,0,0.78125
Mike Hollis,0.1388888888888889,0.2727272727272727,0.9142857142857144,0,0.7297297297297297
Mike Lansford,0.131578947368421,0.2857142857142857,0.4571428571428571,0,0.6153846153846154
Mike Nugent,0.2222222222222222,0.3157894736842105,0.575,0,0.2926829268292683
Mike Vanderjagt,0.1891891891891892,0.3076923076923077,0.9285714285714286,0,1.0
Mike Wood,0.1351351351351351,0.1176470588235294,0.2424242424242424,0,0.3684210526315789
Mirro Roder,0.1818181818181818,0.4583333333333333,0.3478260869565217,0,0.2592592592592592
Morten Andersen,0.1052631578947368,0.3714285714285714,0.6,0,1.0
Nate Kaeding,0.0714285714285714,0.3333333333333333,0.7368421052631579,0,0.875
Neil O'Donoghue,0.1290322580645161,0.28125,0.5675675675675675,0,0.6176470588235294
Neil Rackers,0.0714285714285714,0.2682926829268293,0.4444444444444444,0,0.4285714285714285
Nick Lowery,0.09375,0.027027027027027,0.1764705882352941,0,0.3636363636363636
Nick Mike-Mayer,0.2727272727272727,0.5416666666666666,0.7391304347826086,0,0.5925925925925926
Nick Novak,0.1555555555555555,0.131578947368421,0.2,0,0.2195121951219512
Norm Johnson,0.1842105263157894,0.4,0.7714285714285715,0,0.7948717948717948
Obed Ariri,0.1714285714285714,0.2307692307692307,0.1538461538461538,0,0.25
Olindo Mare,0.0857142857142857,0.2162162162162162,0.5897435897435898,0,0.8095238095238095
Owen Pochman,0.024390243902439,0.0444444444444444,0.0238095238095238,1,
Pat Leahy,0.1666666666666666,0.4782608695652174,0.7037037037037037,0,0.7096774193548387
Patrick Murray,0.0555555555555555,0.1282051282051282,0.0833333333333333,0,0.2727272727272727
Paul Edinger,0.238095238095238,0.3902439024390244,0.9333333333333332,0,0.7857142857142857
Paul McFadden,0.2,0.4615384615384615,0.9487179487179488,0,0.7833333333333333
Pete Stoyanovich,0.1388888888888889,0.28125,1.0,0,1.0
Phil Dawson,0.1025641025641025,0.3095238095238095,0.4634146341463415,0,0.6888888888888889
Rafael Septien,0.2903225806451613,0.34375,0.8108108108108109,0,0.7647058823529411
Randy Bullock,0.0571428571428571,0.2222222222222222,0.6666666666666666,0,0.3333333333333333
Raul Allegre,0.2,0.3428571428571428,0.6923076923076923,0,0.5641025641025641
Ray Wersching,0.0909090909090909,0.3333333333333333,0.6086956521739131,0,0.5555555555555556
Rian Lindell,0.1904761904761904,0.3170731707317073,0.5555555555555556,0,0.4523809523809524
Rich Karlis,0.2894736842105263,0.4571428571428571,0.9714285714285714,0,0.8717948717948718
Richie Cunningham,0.1714285714285714,0.2972972972972973,0.6666666666666666,0,0.5238095238095238
Richie Szaro,0.1739130434782608,0.5185185185185185,0.6774193548387096,0,0.53125
Rick Danmeier,0.1875,0.4054054054054054,0.5588235294117647,0,0.5151515151515151
Rob Bironas,0.2,0.2368421052631578,0.425,0,0.4634146341463415
Robbie Gould,0.2444444444444444,0.2631578947368421,0.5,0,0.6341463414634146
Rodrigo Blankenship,0.1836734693877551,0.32,0.4347826086956521,1,
Roger Ruzek,0.4833333333333333,0.3846153846153846,0.4722222222222222,0,0.375
Rolf Benirschke,0.2258064516129032,0.375,0.8378378378378378,0,0.9411764705882352
Roy Gerela,0.4615384615384615,0.7222222222222222,0.7222222222222222,0,0.8636363636363636
Russell Erxleben,0.2432432432432432,0.2647058823529412,0.2727272727272727,0,0.2368421052631578
Ryan Longwell,0.1428571428571428,0.2702702702702703,0.717948717948718,0,0.8809523809523809
Ryan Succop,0.1627906976744186,0.25,0.3947368421052631,0,0.3888888888888889
Sam Ficken,0.0681818181818181,0.1904761904761904,0.3333333333333333,0,0.4489795918367347
Scott Bentley,0.0285714285714285,0.1081081081081081,0.0512820512820512,0,0.0476190476190476
Scott Blanton,0.1515151515151515,0.2571428571428571,0.4054054054054054,1,
Scott Norwood,0.1025641025641025,0.282051282051282,0.6333333333333333,0,0.5897435897435898
Scott Sisson,0.0,0.0606060606060606,0.0277777777777777,0,0.0909090909090909
Sebastian Janikowski,0.0952380952380952,0.3414634146341463,0.5333333333333333,0,0.7142857142857143
Shaun Suisham,0.1111111111111111,0.1578947368421052,0.325,0,0.6097560975609756
Shayne Graham,0.0975609756097561,0.2666666666666666,0.3333333333333333,0,0.5476190476190477
Skip Butler,0.1111111111111111,0.2777777777777778,0.5454545454545454,0,0.7083333333333334
Stephen Gostkowski,0.0789473684210526,0.3,0.7560975609756098,0,0.8372093023255814
Stephen Hauschka,0.073170731707317,0.1860465116279069,0.2954545454545454,0,0.2368421052631578
Steve Christie,0.09375,0.303030303030303,0.78125,0,0.4666666666666667
Steve Cox,0.0,0.0,0.2285714285714285,0,0.2571428571428571
Steve Mike-Mayer,0.217391304347826,0.4074074074074074,0.5806451612903226,0,0.5625
Teddy Garcia,0.1282051282051282,0.1944444444444444,0.3125,1,
Tim Mazzetti,0.25,0.4864864864864865,0.7941176470588235,1,
Tim Seder,0.1666666666666666,0.2926829268292683,0.4222222222222222,1,
Todd Peterson,0.0303030303030303,0.1666666666666666,0.3333333333333333,0,0.8285714285714286
Toni Fritsch,0.4444444444444444,0.5,0.7272727272727273,0,0.5
Toni Linhart,0.0555555555555555,0.0454545454545454,0.375,0,0.391304347826087
Tony Franklin,0.3243243243243243,0.4117647058823529,0.9090909090909092,0,0.7368421052631579
Tony Zendejas,0.3076923076923077,0.4358974358974359,0.9833333333333332,0,0.9487179487179488
Travis Coons,0.2051282051282051,0.0277777777777777,0.2954545454545454,1,
Tristan Vizcaino,0.1428571428571428,0.3,0.4130434782608695,1,
Uwe Von Schamann,0.2972972972972973,0.3823529411764705,0.8181818181818182,0,0.7894736842105263
Wade Richey,0.1621621621621621,0.2564102564102564,0.5952380952380952,0,0.6829268292682927
Wes Welker,0.0238095238095238,0.1777777777777777,0.0263157894736842,0,0.0
