Player,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Retire,NextPercentile
Gary Anderson,0.2631578947368421,0.4285714285714285,0.8571428571428571,0.8974358974358975,0.6666666666666666,0.9166666666666666,0.9230769230769232,0.8888888888888888,0,0.8125
Greg Davis,0.4,0.3333333333333333,0.6388888888888888,0.84375,0.9393939393939394,0.46875,0.4333333333333333,0.5151515151515151,0,0.75
Horst Muhlmann,1.0,1.0,1.0,1.0,0.9583333333333334,0.9565217391304348,0.9629629629629628,0.9032258064516128,1,
Jan Stenerud,0.9230769230769232,0.9444444444444444,0.9444444444444444,0.9090909090909092,1.0,1.0,1.0,0.8709677419354839,0,0.6875
Jason Elam,0.1,0.2727272727272727,0.9722222222222222,0.9393939393939394,0.8,0.7567567567567568,0.8717948717948718,0.7142857142857143,0,0.5365853658536586
Jason Hanson,0.15625,0.2333333333333333,0.6060606060606061,0.7222222222222222,0.6060606060606061,0.8571428571428571,0.5945945945945946,0.8974358974358975,0,0.7857142857142857
Jay Feely,0.1951219512195122,0.4,0.8571428571428571,0.7380952380952381,0.9111111111111112,0.8947368421052632,0.975,0.8536585365853658,0,0.7441860465116279
Jeff Jaeger,0.3833333333333333,0.1794871794871795,0.3333333333333333,0.21875,0.9090909090909092,0.6875,0.7,0.7272727272727273,0,0.6111111111111112
Jeff Reed,0.2,0.3095238095238095,0.9523809523809524,0.8666666666666667,0.4736842105263157,0.525,0.5121951219512195,0.6511627906976745,0,0.4772727272727273
Jeff Wilkins,0.0833333333333333,0.2121212121212121,0.5428571428571428,0.6486486486486487,0.6153846153846154,0.6190476190476191,0.7560975609756098,0.7333333333333333,0,0.9523809523809524
Jim Breech,0.1891891891891892,0.2941176470588235,0.6666666666666666,0.9210526315789472,0.8857142857142857,0.6571428571428571,0.5897435897435898,0.6153846153846154,0,0.8
Jim Turner,0.5384615384615384,0.8333333333333334,0.8888888888888888,0.9545454545454546,0.7916666666666666,0.8695652173913043,0.8888888888888888,0.967741935483871,0,0.65625
Joe Danelo,0.0869565217391304,0.3333333333333333,0.6451612903225806,0.90625,0.8918918918918919,0.9117647058823528,0.7878787878787878,0.8157894736842105,0,0.5714285714285714
Joe Nedney,0.0606060606060606,0.2,0.3783783783783784,0.3333333333333333,0.5714285714285714,0.6341463414634146,0.6666666666666666,0.4761904761904761,0,0.238095238095238
John Carney,0.0512820512820512,0.0,0.125,0.2424242424242424,0.71875,0.8,0.9696969696969696,0.9444444444444444,0,1.0
John Hall,0.1142857142857142,0.2432432432432432,0.5128205128205128,0.5476190476190477,0.4878048780487805,0.6222222222222222,0.5952380952380952,0.3809523809523809,0,0.4666666666666667
John Kasay,0.1818181818181818,0.21875,0.5333333333333333,0.4848484848484848,0.8333333333333334,0.9696969696969696,0.9714285714285714,0.8378378378378378,0,0.7692307692307693
John Leypoldt,0.3888888888888889,0.4444444444444444,0.8181818181818182,0.875,0.8260869565217391,0.6296296296296297,0.5483870967741935,0.5,1,
John Smith,0.25,0.5217391304347826,0.7777777777777778,0.8387096774193549,0.875,0.7837837837837838,0.7352941176470589,0.7272727272727273,0,0.5263157894736842
Josh Brown,0.1666666666666666,0.2619047619047619,0.6444444444444445,0.631578947368421,0.7,0.6829268292682927,0.4651162790697674,0.5909090909090909,0,0.5
Josh Lambo,0.1538461538461538,0.1666666666666666,0.7272727272727273,0.7380952380952381,0.9285714285714286,0.979591836734694,0.5,0.1956521739130435,1,
Josh Scobee,0.1666666666666666,0.4,0.5526315789473685,0.475,0.5609756097560976,0.4418604651162791,0.5681818181818182,0.3421052631578947,0,0.5833333333333334
Kai Forbath,0.0833333333333333,0.1714285714285714,0.7222222222222222,0.6410256410256411,0.6944444444444444,0.7727272727272727,0.5476190476190477,0.5476190476190477,0,0.4693877551020408
Kevin Butler,0.2564102564102564,0.4102564102564102,0.8166666666666667,0.6923076923076923,0.5833333333333334,0.71875,0.4848484848484848,0.5625,0,0.4
Kris Brown,0.1794871794871795,0.3809523809523809,0.7804878048780488,0.6,0.6190476190476191,0.4285714285714285,0.5111111111111111,0.3947368421052631,0,0.375
Lawrence Tynes,0.0952380952380952,0.3777777777777777,0.5789473684210527,0.8,0.4878048780487805,0.4883720930232558,0.5,0.7631578947368421,0,0.8888888888888888
Mark Moseley,0.3076923076923077,0.6666666666666666,0.6111111111111112,0.3181818181818182,0.4166666666666667,0.5652173913043478,0.8518518518518519,1.0,0,0.96875
Martin Gramatica,0.1538461538461538,0.4285714285714285,0.926829268292683,0.9111111111111112,0.5714285714285714,0.5,0.3111111111111111,0.1842105263157894,0,0.275
Mason Crosby,0.125,0.2439024390243902,0.8604651162790697,0.9545454545454546,0.868421052631579,0.7222222222222222,0.6,0.5277777777777778,0,0.6923076923076923
Matt Bahr,0.2162162162162162,0.3529411764705882,0.5757575757575758,0.5,0.5142857142857142,0.5428571428571428,0.717948717948718,0.6410256410256411,0,0.7
Matt Bryant,0.1777777777777777,0.238095238095238,0.4523809523809524,0.4444444444444444,0.4210526315789473,0.55,0.5853658536585366,0.4186046511627907,0,0.3636363636363636
Matt Stover,0.1515151515151515,0.25,0.5,0.5454545454545454,0.4444444444444444,0.7272727272727273,0.5714285714285714,0.4864864864864865,0,0.5384615384615384
Michael Husted,0.0666666666666666,0.2424242424242424,0.5833333333333334,0.6666666666666666,0.6571428571428571,0.5675675675675675,0.4102564102564102,0.4523809523809524,0,0.2195121951219512
Mike Cofer,0.3666666666666666,0.358974358974359,0.5555555555555556,0.78125,0.5151515151515151,0.375,0.2666666666666666,0.1515151515151515,0,0.1944444444444444
Mike Hollis,0.1388888888888889,0.2727272727272727,0.9142857142857144,0.7297297297297297,0.7948717948717948,0.8333333333333334,0.8048780487804879,0.7111111111111111,1,
Mike Lansford,0.131578947368421,0.2857142857142857,0.4571428571428571,0.6153846153846154,0.8205128205128205,0.85,0.6666666666666666,0.75,0,0.46875
Mike Nugent,0.2222222222222222,0.3157894736842105,0.575,0.2926829268292683,0.2790697674418604,0.2045454545454545,0.2631578947368421,0.6388888888888888,0,0.7714285714285715
Mike Vanderjagt,0.1891891891891892,0.3076923076923077,0.9285714285714286,1.0,0.8222222222222222,1.0,1.0,1.0,0,0.6842105263157895
Morten Andersen,0.1052631578947368,0.3714285714285714,0.6,1.0,1.0,1.0,0.9743589743589745,0.8055555555555556,0,0.875
Nate Kaeding,0.0714285714285714,0.3333333333333333,0.7368421052631579,0.875,0.951219512195122,0.813953488372093,0.8863636363636364,0.2105263157894736,0,0.1388888888888889
Neil O'Donoghue,0.1290322580645161,0.28125,0.5675675675675675,0.6176470588235294,0.6060606060606061,0.631578947368421,0.6,0.5714285714285714,0,0.4871794871794871
Neil Rackers,0.0714285714285714,0.2682926829268293,0.4444444444444444,0.4285714285714285,0.4761904761904761,0.7111111111111111,0.9473684210526316,1.0,0,0.975609756097561
Nick Lowery,0.09375,0.027027027027027,0.1764705882352941,0.3636363636363636,1.0,0.9714285714285714,1.0,0.9743589743589745,0,0.7948717948717948
Nick Mike-Mayer,0.2727272727272727,0.5416666666666666,0.7391304347826086,0.5925925925925926,0.4516129032258064,0.46875,0.6486486486486487,0.5,0,0.4848484848484848
Nick Novak,0.1555555555555555,0.131578947368421,0.2,0.2195121951219512,0.0930232558139534,0.0909090909090909,0.131578947368421,0.25,0,0.8857142857142857
Norm Johnson,0.1842105263157894,0.4,0.7714285714285715,0.7948717948717948,0.717948717948718,0.7666666666666667,0.7948717948717948,0.5,0,0.59375
Olindo Mare,0.0857142857142857,0.2162162162162162,0.5897435897435898,0.8095238095238095,0.902439024390244,0.8,0.6904761904761905,0.5952380952380952,0,0.6666666666666666
Pat Leahy,0.1666666666666666,0.4782608695652174,0.7037037037037037,0.7096774193548387,0.78125,0.7297297297297297,0.6470588235294118,0.5454545454545454,0,0.7105263157894737
Pete Stoyanovich,0.1388888888888889,0.28125,1.0,1.0,0.9666666666666668,0.8484848484848485,0.8888888888888888,0.6363636363636364,0,0.7428571428571429
Phil Dawson,0.1025641025641025,0.3095238095238095,0.4634146341463415,0.6888888888888889,0.8333333333333334,0.8571428571428571,0.8222222222222222,0.8421052631578947,0,0.825
Rafael Septien,0.2903225806451613,0.34375,0.8108108108108109,0.7647058823529411,0.8787878787878788,0.868421052631579,0.8285714285714286,0.8,0,0.8461538461538461
Randy Bullock,0.0571428571428571,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.5,0.5,0.8809523809523809,0.9591836734693876,0,0.96
Raul Allegre,0.2,0.3428571428571428,0.6923076923076923,0.5641025641025641,0.6833333333333333,0.7435897435897436,0.7777777777777778,0.65625,0,0.3939393939393939
Ray Wersching,0.0909090909090909,0.3333333333333333,0.6086956521739131,0.5555555555555556,0.7419354838709677,0.84375,0.8648648648648649,0.8235294117647058,0,0.7575757575757576
Rian Lindell,0.1904761904761904,0.3170731707317073,0.5555555555555556,0.4523809523809524,0.5238095238095238,0.6888888888888889,0.7894736842105263,0.625,0,0.6585365853658537
Rich Karlis,0.2894736842105263,0.4571428571428571,0.9714285714285714,0.8717948717948718,0.7435897435897436,0.8333333333333334,0.8205128205128205,0.8611111111111112,0,0.40625
Rob Bironas,0.2,0.2368421052631578,0.425,0.4634146341463415,0.7674418604651163,0.9772727272727272,1.0,1.0,0,0.9714285714285714
Robbie Gould,0.2444444444444444,0.2631578947368421,0.5,0.6341463414634146,0.7209302325581395,0.7045454545454546,0.7894736842105263,0.6666666666666666,0,0.6571428571428571
Rolf Benirschke,0.2258064516129032,0.375,0.8378378378378378,0.9411764705882352,0.9696969696969696,0.9473684210526316,0.8571428571428571,0.6857142857142857,0,0.4358974358974359
Roy Gerela,0.4615384615384615,0.7222222222222222,0.7222222222222222,0.8636363636363636,0.9166666666666666,0.9130434782608696,0.925925925925926,0.935483870967742,0,0.59375
Ryan Longwell,0.1428571428571428,0.2702702702702703,0.717948717948718,0.8809523809523809,0.8292682926829268,0.7777777777777778,0.6428571428571429,0.9285714285714286,0,0.8444444444444444
Ryan Succop,0.1627906976744186,0.25,0.3947368421052631,0.3888888888888889,0.4,0.5833333333333334,0.4615384615384615,0.3888888888888889,0,0.5681818181818182
Sebastian Janikowski,0.0952380952380952,0.3414634146341463,0.5333333333333333,0.7142857142857143,0.6666666666666666,0.5777777777777777,0.5,0.65,0,0.926829268292683
Shaun Suisham,0.1111111111111111,0.1578947368421052,0.325,0.6097560975609756,0.5581395348837209,0.6818181818181818,0.7368421052631579,0.9444444444444444,0,0.5714285714285714
Shayne Graham,0.0975609756097561,0.2666666666666666,0.3333333333333333,0.5476190476190477,0.8888888888888888,0.7631578947368421,0.725,0.7073170731707317,0,0.7906976744186046
Stephen Gostkowski,0.0789473684210526,0.3,0.7560975609756098,0.8372093023255814,0.5454545454545454,0.6052631578947368,0.5,0.9428571428571428,0,1.0
Stephen Hauschka,0.073170731707317,0.1860465116279069,0.2954545454545454,0.2368421052631578,0.4444444444444444,0.7142857142857143,0.9166666666666666,0.9487179487179488,0,1.0
Steve Christie,0.09375,0.303030303030303,0.78125,0.4666666666666667,0.8181818181818182,0.6666666666666666,0.8181818181818182,0.6,0,0.6216216216216216
Todd Peterson,0.0303030303030303,0.1666666666666666,0.3333333333333333,0.8285714285714286,0.7837837837837838,0.6923076923076923,0.7619047619047619,0.8780487804878049,0,0.6444444444444445
Toni Fritsch,0.4444444444444444,0.5,0.7272727272727273,0.5,0.4347826086956521,0.3703703703703703,0.6129032258064516,0.75,0,0.972972972972973
Toni Linhart,0.0555555555555555,0.0454545454545454,0.375,0.391304347826087,0.8148148148148148,0.8064516129032258,0.71875,0.5405405405405406,1,
Tony Franklin,0.3243243243243243,0.4117647058823529,0.9090909090909092,0.7368421052631579,0.6857142857142857,0.4857142857142857,0.6666666666666666,0.7692307692307693,0,0.9
Tony Zendejas,0.3076923076923077,0.4358974358974359,0.9833333333333332,0.9487179487179488,0.9166666666666666,0.53125,0.7575757575757576,0.625,0,0.6666666666666666
